,exp1,exp2,exp3,exp4
AT2G30766,9.566608892,2.34286689,1.305971825,0.867036807
AT1G06470,5.724682557,9.269567611,13.69103645,14.25895203
AT1G24490,13.45871292,11.96791644,11.31722996,14.90017419
AT1G68910,17.9889122,17.53220044,11.3039475,10.4860508
AT3G15020,16.20580881,15.21284943,14.04001271,14.23827232
AT5G02280,13.40812072,14.03464624,11.27907708,12.48025711
AT5G23440,30.91921334,32.02728689,34.26203658,34.83217236
AT3G54760,18.33706469,18.67307175,19.23238521,25.23400282
AT3G49080,8.813229509,10.0049226,9.402267439,13.56912063
AT4G26480,18.07113387,23.95796169,15.86992144,14.64613311
AT4G37330,24.12653996,16.54507881,17.15938322,23.12982742
AT2G40670,5.032146331,5.792999159,13.57564553,8.053095532
AT2G37110,50.74317053,46.43693601,53.72802099,54.05477511
AT3G07270,19.50905828,14.61855818,11.17709184,12.6079371
AT1G11410,12.62618594,8.398490152,4.426969514,3.952053334
AT3G15310,9.895263146,6.068291064,0.546320003,5.531902703
AT3G22150,14.11443888,6.007965343,5.738050446,6.523990341
AT4G36580,1.054052756,1.328038893,1.631249405,5.517121012
AT1G05070,27.73366459,25.99159271,22.81871356,18.35614649
AT5G66930,8.175070663,8.542478272,12.26819261,15.26901524
AT1G07750,12.10715648,7.726853284,6.584006867,6.691250656
AT1G15710,14.31314666,9.881499265,5.980987292,5.783163467
AT5G41560,6.43438951,8.457315254,10.9131093,12.61609717
AT5G11840,31.77998889,36.91534259,39.58404461,40.27899211
AT4G11960,25.49673911,24.14197279,23.92968083,18.95694898
AT2G31820,30.87469419,24.09420461,25.68813683,27.81979655
AT2G26640,5.439084775,11.07103139,3.525890701,1.823056992
AT4G37590,18.04862564,10.91173481,8.846086451,10.19307426
AT4G22756,9.801181316,5.549562162,2.13892677,0.998043001
AT5G01650,36.697604,39.83289007,31.18703986,31.80811646
AT1G12370,6.633731405,5.238753034,3.315149733,5.648227423
AT1G01240,5.034558889,2.744439122,6.16508414,7.476156119
AT1G26690,13.17936346,9.873815546,8.437211474,11.73219177
AT4G22920,15.79185534,9.847893461,9.018318591,13.98209935
AT3G03160,14.46929208,15.98599769,15.96817059,18.62615692
AT5G67260,20.52243605,17.59373532,15.53170554,10.9441119
AT2G08765,9.644770549,13.64570541,11.35076472,7.685295197
AT1G63170,22.89863186,20.9862772,15.35596258,14.77316632
AT3G11900,20.13507061,15.30850286,11.43604929,12.20415589
AT5G05610,18.27196625,12.90361826,9.930009306,10.07516992
AT4G40045,23.35961858,21.37866408,18.76172184,14.42807349
AT1G73490,17.35764886,20.72663558,17.88793235,16.83427562
AT5G48470,19.92007143,20.29005616,12.93836769,18.66711957
AT5G03630,15.39359778,13.30530858,15.70928233,20.10805593
AT1G17145,6.829320773,8.495868873,15.26388024,13.39798444
AT5G03140,10.19729145,6.517314683,1.179087799,2.547053847
AT4G10920,26.35474469,25.0282057,18.84104114,19.48218789
AT2G35780,20.53112298,15.97657205,12.64291689,11.34810949
AT1G71410,9.898377765,11.86052114,15.92019453,18.95088152
AT2G43210,7.266121108,7.895129387,8.903268787,13.09107387
AT2G24330,14.77670027,18.41212535,11.59889519,9.966013574
AT3G10050,22.86436943,19.5894777,15.52099146,15.38821767
AT4G10110,6.752356008,8.601833317,15.09293595,14.09492606
AT4G27970,0.060162312,0.903442587,4.351294973,8.946784258
AT5G12170,12.85723817,14.09432116,16.59620037,19.71804618
AT1G25350,21.43549535,18.81492003,18.19215461,20.60120964
AT3G56650,44.54977583,38.19268975,35.77606867,36.84599284
AT1G13020,24.32261344,27.50746653,23.3520052,23.43281548
AT5G53900,12.68396625,7.315639692,4.508988768,4.334014216
AT3G24500,8.678483548,0.803940441,0.340063988,1.337113888
AT4G28780,8.173089146,8.635369108,3.720876325,1.793976189
AT3G21420,1.24207124,1.612962319,9.108767026,5.478855402
AT1G48370,0.486197162,1.510356586,4.288171169,6.955061581
AT4G28250,11.90875773,5.457946345,5.039867917,2.982024324
AT5G15700,1.202953983,0.964142609,2.075328731,7.197038155
AT5G59920,9.296184262,10.25190123,1.693161349,4.207070727
AT2G28520,9.993926834,9.614871568,16.40405667,17.2868838
AT3G62910,32.62649554,30.00632611,24.75756061,33.49196441
AT3G11850,0.954972717,6.006600214,10.6817375,6.591927605
AT2G29990,5.442194081,6.450267247,8.532161991,11.05609938
AT1G02130,27.03465901,25.26364418,22.49203902,23.1002625
AT3G56590,17.67869238,21.273976,21.08659194,14.7289631
AT1G70350,5.153224695,6.32019575,7.845161221,10.35711764
AT4G23880,2.782713884,1.297177651,2.681404849,8.988975194
AT3G03490,8.037084911,8.478294331,10.77104544,11.47917364
AT3G47350,20.13060645,18.08702067,18.24806277,19.22623708
AT2G26920,9.266032732,9.436415632,12.67430819,17.47591685
AT2G39660,10.59592139,4.995518577,9.035306333,13.80775303
AT3G11540,6.406960394,11.39455054,15.68272409,11.38390094
AT2G02950,2.487666384,5.948796349,12.15176529,8.494960754
AT3G45730,16.17596509,10.80236557,13.65008562,14.98375637
AT2G02360,7.858691414,11.44967158,16.6808056,13.65185553
AT1G44835,9.148299401,10.70316713,12.00511585,13.81014492
AT3G49390,7.971830179,7.090417685,10.34410057,11.91113035
AT3G22630,22.40839221,24.44461697,21.4612503,25.36116507
AT1G36320,62.28310546,57.63750928,53.81513446,55.91016645
AT1G70210,9.359880817,8.740215845,2.63196714,2.120035524
AT3G45210,13.62546724,10.85815808,4.300308194,9.10208122
AT4G18130,19.44416302,15.09773147,13.00580451,9.960088986
AT2G31141,0.978010782,1.033984083,0.910028753,1.358243532
AT4G35110,6.546931513,11.38364739,8.636770748,5.064904147
AT2G32200,9.820391128,1.466453241,4.99688531,3.209935178
AT5G17040,1.389092227,1.868538858,6.066237018,9.758774631
AT1G32210,12.32071221,16.01907394,16.59501887,16.88916982
AT1G49430,13.38782685,7.295645725,4.536045119,5.239114145
AT4G31115,25.8859751,20.56363995,17.75895077,16.99214165
AT4G21910,16.24565202,9.245927091,8.677963481,8.109166837
AT1G50200,54.54652481,52.07850902,48.25401759,48.52790514
AT4G38350,20.09726488,16.27969887,13.93380643,10.91806428
AT5G20520,10.2739097,9.805021308,9.971158333,12.43818259
AT1G47490,19.34598055,19.2451403,20.3381971,23.40913109
AT5G14590,26.12263648,24.23479552,22.6421333,24.71922701
AT1G30240,1.695009049,1.742028624,1.965243693,5.762125087
AT2G15430,3.856938579,3.538213849,5.204158525,7.674140202
AT3G57030,10.33375547,9.063943393,8.62325332,12.57014941
AT1G19520,5.494883513,4.890121429,5.836298695,10.49007297
AT3G49725,2.719934536,2.380082408,3.022142352,5.240178004
AT2G15050,15.80706252,10.93864072,8.139906425,6.682084878
AT3G27870,1.927887171,1.342067261,1.866071497,2.980217828
AT3G21230,12.05223253,8.0669303,7.523700856,2.863059367
AT5G39040,16.93163211,20.21433682,22.83807015,23.93106623
AT2G37570,15.63126461,22.1981765,23.57257872,17.00900924
AT5G55580,8.424639371,6.551671012,3.989122905,5.904234675
AT3G49810,10.73752321,3.068859574,1.975090879,3.391009595
AT2G32640,27.67099032,22.42758873,19.22399718,19.18013417
AT1G21580,18.34088461,12.54866588,9.9459785,9.611080097
AT1G66060,5.39E-05,0.281048578,8.448552022,1.468991047
AT2G40060,61.73368,60.07181067,58.59670265,53.96429029
AT5G55200,5.935031384,6.09822938,7.88533945,13.17398043
AT4G21140,2.85992799,2.485993839,2.438292277,6.992104806
AT2G18400,11.32111013,11.89236012,6.908016623,7.167259
AT5G63500,10.79881183,4.628681794,2.150016173,2.402106475
AT2G38770,4.605953405,4.36415583,5.578289004,10.0810629
AT1G31910,25.66428644,21.9592195,23.66919511,26.70914338
AT2G32700,20.12168641,23.68601078,23.76999416,23.67919735
AT3G16510,8.510161292,4.155812523,10.48453578,3.251977922
AT1G80050,9.440612415,7.427385795,2.642947501,1.82501014
AT2G42070,14.14035505,15.98402554,16.18304018,16.80920759
AT5G06130,36.49808697,31.75663417,28.90695507,28.20700976
AT3G01920,24.36995899,24.15691117,23.46522553,26.97916026
AT2G40600,25.09563885,28.41307779,29.01849002,21.07304781
AT5G37790,12.48174098,5.943755601,4.039994224,3.95006633
AT1G54350,41.14325564,37.27755818,33.83592061,32.59903841
AT5G13970,8.986088376,9.445209356,11.0763666,16.7879467
AT1G28280,19.27020891,20.35428195,14.76135729,20.32775891
AT5G42765,45.3092747,41.5424193,37.01903267,37.52802211
AT3G50520,13.22820948,14.31594403,13.88021186,17.18114434
AT3G08760,5.987290352,7.495830878,13.96795199,13.2198846
AT1G73760,5.82582292,10.09968853,15.4625759,8.855034465
AT4G31140,7.165533531,9.9361566,11.15632315,16.19092356
AT3G28710,44.3371559,39.95403735,40.24510725,41.91620682
AT5G50380,11.34221314,12.44920499,14.0463648,19.72992273
AT5G53750,10.26068668,3.440704771,1.141145625,3.409989282
AT1G60850,1.749088761,2.209940441,1.746250688,5.65213035
AT4G21100,4.385027341,4.527061356,5.005253255,8.951106475
AT1G44790,21.95056544,19.69358822,16.4858649,14.3809828
AT4G28703,0.412161734,1.25257236,5.711188626,8.649784611
AT5G57960,32.0199588,31.80539504,27.09301438,27.3172555
AT3G13150,0.982023683,1.10502195,1.276270456,5.490104036
AT3G10080,15.61443572,17.87640299,13.22582787,10.5439664
AT1G33290,29.68272313,28.2443935,23.52009037,24.92787831
AT4G30280,7.055902382,6.548291963,1.032954111,0.317994095
AT1G34210,13.57885174,12.80837424,7.93382267,5.17115506
AT1G71800,2.217579933,5.229828824,11.68574726,7.747965439
AT5G17270,2.901971504,2.754035941,3.034162376,5.564170559
AT1G61900,12.99385925,12.26214563,5.607024003,5.98106556
AT3G07160,17.17273204,20.97428753,23.21417078,25.87496746
AT3G57750,11.85829844,13.40871253,18.95859605,12.6649019
AT4G12760,3.390261085,4.746557855,9.091991528,8.96009319
AT4G25030,28.17520916,34.45289918,25.87812817,27.87494615
AT2G34680,13.09997266,12.95783031,11.63579103,8.379892626
AT2G01620,21.13148721,13.27595084,12.89333393,18.09597478
AT1G65540,14.6912064,15.7632186,17.46601572,17.71119033
AT1G07240,5.637114427,11.4240973,12.18212457,14.12279324
AT4G02600,12.68550966,15.3316506,12.60966434,7.380010846
AT1G22730,12.34923111,18.7420955,19.48610994,21.19895799
AT5G09315,5.635333866,7.369083691,8.021237724,11.72507708
AT3G20440,1.154986715,1.085972017,0.868226107,4.391144598
AT3G49160,9.187250881,10.49012631,11.4736386,5.842913357
AT2G38950,13.85972852,12.44994853,12.04914441,14.29920262
AT2G35620,8.093673315,11.59076901,17.580766,13.93497686
AT3G60810,23.95276279,22.72062031,19.76274116,15.73005455
AT4G29260,16.14419177,17.13964906,14.40614723,16.70021751
AT5G03610,13.04320275,14.09513793,7.379968937,6.896024356
AT3G04600,17.06251364,14.53671812,12.34127463,16.6201609
AT4G35240,10.98671856,14.71690354,6.176055837,7.046041878
AT4G19350,14.59573339,18.40417021,19.72998331,19.47015387
AT5G18030,4.809697961,8.433175925,2.013880496,0.152012387
AT3G27540,9.071269307,5.276422249,0.776046723,1.504014569
AT4G35510,7.9499525,12.89615557,14.10805045,14.89407644
AT5G03280,20.37177987,14.0358633,12.9713451,18.34805641
AT4G24410,0.41236371,2.300963417,2.016380268,7.940986971
AT5G55400,9.288262626,10.65286849,17.41772877,13.1920921
AT5G02290,24.76674142,23.42317079,16.96419305,19.9719252
AT1G42470,6.014517607,13.89453546,10.27582748,7.587935403
AT5G55700,6.229182336,7.176715354,12.74905378,13.58696371
AT4G34460,24.0510206,24.15800552,24.20121648,27.57414078
AT5G62530,18.75749805,16.15067692,13.63400295,13.68025624
AT3G19990,14.23790887,8.571704386,6.269417236,12.77001986
AT4G37680,11.85246768,14.28089705,13.4789631,12.90424639
AT3G46870,12.26033477,8.805566141,5.42585476,3.163125344
AT1G58420,8.930725764,2.314650917,7.385197354,10.4597841
AT3G45300,11.57579629,10.51808908,11.21209762,12.73320133
AT3G51100,11.90857878,14.91396342,14.62915974,17.11812929
AT5G61330,8.333383734,10.32574045,8.304349975,13.75707419
AT2G28310,14.54655927,12.25746666,8.102865671,6.010190968
AT2G17450,5.633313842,7.263811111,13.5814374,4.816109556
AT1G76955,2.2203872,4.23124979,6.177129195,8.190092997
AT2G19880,10.67834138,12.45031802,7.137787563,3.828085167
AT4G24810,12.11499551,6.898572303,3.567023362,3.931060618
AT2G39330,7.742287021,4.040486487,7.829576089,1.224980714
AT1G12845,1.831757456,5.765153134,6.958007766,7.079140266
AT5G58490,36.18619229,31.9918099,30.5110887,31.89321812
AT1G47960,13.04613395,8.548600028,5.432931327,4.36316013
AT4G18530,3.546462291,5.947455038,9.492000642,9.502091264
AT5G15050,9.227148449,9.998694174,15.40593608,14.41008507
AT5G55125,11.78723047,12.98339247,8.251168602,10.87821577
AT5G12190,7.331029651,7.485022078,7.657209934,10.92813943
AT1G76900,12.81661831,21.21988884,20.3537377,16.2669956
AT1G17530,9.383685003,7.748030807,7.988216031,11.35415227
AT1G67950,10.79702002,10.90150099,14.80382216,12.03278586
AT3G54170,10.8928375,10.04890835,9.335216801,12.71316594
AT2G20360,70.39787113,64.53599474,64.49476658,60.85811427
AT2G25355,1.820045247,2.055064309,2.556177715,5.325148128
AT5G11880,29.90728047,26.17024473,20.28732058,25.28200122
AT1G14200,0.979875426,0.33319729,1.870218534,5.275103298
AT3G05945,15.66789366,9.92266023,7.276089788,8.674964605
AT1G65310,6.221339835,7.985262568,2.240917272,0.951973365
AT5G61970,14.75306277,15.07899499,15.04025274,18.97811491
AT1G63420,9.508985752,9.435250046,11.38299076,11.23920971
AT5G19070,7.533939542,7.220927662,14.44656665,7.694932803
AT4G08230,21.78946119,29.3761749,22.94895892,22.30916687
AT1G05120,4.963198702,5.995292149,8.271198702,11.36705202
AT1G64350,8.598468837,11.03309781,11.79523034,15.3840551
AT1G49300,30.05912515,30.70962358,35.56691727,34.2781283
AT1G75670,2.426069122,2.785164173,4.064328218,9.178003915
AT5G65870,15.89767076,14.18771774,11.98891175,10.61388419
AT1G30440,13.09541941,20.46506515,13.18290983,11.77807647
AT5G44110,13.90240659,10.82074585,8.841577944,17.84586644
AT1G18490,9.823222962,10.98117791,12.36724767,16.22604952
AT1G20575,11.1918038,10.17317534,11.53930575,16.30304887
AT5G42810,16.14696259,10.7595311,7.107115653,8.909093607
AT3G48110,27.88847841,25.17930275,19.74815346,22.13894391
AT3G52900,12.66888467,12.06939196,7.332965022,6.78794073
AT5G09850,21.02969507,24.63840017,19.96572338,15.65606402
AT5G38530,15.14953573,7.545956486,7.207328346,12.32299644
AT3G61700,17.18663783,15.30558077,12.03980579,9.014239296
AT2G26910,24.33546974,21.58188871,20.71470163,16.06602792
AT5G11680,20.55652949,23.30639766,26.40420037,29.52580794
AT2G36130,17.44425602,13.58100937,13.65413452,15.75019553
AT5G40720,1.453175982,2.367562861,6.752014569,6.979083402
AT5G14920,2.006187785,8.174097041,8.930140747,11.12285518
AT2G47690,28.56968583,32.13004628,24.70091984,23.45212746
AT3G15040,2.98130485,9.757288555,12.00465477,6.62601643
AT5G53940,21.77065631,19.98518876,13.66607535,14.84010789
AT2G27100,16.00798845,15.94785675,14.83233239,20.01109348
AT1G65070,12.0929133,6.449627241,3.54605988,4.479013157
AT3G13404,11.85171754,10.38428721,4.831946859,4.00410808
AT4G00585,41.54294667,41.2654949,37.33103171,37.82525525
AT3G06320,14.53508279,14.96417541,8.54101765,8.816203195
AT1G50840,18.93829819,15.29346769,11.14695918,10.51111581
AT2G27360,12.31587889,11.68649054,7.717851038,5.396991015
AT3G02060,15.55340486,12.46249246,8.509183556,11.36918343
AT4G36720,7.796815931,6.841333096,9.436138116,11.58812143
AT4G02860,22.62454021,20.23649927,16.33586965,14.30505831
AT1G56720,5.326656564,8.735141909,2.050909955,0.648017361
AT5G41761,0.771038701,0.972118605,1.896341375,7.215010044
AT1G04640,27.47397695,32.54605616,25.19429818,29.84011074
AT4G35890,13.53125993,14.88112798,15.87813163,17.92913898
AT1G45145,12.61112207,13.2455671,17.66287626,15.73516684
AT5G65207,9.210042687,4.24023008,13.82167268,8.722024164
AT3G06430,14.88590758,14.40617162,15.74316539,18.32013889
AT1G74690,20.82217323,16.52882671,15.17878987,11.90505263
AT5G14460,26.54674508,25.22234729,20.138062,21.1039209
AT5G18250,4.988021757,5.100988062,5.008112957,6.768195718
AT5G59140,23.94613459,24.6447909,23.016155,25.43119739
AT5G14450,7.460199472,8.495407488,3.87984539,1.470987549
AT5G56910,11.13486099,10.41317342,11.76416899,14.39713873
AT3G51870,7.811327897,9.513609142,6.469204286,9.652182818
AT3G63420,11.39271259,15.09333926,17.73611674,19.5549871
AT5G10390,17.03191278,16.57822945,10.57596406,10.01604826
AT5G22740,12.90168539,11.26866889,16.47914813,18.78675419
AT3G58030,15.39134426,17.17936775,20.04420037,23.16598428
AT3G05810,6.958220267,8.102085745,8.770240676,12.52008135
AT2G40650,10.91278768,15.00350138,18.90890983,17.50404576
AT4G23710,25.52077594,29.54968731,27.11408119,28.37919427
AT1G20950,23.03449362,20.40467088,17.84088332,16.02325749
AT3G01170,5.205920481,4.793413449,8.014129067,10.02509171
AT2G27920,8.543367175,10.45086913,17.22065323,11.81793242
AT3G27340,14.27094397,13.97947821,9.91481484,7.030025287
AT3G57930,9.192522171,11.90313357,5.153899365,3.586064565
AT1G75170,12.34296971,6.992754446,5.079890508,3.374138052
AT1G17455,1.761822727,6.034615232,10.82665349,5.427945479
AT3G11500,19.46010711,25.20852712,21.52511706,23.34915743
AT1G54150,6.207268402,7.601249918,9.548215774,12.9100388
AT1G17730,23.56757031,26.52921244,28.18386529,26.08521186
AT2G42270,12.49595013,12.23767389,17.48702189,17.827759
AT4G33640,17.01107451,17.39742045,12.88302266,13.23625194
AT3G13882,21.39194532,21.10760362,18.02005873,18.93524947
AT1G06200,27.23337834,29.19845696,32.75818073,35.57393386
AT2G01490,26.53437598,23.29359618,20.14792388,18.96222344
AT5G57850,26.35973487,24.98263828,22.16490065,20.61691381
AT1G28395,4.706089146,5.16886843,4.14421372,7.474156985
AT3G07700,71.03557448,68.82645658,72.38243277,63.54515926
AT1G14270,38.79215609,34.40945036,30.12841217,36.54987231
AT4G29330,11.01729588,7.360777294,5.62621417,8.963172035
AT1G69935,22.94831494,19.39051095,15.58101162,15.76197869
AT5G16270,20.13568654,18.50811283,19.38720711,22.61413674
AT2G18940,14.67395013,14.41481028,12.93751562,20.97092931
AT5G51890,24.98385925,24.25292247,23.6488081,20.65887658
AT5G03230,4.779183627,0.540020794,0.702275013,4.987114947
AT2G18240,7.208750082,5.911108721,6.758127526,8.74517871
AT3G16990,7.214870227,6.540870484,5.532094217,7.000223027
AT5G23395,4.506028689,4.655227327,6.426248057,10.29105118
AT5G51120,18.44598273,23.5487678,21.74025569,25.72403899
AT2G18510,8.950995379,8.927191514,10.41930993,15.24801367
AT3G26340,9.14612804,9.81146197,13.41000725,13.5231274
AT5G32470,7.92889391,7.378362362,10.20118734,13.120067
AT4G14070,31.57409429,26.87182176,33.27294609,32.43311774
AT5G08540,30.58252404,28.11052879,24.44005327,25.26989231
AT1G20430,10.86192972,10.49637912,5.65986843,3.610039214
AT4G35350,14.71925679,10.8598022,9.319001284,9.338873469
AT4G13577,6.380228296,2.372780247,0.660966562,0.140236857
AT1G75945,4.880609392,8.04537815,10.99098935,10.82509284
AT5G46620,9.425458825,11.80849996,15.70308626,17.04698829
AT2G05632,9.821818954,3.688778321,1.961971119,1.512053398
AT1G23080,21.20689539,15.47184448,22.05011578,23.8538117
AT5G24400,18.18762089,16.21892645,15.64624587,19.47714688
AT5G22950,18.97876959,22.97506238,23.46108067,24.71811466
AT1G09100,7.249139015,7.971120787,8.912044541,9.606194242
AT2G03640,19.38745214,26.92758154,23.66794936,22.87915509
AT4G02980,10.62990893,10.15663045,7.278106347,8.935231915
AT4G16650,13.36696457,13.18293852,12.70407516,13.87521959
AT4G21810,15.644076,10.84570965,8.584063667,9.576192413
AT1G16260,12.69102574,7.631590145,4.439103394,6.049960818
AT3G45310,15.20829626,11.55367076,8.9888348,6.415190551
AT1G35620,16.74195071,16.48628727,18.72421725,22.10906267
AT4G22270,1.507136897,2.218407545,5.393269044,9.584915346
AT5G64730,7.437135164,8.138994866,8.099275783,12.39608578
AT5G64230,5.419975605,10.48569707,8.126405555,14.44487921
AT2G48030,2.463773302,11.67144574,7.353898403,5.770999711
AT5G16880,26.59993454,26.26011835,27.18225287,31.12208818
AT3G59300,18.33799032,13.09477524,11.34390514,9.866035941
AT5G40760,7.078767218,5.870183812,7.302288298,11.79405616
AT5G20080,34.24614094,34.97769463,32.59912778,34.59021542
AT1G04130,8.560535014,6.145618256,3.172024838,3.559240034
AT2G07680,10.84645973,8.040698224,5.689791029,2.434047173
AT5G62270,8.439712536,6.946839549,5.697213399,9.022172902
AT1G74210,13.5255354,11.11277986,9.397794174,6.19098004
AT1G07587,0.044807324,4.237558112,8.584567104,1.839990469
AT5G20360,14.67456062,12.39218966,6.080423847,12.68402227
AT1G64740,24.44486432,28.93239208,24.19720056,27.32215721
AT1G48090,9.801020987,9.910116295,10.81628573,15.2680551
AT3G27180,7.361822092,6.437914127,5.769216288,9.139158718
AT1G28960,13.66632822,10.17790886,9.468065336,10.4862246
AT5G06460,6.431037738,6.627236312,8.468210447,11.74707416
AT1G80110,1.650073551,2.032999159,9.815677751,4.795043193
AT5G20050,5.488254596,12.00273147,9.910988576,9.732816958
AT3G58560,22.27095129,22.01814813,23.17205256,23.99119639
AT2G43360,14.11458122,11.93981285,10.48201951,10.7862496
AT5G60160,18.24376818,17.03992363,16.44505545,17.30923281
AT3G61190,6.275582186,4.106659388,9.24255568,2.31995071
AT5G15860,9.955894045,4.212744562,2.22325762,6.237103844
AT3G09970,17.05749265,14.42237527,9.556457285,16.68103302
AT5G06240,4.917138629,5.637076118,6.230157178,8.679141999
AT5G09400,7.229184262,8.186124895,9.159299529,13.82601932
AT5G03170,11.56129492,7.899571147,4.558963032,3.982997882
AT2G04360,20.15811957,20.77883865,19.52224029,23.266141
AT3G22950,17.99816289,18.84401476,18.95920467,22.14812461
AT5G45650,16.17805545,16.4660113,16.55354939,9.533271707
AT5G56260,25.7385137,28.40553097,24.75177595,21.26096881
AT3G59110,7.196077651,12.79101316,5.103947436,4.285111738
AT5G35100,31.53206514,37.06200354,29.30042539,35.92784786
AT2G42870,0.412449583,2.74777517,8.785574549,2.156968969
AT1G07830,5.653994224,5.623815674,4.188177266,6.950184807
AT1G04710,17.83658007,15.65559939,12.53485566,10.28600379
AT5G55380,8.55156582,6.296385281,1.507997946,1.476004878
AT5G63110,14.9377753,13.77112875,14.77419145,17.75713478
AT1G04080,21.14163591,19.2511421,20.35820044,23.48113295
AT3G27170,13.20095302,12.95618376,6.598071176,7.706973654
AT5G14240,15.021031,15.18213183,16.20919466,19.24211408
AT3G52190,5.704337196,12.6477031,10.33511302,12.09607451
AT4G12300,6.405230086,7.600008729,7.668185481,10.55813125
AT4G29735,16.89549252,19.45277344,17.688098,19.21519674
AT1G51980,67.948284,69.4228434,68.20341127,74.61099259
AT5G18440,4.665078172,5.070983185,4.940188369,7.875147294
AT1G25400,9.007763117,2.585150952,3.760851872,1.452971568
AT4G11740,10.95604544,11.1920774,11.79518073,14.61113446
AT4G13720,13.36982729,12.47242186,7.968967332,7.459946474
AT1G78560,17.59156081,15.31080412,13.78482851,11.11293948
AT3G61900,1.211413963,3.361588277,7.94403363,8.467988191
AT1G22920,11.02709184,11.50415095,12.68029176,17.22602821
AT1G12000,19.74032437,16.23151339,12.44093717,11.46207811
AT5G23420,10.76996265,10.57545318,6.316225144,9.824185321
AT5G25590,9.071312051,5.498502988,1.62697375,1.218164077
AT5G42950,12.97288082,12.3543064,14.74130101,19.43098418
AT4G07825,10.25704211,5.282997561,5.264086643,6.614195076
AT4G32600,24.40876543,17.99770349,15.6881068,17.35204814
AT5G17600,11.32164207,9.462533281,5.827082022,7.104859862
AT5G49950,11.06174758,9.750770106,7.960119696,9.825218341
AT4G02550,1.343369871,3.264563503,7.654073358,8.796976542
AT4G23940,25.47702189,20.39762249,17.4572229,20.93012265
AT3G16220,24.02154541,21.66046409,17.48594192,16.58120185
AT1G53800,11.1318054,15.31392054,14.69528522,19.13899118
AT2G26660,15.0182003,21.25084545,20.04724106,23.80294022
AT1G66680,13.34626417,14.71811488,15.61314627,17.89212538
AT1G09390,8.22785906,7.495523911,3.786859253,1.593982222
AT1G12640,14.87673025,13.47590026,12.69910725,14.37021301
AT5G06870,12.69503889,12.89654021,9.314866954,7.241940794
AT4G28706,26.86979071,25.78265792,23.11785758,20.89893659
AT3G10330,11.93624068,13.18623503,15.01710057,16.58412323
AT1G30070,12.38063148,10.46641172,5.883995507,5.814208297
AT1G60160,9.100252229,10.41075489,16.2908873,14.53504647
AT1G08130,7.380824018,6.467004108,6.499133238,8.575185706
AT5G19860,29.07461242,27.06164059,24.26181131,21.32202166
AT5G14680,10.6218554,9.871079327,10.48905937,11.41420749
AT1G34418,23.55585958,17.63446235,21.23608003,22.48313433
AT5G58570,2.569760094,1.324024774,1.517299529,6.184085456
AT2G28400,4.023354796,0.673208586,2.298458568,9.442821097
AT1G13740,3.618568631,11.76381054,10.28804024,10.91489667
AT4G37870,28.7498787,28.12091277,35.23097157,34.78790533
AT5G63150,16.88683813,21.23912541,22.21599307,22.10812926
AT5G50350,4.443137474,5.157113599,6.042266669,10.19705433
AT3G60250,17.00034471,23.98205142,16.59310891,18.29012534
AT2G32390,1.178258447,7.713182015,9.130678649,4.123966787
AT1G78440,9.144825558,8.2387823,6.542760543,2.811964155
AT1G06210,15.30823022,11.31127957,13.48921109,16.77810323
AT5G13400,10.0160568,10.31020866,4.146031898,4.643197258
AT5G09420,0.641043899,0.869041204,1.190264487,5.311085456
AT3G47060,5.566136319,6.274250688,8.227196071,11.28206392
AT2G45240,10.14780919,9.156773957,7.396239136,11.12216084
AT3G16100,30.43577234,39.63833034,34.42196714,33.91001839
AT2G32260,15.1721188,15.7890172,15.92324119,19.68110089
AT1G10850,9.205131833,4.69662416,1.768958154,1.117042006
AT3G48650,8.750520708,1.069089467,1.766208843,5.019883384
AT4G00026,7.006912009,6.549755345,4.644267247,8.808144534
AT5G43600,16.56075008,15.26267538,12.733747,8.79204406
AT4G31480,15.2847936,14.21342385,17.5151507,19.86307583
AT5G24160,8.075506325,5.511778706,3.787806368,0.770982479
AT5G54100,5.000165008,5.857146459,6.998171811,9.675109074
AT3G43440,5.754250303,7.05436095,9.866103715,11.48207644
AT5G46750,20.46324819,21.75215557,22.96430531,27.72098492
AT5G65140,12.17207831,7.386150054,8.554666712,3.362077626
AT1G54990,16.79684308,15.98179796,14.40800302,14.45525431
AT1G72550,17.15662397,15.20381478,13.76116912,16.3961918
AT1G63120,10.4772467,16.95101155,17.0407807,13.62389693
AT5G23535,8.825874463,8.173685645,5.725138373,7.881212373
AT4G06115,8.425780061,2.090859574,0.996941211,0.081102432
AT4G23990,15.5765492,8.043529744,12.17026186,16.24987446
AT5G13280,17.73372043,16.28137553,11.41694513,10.56202869
AT3G10150,8.318869207,2.44682543,1.086948977,0.292023715
AT3G09720,2.153889674,1.581097811,2.343224952,5.848109492
AT5G18190,19.33816,20.16938765,23.18919338,26.20200417
AT2G45590,7.755037603,13.14214858,6.509867018,4.438071368
AT2G32450,10.2684929,12.82690714,4.314234066,7.96096069
AT1G10290,15.45006373,15.78134041,18.43330447,23.17691682
AT5G23300,4.010842694,3.193955716,2.849241896,6.618130543
AT2G18090,15.71754997,8.188028368,8.409280789,12.78401296
AT5G07670,5.836127134,11.68905725,12.13455793,5.247063121
AT4G15430,13.7275974,11.63641814,7.104481801,14.6108013
AT3G52420,2.849837553,7.199329117,9.763113342,11.52887475
