,exp1,exp2,exp3,exp4,exp5
AT1G29960,2.121709763,4.340105897,4.890019254,5.039838266,2.519996791
AT3G28580,0.860785567,1.880462098,4.27987549,3.309898595,1.729977858
AT5G17480,4.57886786,3.109971119,2.959881908,2.040050702,2.829925551
AT5G52570,11.2999769,11.26992876,10.89972146,8.72997497,8.340083755
AT2G27610,3.079476289,2.400129002,3.070272124,5.190021821,5.52998235
AT1G22770,8.230369679,8.710286886,10.20011938,11.12984853,8.769958604
AT5G07330,5.079537902,4.480350424,6.299976895,6.120003851,6.180070919
AT2G16890,4.271055124,5.639724667,4.209984597,4.090151466,6.450025351
AT1G29440,10.60882935,9.089913357,8.639961492,8.339890894,6.640034657
AT5G45830,5.869691935,5.470254154,6.789912715,6.109858803,3.90998235
AT4G24000,5.700184839,5.940121301,6.570222064,8.299943521,7.420052307
AT3G02330,2.501355488,4.260232974,5.470080867,6.099974328,5.69995026
AT1G37010,2.579029594,1.320481352,3.819573843,0.499987164,0.30003562
AT3G25200,3.918998787,2.620562219,5.539926834,4.969826713,2.270020538
AT3G28000,4.860531413,5.550028881,5.699659844,3.050035941,3.609966305
AT4G39675,4.577728018,1.630011552,1.690029523,1.919937103,0.940004493
AT4G08950,10.25894488,8.889767026,7.68024902,9.620011552,9.800059367
AT1G31040,5.14788205,2.400348499,4.210093703,4.939806176,1.920048777
AT1G65670,3.268706125,1.589901804,1.080315767,3.540068673,4.6099217
AT5G27160,3.299584112,2.760294588,4.28993582,3.789861371,1.629973365
AT2G31725,4.959537902,4.359553305,2.040376097,4.970041717,5.619997433
AT1G32680,0.110777865,1.12,1.119693218,-1.269842116,1.190049098
AT2G21040,6.579853669,6.389938387,6.069756115,4.169965984,3.640014441
AT4G36560,2.059561007,1.490400485,3.569677815,1.059899879,-0.499932611
AT4G37410,5.528883263,4.08063346,7.37001797,7.509971761,7.069966626
AT3G44840,2.050223347,2.340107823,2.900324752,5.429945447,4.579953469
AT4G30460,7.349653426,6.90037738,8.860041075,9.179980746,8.880053911
AT2G22940,1.289638023,0.820598802,3.929821579,2.539862654,0.400019896
AT3G61920,3.749514797,3.120456322,5.490111674,6.35998203,6.079941275
AT5G14730,7.416903943,3.40025993,4.75014248,5.859980746,5.560000321
AT1G13990,8.410138629,8.59039856,10.66010269,11.45996598,10.93000225
AT1G39750,0.302179563,3.130094345,3.620043643,3.959925551,2.799976895
AT1G62940,3.800978108,5.070119375,5.690060329,6.15985752,3.939958283
AT1G33820,1.031917707,3.520061613,3.839812594,2.380091136,3.799912073
AT3G05610,4.57755088,1.400454396,3.759979462,3.59987549,1.660009306
AT5G61460,5.840154033,6.039447408,3.170383798,6.160026956,6.579927476
AT4G19390,7.880007702,7.890219497,9.030147615,10.18004493,10.87998716
AT4G11350,4.600361977,5.070421665,7.259956357,6.920024389,7.300015403
AT5G62480,6.338736932,4.700664266,8.149834415,6.859979462,6.540055516
AT2G15010,6.180146331,6.36990758,5.890041075,6.209800399,3.10004268
AT3G32150,2.870955003,4.110300364,5.669939671,5.200016687,5.459911431
AT1G23990,3.531478714,5.449715039,3.969997433,3.949874848,2.000113599
AT3G32910,1.312233474,4.210115525,4.810007702,4.869906939,3.420012515
AT5G12050,10.53976125,10.22992683,9.849940954,9.389890252,7.67999294
AT1G73220,1.360777865,2.370086643,2.819961492,2.519968552,2.030101726
AT2G11270,4.597951365,1.940593026,5.020025672,5.21992876,4.110047493
AT4G29710,1.401879199,3.839329958,0.360197675,1.900082793,3.189933252
AT5G61380,7.50995379,7.450109748,8.020207944,9.640046852,10.36989892
AT2G24410,1.279822862,1.050294588,2.58026699,4.659808101,1.670016045
AT1G36030,0.760600728,1.539512872,-0.989680382,1.499877416,-0.409906297
AT5G14070,6.94882165,5.419768951,4.21996791,3.969969835,3.500008664
AT5G49590,-1.428690722,0.269582186,-1.900127077,-2.889878057,-0.989949939
AT3G10720,11.13985367,10.94954175,8.570026956,8.779961492,8.180013799
AT3G13130,2.980138629,3.160300364,4.720094987,5.459934536,4.440062255
AT5G59040,3.270916495,4.460019254,4.560039792,4.870066748,5.909879662
AT4G36770,5.061016616,6.379899879,5.859759966,3.989940954,3.07001797
AT4G29050,6.390207944,6.659678457,4.990089852,5.689905655,4.219968873
AT5G59700,4.590192541,4.840396634,6.900094987,7.639937745,6.670024068
AT4G18280,8.359838266,8.150388933,10.17005006,10.56000642,10.66002182
AT2G14810,1.581263068,3.21957641,1.019948656,0.619949298,-0.170005455
AT5G64860,8.180492905,8.820313842,10.45010269,11.24999037,11.09993004
AT4G13390,2.329453184,1.620154033,2.419713756,0.189988448,0.010105256
AT5G49080,0.302464523,3.500065464,3.83982928,2.510055195,3.369956999
AT5G25140,7.049044997,5.810111674,6.389785638,4.719915924,3.41008536
AT3G26740,12.37988448,12.23030999,13.84005776,14.28997946,13.96990245
AT1G69480,6.539830564,6.32061228,9.499795907,7.909909506,6.500065464
AT5G57050,7.780323469,8.200514084,10.86992683,10.30000385,10.36000032
AT4G23050,7.600338872,8.040506383,10.66993069,10.13001091,10.29999422
AT3G21830,3.209561007,2.639568708,0.400507024,4.349926193,3.199981388
AT1G70270,5.619845967,5.419545604,3.060273408,5.189858803,2.990091457
AT1G35143,-0.369091207,0.8097651,-0.410008985,-0.479853669,1.80002503
AT1G63960,5.490238751,5.800032732,5.969894744,5.149979462,4.829922663
AT3G25870,3.581355488,5.34014248,6.080137346,7.14996085,6.540008023
AT2G31590,3.698952578,2.340171361,3.230338872,5.869957641,5.209951544
AT3G04210,9.549630322,9.06938772,5.890361977,8.709931327,7.640017329
AT4G22490,10.5000231,10.53006546,10.86975098,8.930050061,9.709926514
AT3G47860,8.790284961,9.160200243,10.20016944,11.5200353,12.06992619
AT4G26080,9.470477501,10.09049676,12.66992555,12.09001733,12.35997465
AT1G66940,10.92036968,11.39950902,8.849989731,8.769989731,8.609994866
AT5G19530,9.229961492,9.179799757,8.139976895,7.959858803,5.760047814
AT5G48540,9.209537902,8.609855594,7.859896028,7.049899237,5.480069315
AT2G12990,-0.229915282,-0.120206019,-1.190265706,-3.25981837,-0.42997497
AT3G02970,2.07244912,5.250063538,5.57995379,5.21999294,5.109991336
AT3G16150,9.770023105,9.800057762,10.09979976,8.539892177,6.860030486
AT2G14230,3.547404549,0.180288811,1.679901162,0.909947372,0.090059367
AT1G61460,4.358960279,3.009994224,2.980200243,4.53997497,4.149901804
AT4G25810,8.098167011,5.720088569,6.180021821,6.350062255,7.320057762
AT5G35490,10.37911431,9.229934536,8.889874207,7.909911431,6.530060971
AT5G13200,7.64962262,7.160462098,9.559992298,9.500001925,9.530032411
AT5G55010,2.509630322,2.030467874,4.459952507,4.089912073,2.719944163
AT3G52450,7.109329958,6.239630322,4.32017457,5.679927476,4.549972402
AT5G57110,7.550007702,7.560211795,8.660218213,10.36000321,10.40993197
AT2G24140,3.569114312,2.419580261,0.240082151,0.87996791,0.380043001
AT1G51490,3.479969193,3.439755473,2.170421023,5.449946089,4.609923625
AT1G61490,3.461417101,5.299961492,5.10001412,5.209979462,4.889910148
AT5G63180,11.00015403,11.19975355,9.919878057,8.970043001,9.639938708
AT4G36410,9.409568708,8.849653426,7.049970477,6.819994224,6.729983313
AT4G17090,11.86,11.85942238,8.860227198,10.63011873,12.47996791
AT3G27800,3.597943663,0.930479427,3.420120659,4.360012194,4.549961171
AT1G79440,6.970184839,7.210206019,8.280173287,9.630013478,9.839913357
AT1G67810,5.338328745,3.170552592,6.040016687,6.169901162,4.629960529
AT3G62930,7.878875561,6.419971119,6.269911431,5.579973686,5.16996438
AT3G05880,11.04006161,11.12044092,13.410086,14.07996534,13.53997144
AT3G26320,7.279738144,6.939699636,5.379956357,5.039917849,3.760065464
AT1G26210,6.700392783,7.210009627,7.26018869,8.730006418,8.830040434
AT5G46230,5.110154033,5.309618769,3.330290095,5.590084718,6.909993261
AT3G04620,3.819399272,3.040481352,5.54006418,6.039992298,5.919931969
AT4G03740,3.800354275,4.259926834,3.879788205,2.229949298,1.44
AT2G37130,7.289715039,6.919926834,6.539881908,5.619963417,5.049962134
AT4G31830,2.820100121,2.950288811,4.449978179,4.280041075,4.920043322
AT5G20830,9.179922984,9.080225273,10.25013606,11.3100077,11.43002567
AT2G04600,3.238721529,1.580475576,4.049998716,4.039817086,1.190018612
AT2G32100,10.73902189,9.470028881,9.620043643,9.959819012,7.140036583
AT1G59171,2.599322256,1.720211795,2.819658561,0.1601566,2.600045247
AT3G29640,3.279822862,3.04943393,0.110258005,2.119901162,0.580029523
AT2G14300,1.299437781,0.569896028,0.030460815,3.619879341,1.739961813
AT4G32280,8.299491692,7.64,7.64006418,8.139823504,5.390006739
AT5G26570,9.320231049,9.620180988,10.56019896,12.11002375,12.47993582
AT1G34400,2.711910006,5.189701562,3.640089852,4.340050061,5.119901162
AT4G05080,0.811386294,2.61028111,4.069847251,2.879881266,1.030007381
AT2G34020,2.900955003,4.14004621,4.380070598,4.929802967,1.860107823
AT3G27620,4.499930685,4.410292662,5.929917849,5.289831848,2.670008023
AT4G12930,1.03278029,4.639876774,3.999928118,3.439972402,3.010036904
ATMG01330,0.640947301,1.870173287,2.769948656,2.369950581,1.600091136
AT5G27280,8.470215646,8.75040241,10.8400783,11.44998909,11.27996406
AT2G20560,6.849961492,6.800154033,7.600041075,7.920025672,8.320062897
AT1G74890,8.748975683,7.419763175,6.189947372,5.779998716,5.759989089
AT3G24450,5.599306853,4.699801683,3.670005134,3.709899879,2.150014441
AT1G18870,7.120284961,7.490510233,10.13995892,9.819991015,9.679978179
AT5G35970,12.09022335,12.38010012,12.89987036,11.88982992,9.240075733
AT4G33560,5.549052699,4.319720816,2.869897312,2.070155958,4.499955074
AT3G32060,4.739645725,4.279738144,2.920175854,4.289836982,1.750009306
AT5G33250,2.050284961,2.419426228,-0.559799757,1.00008536,2.329924267
AT1G37110,2.32886786,0.860489054,3.399821579,2.01000706,2.119923305
AT3G58650,5.990177138,6.219965343,6.039979462,5.879950581,5.109928118
AT3G49580,7.718428866,5.680556443,8.570034657,8.839980746,8.540020538
AT4G30120,2.48080097,3.520084718,3.960272124,6.079927476,4.950001605
AT1G73480,9.980385082,10.48044862,12.80991913,12.17984404,9.750068031
AT2G32140,2.339630322,1.860537189,4.649810026,3.169919775,1.92008536
AT5G59760,2.360839478,3.450381231,5.429969193,5.189869714,3.159989731
AT1G56660,5.65839806,3.580146331,4.340003851,4.370126435,6.340014441
AT2G29790,1.38249533,4.619445482,1.740186123,3.189931327,2.120054232
AT5G48750,4.158914069,2.750007702,2.790264423,4.850020538,5.1699002
AT5G16030,12.60984597,12.41009049,12.87984725,11.68987549,9.750022142
AT5G07230,4.288336447,2.130144406,2.88033117,5.459808743,2.480010911
AT1G67300,7.999946089,7.930408187,10.05004878,10.43001925,10.72998781
AT1G51915,4.959145118,3.850238751,5.089819012,3.680073807,4.829900521
AT3G58300,1.910130928,2.080504457,4.699717607,2.500108465,4.189921058
AT2G37030,5.988428866,3.949817086,3.000077016,3.599951865,2.849987164
AT2G38890,3.79122456,5.379564858,3.119858803,2.020061613,2.980063218
AT3G56260,5.461548029,7.470329245,9.179853669,8.040023747,8.409962455
AT1G09220,4.658459673,2.659942238,2.36,2.360177779,5.129976574
AT5G27170,3.908798545,2.350261856,3.710091136,4.419983313,4.159903409
AT5G26070,2.530508308,3.190028881,3.340204093,4.929777936,1.470006739
AT3G54570,2.541209157,4.110094345,4.599614918,1.60003915,2.210068352
AT3G54310,0.761609642,2.849994224,2.820193824,4.329886401,2.560047493
AT3G09020,6.05835185,3.920044284,4.14996791,3.900008985,4.039936462
AT3G12150,9.378552093,7.499896028,6.959937103,6.469963417,5.900009306
AT4G39650,2.421763674,4.709638023,2.830333738,5.429974328,5.029942559
AT1G80370,7.399537902,6.800094345,7.289819012,5.880001284,5.899939029
AT3G42900,1.440369679,1.92044862,4.250001284,4.259897953,2.669969193
AT1G47400,6.501101334,7.930250303,9.229973044,9.020035941,9.580009948
AT5G14120,13.3590758,12.15955716,9.860082151,10.5000276,10.92999872
AT5G15720,4.731016616,6.049917207,5.619657277,2.950014761,3.180055837
AT2G24950,2.599676531,2.180639236,5.499888326,4.629910148,3.229998075
AT3G53230,7.729599515,7.210102047,7.740115525,8.640017329,8.910058404
AT1G23870,9.708328745,7.53995379,7.29990758,6.579984597,6.340004172
AT1G56530,-1.280061613,-1.360030807,-1.519716323,0.689807459,-2.310024389
AT5G57550,6.59886786,5.129944163,4.840182272,6.260012194,6.450062255
AT1G79330,4.361024318,5.689370391,2.42037738,5.360001284,5.379945126
AT4G04420,-0.618875561,0.840184839,1.800051344,2.200014761,2.429918491
AT3G18180,3.570523711,4.250134779,4.949621336,2.000153391,4.389923305
AT4G27657,5.23127077,6.880311916,8.499866505,7.460080225,8.709963738
AT1G42570,1.441332383,3.170150182,3.95001412,4.059867147,1.990085039
AT2G43020,8.470200243,8.730406261,10.84009884,11.60993646,10.6200016
AT5G37730,4.450392783,4.95988255,4.350082151,4.989793339,1.770043643
AT1G26400,2.709838266,2.499726592,1.080467233,4.719840833,2.2399785
AT3G28360,4.458844755,2.959951865,2.710128361,3.709835698,1.150012515
AT5G02160,12.0099923,12.00016559,12.85997176,12.639914,11.29993871
AT5G25910,2.560646937,3.400419739,5.579854953,4.449878699,2.560074128
AT3G50120,2.119761249,1.810396634,3.870143764,4.98986843,2.939969835
AT4G38860,10.11007702,10.20980746,9.209929402,8.659887684,6.910038829
AT1G66490,1.889422377,1.140350424,2.960133495,4.00001797,4.279982992
AT3G50220,4.818914069,3.410013478,3.480246452,5.399952507,4.660067389
AT4G34970,7.1871735,3.520452471,5.869962775,5.579928118,4.460034016
AT3G25190,7.439283748,6.509628396,4.579955074,4.230050061,5.009995186
AT4G30640,2.67211795,5.419482065,2.730323469,5.24990758,3.810038187
AT4G30410,6.420777865,7.429722741,5.99003209,6.239933252,5.199953148
AT3G57850,2.640862583,3.760159809,4.589521215,0.86014954,3.189996149
AT5G05860,9.15957641,8.609799757,7.569902446,6.809971761,6.36998941
AT5G10760,5.380723954,6.32002503,6.45032732,8.999903088,7.489964701
AT4G38560,4.720962704,5.969888326,5.389645725,2.630081509,3.900054874
AT1G61340,6.880169436,7.100290737,8.609770235,6.819863938,4.700076375
AT4G31070,2.611940812,5.129788205,4.030057762,4.480030807,4.959908864
AT3G31410,3.697897454,0.96988255,0.360024389,0.550026314,0.960032732
AT5G14830,6.099599515,5.580161734,6.42003209,6.669830564,4.029990694
AT4G33700,7.639715039,7.270300364,8.830165585,10.12001412,10.33995122
AT5G05250,7.400261856,7.740433217,9.989978179,9.820016045,10.06999775
AT2G25930,6.699815161,6.460088569,6.920229765,8.710048135,9.459916566
AT3G45410,5.468159309,3.080539114,5.880011552,5.969854953,3.710063859
AT5G19610,2.079799757,1.820546816,4.659880625,3.730065464,4.749960529
AT5G54030,3.800955003,5.039680382,3.379913998,2.710116166,4.519906297
AT2G10840,0.979807459,0.73018869,1.709667546,-0.879759324,2.86995732
AT1G64220,4.617366041,1.200373529,3.140114241,4.029968552,3.540027277
AT5G37300,7.450577623,8.200360051,10.06994095,9.610031448,10.10001733
AT1G40952,4.609145118,3.500221422,4.649630322,1.770013478,1.980032411
AT5G23960,2.721786779,5.039730443,3.639772802,1.870004493,1.940006418
AT1G52770,5.999329958,5.130109748,5.700273408,7.830027598,8.259934215
AT4G12890,4.418328745,2.250589175,5.310051344,5.709933894,4.679968873
AT1G53690,2.039599515,1.519638023,-0.359885759,0.53014248,2.749998395
AT5G47950,6.480038508,6.529372317,3.27025287,5.240041075,5.880011552
AT1G67270,1.210685446,2.1004698,4.53982928,3.209973044,2.789956678
AT4G07850,1.191494117,3.130030807,3.290206661,4.899941596,3.989991977
AT2G35770,4.83957641,4.290246452,5.56970092,3.239953148,2.510005455
AT3G19110,1.440385082,1.939949939,1.680120659,2.62014248,4.839934215
AT4G19000,4.210246452,4.529474363,1.800370962,4.689891535,2.999975611
AT5G54060,7.419869072,7.250078942,7.660089852,8.360068673,9.430029202
AT1G79860,4.250762462,5.239930685,4.880053911,5.299789489,2.02005712
AT1G71760,4.410731655,5.359745846,4.039984597,3.919993582,3.819929081
AT4G11510,4.848467375,2.860406261,4.9696868,2.529999358,2.519991977
AT5G53450,9.2504698,9.860412037,12.00003722,12.28995892,11.64999487
AT3G09520,5.739992298,5.729747771,4.419801041,2.870179063,5.660015403
AT4G32870,6.779453184,6.070219497,7.209976895,7.030032732,7.540069315
AT2G03110,3.308767738,1.710544891,4.540038508,4.839999358,4.829989089
AT1G34100,1.989822862,1.76051986,4.459946089,4.039839549,1.540034016
AT4G03860,0.841432504,2.700227198,3.879649576,1.149978179,0.81004974
AT5G23190,4.008675319,2.290136704,3.000250303,4.949847251,2.569966947
AT4G38990,5.190492905,5.830065464,6.169712472,3.92997497,3.539991657
AT3G17990,6.870130928,7.040223347,8.200242602,10.08993775,9.119983955
AT4G18340,8.637273621,5.100202168,6.149942238,5.700028881,6.149986843
AT3G13750,12.99979206,12.72963225,10.81993069,10.28002246,10.62999005
AT3G61810,2.070870285,3.199870998,2.530397918,5.629869072,3.589987485
AT3G24500,8.609707338,8.23040241,10.31992042,9.700026956,10.12004846
AT4G19370,5.950315767,6.359507095,3.799934536,3.290121943,5.190015724
AT1G52900,3.700777865,4.710109748,5.279983313,5.149963417,4.579916887
AT3G26290,8.861047422,10.22033695,11.96998845,11.87986009,9.70003915
AT2G06490,1.169607217,0.660227198,1.840168152,3.149775369,-0.349917207
AT2G16730,5.119006489,3.830202168,4.880088569,5.569951865,4.819914961
AT5G44310,2.029545604,1.439899879,0.920051344,1.320103972,2.940040754
AT4G09500,6.261216858,7.84032732,9.539957641,9.209952507,8.469961492
AT1G32560,3.479853669,3.290660415,6.719697069,4.359999358,4.350015082
AT5G38580,2.030824075,3.099942238,2.800237467,4.649965343,4.109912394
AT5G25130,5.37825943,3.120489054,5.660007702,5.719956357,5.040058404
AT3G02040,6.219276046,5.279663053,3.529906297,2.800086643,4.149996791
AT5G62520,3.290793268,4.320323469,5.999964059,5.720012836,5.920019575
AT3G11060,5.499984597,5.479930685,5.12001412,5.229994224,5.139909185
AT5G11820,1.410123226,1.570406261,3.680071882,4.239980746,3.939979141
AT3G56090,10.22026956,10.56958604,8.41998203,8.280100763,9.849925872
AT1G55760,6.460261856,6.800490979,9.349942238,8.899985239,8.670007702
AT2G35980,3.59929145,2.680514084,5.349862654,4.280028881,4.729917207
AT1G10460,5.85962262,5.369591813,3.249994866,3.210001284,3.230004172
AT1G68190,9.738852456,8.250202168,9.299893461,8.469900521,6.919993261
AT4G38080,3.188606004,1.380602653,4.509878057,3.560082793,4.849947372
AT1G17830,5.749614918,5.250302289,6.819987164,6.72002118,7.050055837
AT5G52900,10.05886786,8.589909506,8.120007702,8.179878699,6.290045568
AT1G73160,2.162287386,5.1297651,3.909960208,3.599908222,2.170077016
AT2G36760,4.499206732,3.469578335,1.280370962,4.169871639,2.170020859
AT3G45860,9.410338872,9.849572559,7.630106539,8.459989731,8.299940954
AT3G13370,4.058929473,2.669715039,1.189929402,0.640137988,2.789981067
AT2G25500,1.561378593,3.350315767,4.989919133,4.359951223,3.599969193
AT5G42800,8.299792056,8.030028881,8.180069315,8.720084718,10.04003241
AT5G57480,3.850646937,4.689711189,3.190205377,4.790037866,5.380042359
AT4G30030,5.167866647,2.400348499,4.210129644,5.219879983,3.350067389
AT5G26340,7.220284961,7.590360051,9.460101405,10.24988576,8.469968231
AT1G35970,3.940839478,5.029416601,2.00025287,3.970051344,4.770020538
AT5G62550,6.789961492,6.739988448,6.68,6.680016687,6.939898916
AT4G26020,2.669761249,2.359940312,2.049761249,0.190107181,1.859931327
AT5G08240,3.820238751,4.130490979,6.679919133,6.049890252,4.339987806
AT5G12450,1.491963917,4.039437781,1.120123226,2.080113599,3.849944805
AT4G10250,6.119776653,5.830196392,6.850088569,7.54000706,7.650049098
AT2G21780,4.937805034,2.090631534,5.3698434,4.150040434,4.77995379
AT3G28120,4.3090604,3.089770876,1.899946089,1.480080225,2.730054874
AT1G73120,6.118890965,4.680175212,5.589878057,4.639910148,3.239995507
AT5G17220,7.999360764,7.170204093,8.230044926,8.580060329,9.520034978
AT3G43130,2.041216858,3.62,3.620127077,4.610053911,5.449916566
AT1G53035,6.130061613,6.21021372,7.320227198,9.089926193,7.939941917
AT3G50760,5.801201455,7.360325394,9.04996791,8.799989731,8.639978179
AT1G65480,7.909522499,7.289855594,6.539946089,6.1201566,8.559893782
AT4G04430,2.028921771,0.630169436,1.509847251,0.319941596,-0.589893461
AT4G08740,2.210993511,3.500051986,3.770269557,5.869831206,3.24
AT1G15900,5.080130928,5.250129002,5.919774085,4.159931969,3.099994866
AT1G32780,7.919915282,7.80988255,7.199783071,5.510004493,5.579992298
AT3G51440,5.329260643,4.370431292,6.610119375,7.539937745,6.570023426
AT1G20130,1.922348999,4.970007702,5.009790772,3.380026956,3.800032411
AT1G47485,2.102387507,5.199984597,5.119983313,4.990013478,5.199977537
AT5G15560,3.980978108,5.250115525,5.849808743,4.359998075,4.329935178
AT4G39753,4.728613706,2.930206019,3.999861371,2.92013542,5.029898916
AT5G54190,6.970308065,7.370238751,8.609944805,8.179937103,7.199933252
AT3G11340,1.001232262,2.600057762,2.900016687,3.030113599,4.799934215
AT5G51570,6.930115525,7.080229124,8.27017457,9.630008985,9.769961171
AT4G17110,8.290023105,8.320186765,9.290196392,10.82001861,11.10993871
AT2G30520,12.18945318,11.47994224,11.17990758,10.45988448,8.660078942
AT1G48330,6.870123226,7.030236825,8.260112957,9.139925551,7.979927155
AT4G31570,2.369830564,2.150315767,3.790139913,4.88,4.879981067
AT3G57540,5.600908793,6.780465949,9.199836982,7.92999294,7.819985559
AT3G10780,5.799322256,4.919489767,2.27036326,5.099948014,4.289997112
AT5G32560,3.309969193,3.269919133,2.850396634,5.939946089,5.099961171
AT2G34230,1.611016616,2.930190615,3.920169436,5.239858803,3.039999037
AT3G24280,1.179537902,0.580387007,2.590111674,3.459978179,3.119934215
AT1G76210,1.001825288,3.369482065,0.680201526,2.249876132,0.320005134
AT3G02390,1.191686658,3.380157884,4.199799757,2.640121943,4.539967268
AT3G15800,5.190061613,5.27009627,5.769724025,3.620004493,3.689968231
AT4G23450,4.281101334,5.710288811,7.210012836,7.309967268,6.800012836
AT4G39320,5.799006489,4.509780503,3.370373529,6.279909506,4.870053591
AT2G28170,4.219252941,3.250077016,3.650141197,4.749911431,3.369931648
AT4G33540,7.880392783,8.390207944,9.470112957,10.35002118,10.67999872
AT1G64500,10.46030807,10.85974777,9.549863938,8.489989731,8.330089532
AT5G48710,5.298082293,2.810336947,4.559673964,2.020107823,3.699979141
AT5G43590,3.458813948,1.920456322,4.290132211,5.319955074,4.620000963
AT4G33600,1.570123226,1.73018869,2.709736861,0.660162376,3.190024389
AT5G52620,4.96755088,1.790271483,3.199974328,3.000102047,4.58999294
AT4G04490,1.76089339,2.919976895,2.800198959,4.349839549,1.850087606
AT4G32430,3.791663553,5.949959566,5.740011552,5.829998075,5.799918812
AT5G35420,2.762048635,5.419509021,2.869947372,2.460132853,4.529995186
AT5G67310,3.421755973,5.699620694,3.730243885,5.629922342,4.420063538
AT4G34850,3.690554518,4.410148256,5.180238751,7.039918491,5.769955395
AT2G23540,3.238051486,0.710668117,4.179905013,3.440006418,3.539988127
AT4G37770,6.729129715,5.599949939,5.340152749,6.529796548,3.360070598
AT5G35800,3.788837053,2.280294588,3.809912715,3.129837624,0.600068994
AT2G21740,2.660138629,2.840444769,5.150039792,5.459926834,4.319966947
AT1G59800,2.272518435,5.539894103,4.989840833,3.749994866,3.669982992
AT5G44390,5.500169436,5.719732368,4.329824146,2.96001412,3.180008023
AT5G61440,8.817689509,5.819922984,5.420130928,6.440023105,6.799979462
AT5G23730,10.18995379,10.1297728,8.949852385,7.799983955,7.550078621
AT4G17100,8.210084718,8.3202349,9.540192541,11.03994866,10.2399371
AT4G07480,3.761024318,5.089894103,4.53996791,4.290059688,5.219895386
AT1G66630,1.720916495,2.910148256,3.679840833,2.440172003,5.119915924
AT1G36940,5.348428866,3.309973044,3.169919133,2.539949939,1.760047814
AT3G19660,3.640824075,4.709942238,4.410155316,5.619772802,2.080073807
AT1G70650,3.000284961,3.37039856,5.439965343,5.170053911,6.009947051
AT2G25640,7.419938387,7.339897953,6.809661128,4.170148256,6.47998941
AT3G26200,8.319699636,7.92981131,6.949938387,6.469989089,6.299958925
AT3G43100,1.522264281,4.46002118,4.569926834,3.999916566,2.700042038
AT1G01130,4.339183627,3.279845967,2.480065464,2.990113599,4.760027598
AT2G16020,1.042279684,4.000086643,4.449798474,2.880023747,3.25001059
AT1G63590,3.911455609,5.799643799,3.949991015,3.879922984,2.679992619
AT4G11600,9.790315767,10.20031192,11.82011809,12.7399769,12.37995443
AT5G57340,9.089191328,8.040311916,9.659965343,9.389845325,6.980000963
AT1G72660,5.458552093,3.580429366,5.810059046,6.269967268,5.760045889
AT3G21100,3.019661128,2.580146331,3.339926834,2.770172003,5.44988961
AT2G07380,4.08070855,4.999938387,4.67987549,3.710072524,4.839902446
AT1G22015,2.080554518,2.800309991,4.410033374,4.669921058,3.439947051
AT2G35170,8.158629109,6.37962262,4.420222064,6.150025672,6.549991015
AT1G43040,3.429345361,2.580283035,4.050192541,5.549822221,2.779987806
AT2G13310,-0.210084718,-0.319549454,2.019691935,-0.379910148,1.019924588
AT5G45310,6.959068102,5.750585324,8.789915282,8.129949939,7.350047173
AT5G66370,2.119353063,1.280643087,4.619852385,3.469908222,2.040022784
AT1G78990,1.280877986,2.420311916,4.039799757,2.48006418,3.479920416
AT5G48850,9.357951365,6.700504457,9.319998716,9.310027598,9.74000706
AT2G16835,3.339561007,2.769963417,2.579976895,2.400148898,4.720016045
AT4G39090,11.17989218,11.04039278,13.08003466,13.34994994,12.56993454
AT1G55060,4.10806689,1.60054104,4.409948656,4.01005327,4.839938708
AT3G55840,6.078567496,4.220581473,7.239905013,6.500047493,7.240001284
AT5G23480,5.118875561,3.659951865,3.4101566,4.630080225,5.880016366
AT5G54960,7.900670042,8.770184839,9.730152749,10.91997882,10.58993775
AT4G04440,5.627951365,2.970200243,4.010179705,5.409840191,2.920061292
AT1G47980,6.200069315,6.289730443,4.889810026,3.410036583,3.980052307
AT5G53320,2.739707338,2.360604578,5.499768951,3.699939671,2.759993582
AT1G66790,0.152626258,3.559847893,2.769821579,1.380069315,2.45998941
AT5G62040,6.740030807,6.780231049,7.980178421,9.369993582,9.269983955
AT2G30925,0.979276046,0.039564858,-2.219609784,0.819991015,0.679976253
AT1G36430,4.96957641,4.419774727,3.250048777,3.629943521,2.749965022
AT3G23450,3.320177138,3.550431292,5.789994866,5.750003851,5.809990052
AT5G26140,3.179237538,2.190500606,4.789901162,4.019929402,2.919955716
AT4G34230,9.270015403,9.290313842,10.92004621,11.27998781,11.09003755
AT1G16420,4.809075804,3.609682308,1.960069315,2.500069315,3.579939671
AT1G61410,3.577751122,0.660440919,2.949996149,2.920004493,2.989939671
AT3G43430,6.328421165,4.279822862,3.360030807,3.600096912,5.109944484
AT1G51380,5.639299151,4.72955138,2.400323469,4.920028239,5.359997112
AT1G41825,3.718251729,1.450240676,2.699838266,1.439991657,1.309970477
AT1G73560,4.75042359,5.299401198,2.190247736,4.11996085,3.509976574
AT2G24780,3.58788205,0.840523711,3.559715039,1.340091136,2.759963738
AT4G23493,5.189799757,4.93018869,5.910071882,6.470033374,6.990035299
AT4G33490,7.250223347,7.540232974,8.750136062,9.810010911,9.979929723
AT1G49210,6.237466162,2.950134779,3.650016687,3.780086002,5.119978821
AT1G80320,3.999260643,3.040231049,4.24022078,5.960007702,6.079956999
AT4G29630,4.619391571,3.829593739,1.720084718,2.379967268,1.870010269
