,exp1,exp2,exp3,exp4,exp5,exp6
AT1G57630,6.826857733,4.791440206,6.660190615,7.649898595,6.859996791,6.809951544
AT1G61950,4.597797332,3.169160522,2.080113599,2.670066748,3.189947372,2.36997144
AT5G41080,8.889830564,8.778436568,6.749948014,6.480020538,6.64003915,7.250001925
AT3G29500,1.903434929,4.127989873,1.520063538,1.849919133,1.220084076,2.53001412
AT5G52350,4.955764101,2.211286173,3.879942238,3.580179705,4.97988255,3.15000353
AT1G54955,4.050877986,4.61929145,3.699807459,2.700370962,5.589824788,2.860028239
AT1G19780,2.500354275,2.730777865,3.739416601,0.71032732,3.25992876,2.150035941
AT1G62670,4.015825714,1.311655852,3.460007702,3.500088569,4.189984597,3.950000963
AT2G43290,10.28881395,9.519006489,8.229969193,8.069925551,7.490020538,7.810023426
AT3G14620,9.66825943,8.540269557,8.890003851,8.910155316,10.12008536,11.44995475
AT2G19890,2.993327106,5.149114312,4.000273408,5.420030807,5.659998075,5.629985559
AT4G07490,-1.307858945,0.080077016,0.179460886,-2.619804892,-1.100007702,-1.219965343
AT4G12330,2.962849605,4.808736932,3.170240676,4.420114241,5.309988448,5.130006418
AT5G44630,5.719861371,5.628059188,3.11020987,4.200137346,5.269998075,5.240019254
AT1G34620,2.879091207,2.290916495,3.479570634,1.250225915,3.009887684,1.259991977
AT2G40180,3.780154033,3.881517222,5.849593739,3.739964059,3.45994673,2.63002118
AT2G22340,5.440077016,5.489522499,4.869664979,3.13033117,5.709867147,3.640047814
AT3G51920,12.63033887,12.84971504,12.47977665,11.31992427,10.72997882,10.4000645
AT2G07380,1.844174286,4.549314554,3.659728517,2.250083434,2.900084076,4.209959887
AT5G45280,10.74073936,11.22040819,11.74972274,10.30984725,9.120005776,9.210019575
AT4G08770,6.467751122,5.009707338,4.629938387,4.310233616,6.129985239,5.900034336
AT4G27450,11.11892177,10.41893717,9.040458247,11.41986137,10.33992491,9.170071882
AT4G03740,2.832510733,4.458721529,2.800100121,3.320080867,3.94985046,1.620084076
AT5G52620,4.181109035,4.898806247,3.35,3.349871639,2.350084718,3.669947051
AT1G52770,5.400492905,5.719684233,5.310173287,6.210141197,7.310041717,7.959940954
AT5G20860,5.449276046,4.980192541,5.229599515,3.150274692,5.289870356,3.270061613
AT2G29620,2.789044997,2.172171861,4.989584112,2.829883192,1.920081509,3.189997754
AT3G12540,3.801247665,4.609453184,3.899911431,3.439879341,2.499976253,2.130085039
AT3G16980,4.120816373,4.648498181,2.700481352,5.199792056,3.580125152,5.529981709
AT5G15700,6.157720316,4.680061613,4.760379306,6.730055195,7.159918491,5.889969193
AT2G11650,3.057396847,1.371594239,3.439510946,0.900125793,1.880064822,2.890008985
AT1G05920,2.940308065,3.141917707,5.629424303,2.640097554,3.40001412,3.619982671
AT3G15930,5.338213221,4.179237538,3.190121301,3.820261856,5.859969193,5.37995379
AT3G45280,5.080354275,5.308251729,3.040115525,3.640269557,5.73991464,4.410028881
AT4G21870,10.77177138,11.9209242,13.11956486,10.8599217,10.25001733,10.5200154
AT5G59515,5.250431292,5.531863796,7.949512872,5.420044926,5.770032732,6.279959887
AT3G28540,7.438659915,6.570400485,7.090227198,8.270068031,8.800004493,8.870008023
AT4G36040,12.95678072,10.87117835,12.40017136,13.28992683,12.71988062,10.86006033
AT3G42940,3.912972831,5.839645725,5.379661128,3.620332454,6.209971119,5.759976895
AT2G46370,9.161478714,10.12172517,12.35960722,10.31995892,10.0000154,10.23998652
AT1G16950,3.289753548,3.129052699,1.900103972,2.440119375,3.369973044,2.950068352
AT5G63780,10.28941468,9.909892177,9.77030614,11.36010782,12.19998781,12.00997786
AT1G61940,2.640785567,3.150500606,3.799801683,2.770039792,3.080038508,3.680060009
AT2G06220,1.942033232,3.259861371,3.080111674,3.659858803,2.560080225,3.810039792
AT5G65470,11.03097041,11.66004621,11.71969193,10.11991143,9.429990373,9.280037866
AT1G69160,8.43919903,7.920616131,8.720229124,9.909749697,7.959942238,7.060080546
AT5G46710,10.37735064,8.660115525,8.810017329,8.899931969,8.369960208,7.749984276
AT2G11390,2.623820011,5.099391571,4.310211795,5.409994866,5.369940954,4.450024068
AT2G11270,3.939553305,3.650885688,4.799535976,2.390070598,2.940146973,5.229963738
AT1G78000,6.589738144,6.420061613,6.500102047,7.030152749,8.220042359,8.879974007
AT1G33640,3.323619769,5.670023105,5.699709263,4.189934536,3.680118092,5.519981388
AT4G26220,5.23004621,5.259222135,4.249753548,2.970191257,4.459899237,2.890019575
AT2G31590,2.5523567,4.081055124,5.449913357,4.999989731,4.919962134,4.330028881
AT5G03310,1.451032019,2.119691935,1.720256079,3.050157884,4.27985752,2.060033374
AT3G42130,4.7467037,2.61084718,3.710109748,4.279926834,3.70991464,2.379994545
AT5G39050,7.799214433,7.291732868,9.539971119,9.389940954,8.930055837,9.79993935
AT1G65880,2.792572346,4.45919903,3.419842116,2.599879341,1.660001284,1.680022463
AT2G35730,3.697027169,1.772248878,4.689534051,2.270082151,2.909968552,2.420004814
AT4G15720,4.53084718,5.079252941,4.109859445,3.37990758,2.660153391,5.050008985
AT2G44370,4.779614918,4.530053911,4.599609142,2.570102688,3.370080867,4.630028881
AT5G26140,2.991817586,4.169537902,3.569942238,3.269748413,1.310062897,2.289990694
AT3G31380,1.878706125,1.039961492,0.98988255,0.380277259,2.539964701,1.990039792
AT4G02310,5.206395635,2.870007702,2.879934536,2.540008985,2.609996149,2.550040754
AT3G23170,9.438505883,8.468783142,6.890165585,7.749970477,7.520028239,7.959952186
AT2G27180,2.011894602,3.241024318,4.569869072,3.89004621,4.249900521,2.700059688
AT3G31403,0.630446695,0.919738144,0.579934536,0.240002567,0.260003851,0.320086643
AT3G44190,10.34087799,10.91058532,11.6695379,9.269984597,9.150010911,9.320001925
AT4G00890,3.420955003,4.038498181,2.090136704,2.800006418,2.850066748,3.890038187
AT1G70400,2.582141055,3.970539114,4.669420452,1.660157884,2.889989089,2.720001925
AT5G49080,1.803111461,3.818829351,2.300146331,3.060050061,3.449928118,2.330073166
AT3G30845,-1.189445482,-0.828813948,0.70966883,-1.00979719,0.56997497,0.180037866
AT5G28010,4.999614918,4.749784354,4.469805534,3.460344006,6.140012836,6.339952507
AT3G13782,4.249029594,3.621239963,5.230132853,5.919947372,5.50993582,4.509960208
AT4G21410,7.801848392,9.000978108,10.26956293,8,7.99998588,7.779988768
AT4G20250,1.448105398,0.22174057,2.479919133,2.060169436,3.379874848,1.430005455
AT1G75790,5.138644512,4.258590601,2.430215646,3.550214362,5.219971119,4.769987164
AT3G25610,7.06169436,8.159630322,7.679680382,6.020024389,6.210057762,7.109943842
AT1G21680,9.710169436,9.819946089,9.750186765,10.7201489,11.88000834,12.00994737
AT5G22420,2.842818799,4.670700849,5.579607217,3.540011552,3.630102688,5.229962134
AT3G49090,7.145640874,4.320731655,5.269803608,4.250088569,4.940024389,5.319979141
AT1G51880,5.037427654,3.370254154,3.700298438,5.249878057,4.299980746,3.999948335
AT3G25190,5.898567496,4.971278471,6.630284961,8.109812594,6.650003209,6.700016366
AT3G10780,4.876364828,2.520816373,3.580084718,4.020033374,4.279932611,3.229963417
AT2G05160,7.119183627,6.588582899,4.750379306,6.720115525,7.619994866,7.539991657
AT1G06225,4.078028381,2.79948399,2.129976895,2.010204093,3.599983955,3.350042038
AT4G31870,9.400292662,9.590238751,9.899728517,8.489926834,7.92001797,8.200077337
AT5G35470,2.711586537,3.740546816,4.449980746,4.349847251,3.160111032,4.890020538
AT3G54870,5.869091207,5.28051601,5.949455109,3.120231049,4.920055195,5.779987485
AT3G26040,5.298767738,4.499676531,4.080048135,4.330062897,4.819888326,3.080100442
AT2G17960,2.389738144,2.220924196,3.419655352,1.630356842,4.409832489,1.800037225
AT1G66800,5.107997575,3.811186052,5.349572559,3.1302349,4.960068031,6.01997144
AT1G09155,1.729276046,1.26004621,1.320269557,2.720060329,3.190043643,3.869952827
AT1G05100,3.480539114,3.831332383,5.559557156,3.259910148,2.560017329,2.83001412
AT3G54570,4.736950152,2.760269557,3.109934536,2.769842116,1.540109107,3.240016366
AT1G29140,4.45839806,3.421863796,5.839559081,3.550232333,5.360005134,5.439999679
AT1G10080,8.652094845,10.01103972,11.35979976,10.3199769,10.13994288,9.249981067
AT4G19130,3.881186052,4.649260643,3.689982671,3.600038508,3.900158525,6.369920096
AT3G06070,10.61978435,10.48022335,10.76981516,9.809905013,9.069933252,8.030050061
AT4G36370,1.240646937,1.658967981,0.320396634,2.379659844,-0.269892177,1.410029202
AT5G66020,6.129799757,5.997866647,3.230383156,5.220050061,5.609947372,4.79000353
AT5G43520,2.88320388,4.958621407,3.170055837,3.459992298,3.400026956,3.820054553
AT2G06500,2.629507095,2.311494117,4.249638023,2.370225915,4.130031448,4.619945447
AT1G62320,2.900739357,3.381001213,4.679666904,2.949937103,2.459973044,2.039989089
AT2G28720,7.770539114,8.120107823,8.260346574,10.06001925,10.20995764,9.54997497
AT4G27350,9.429815161,9.30966883,8.879682308,7.23001412,7.340000642,7.350014761
AT5G59760,5.338105398,4.110408187,4.639761249,3.399879341,2.460040434,3.090036904
AT5G57785,9.348937174,8.659252941,7.690450546,10.02995892,9.710025672,10.1100138
AT5G25820,2.997889752,1.630284961,2.000184839,2.960134779,4.009996149,3.950001605
AT2G31470,3.270061613,3.30995379,3.25025993,4.599980746,4.449820295,1.650068031
AT1G60540,3.220785567,3.730300364,4.119934536,3.780029523,4.010022463,4.359906939
AT5G64905,6.169876774,6.089322256,5.210094345,5.699913998,5.03005712,5.919917849
AT3G43170,5.467273621,3.699460886,2.999996149,2.980159167,4.219897312,2.620018933
AT1G23520,2.784528562,5.719753548,5.399763175,4.169957641,3.840034016,4.370004493
AT3G52480,7.248059188,5.989168223,4.91028111,6.370083434,7.02,7.019933573
AT5G13930,11.72959952,11.46948399,10.79993839,10.47985752,9.370168794,12.00000225
AT2G35570,1.958536689,1.011209157,2.579982671,2.49018869,3.95982543,1.240025672
AT3G19780,-0.61240291,-2.169884475,-2.020256079,-3.34988961,-2.489910789,-1.099994224
AT3G53290,4.447258218,2.669129715,1.540152107,2.329906297,1.600049419,2.370016366
AT3G22350,5.151370891,6.040154033,6.239487841,3.580340156,6.229931327,5.16003209
AT3G55720,1.361324681,2.221347786,3.96960144,1.899926834,1.330028239,1.769976895
AT1G70420,6.729969193,6.709884475,6.56032732,8.260087285,8.939887684,7.189973044
AT3G45130,6.379553305,6.090261856,6.429570634,4.200365828,7.050006418,7.149967589
AT1G65120,4.706179989,2.231902304,4.69992876,4.330008985,4.400050702,5.189950581
AT1G28630,3.062942025,4.968736932,3.330050061,3.590191257,5.07982928,2.420037545
AT1G56510,10.69053911,11.03879854,9.479815161,8.520021821,8.690016045,8.940014441
AT2G01170,6.920261856,7.090454396,7.680136704,8.390151466,9.569949298,8.779954753
AT5G08640,9.359969193,9.339322256,8.459793981,7.390048777,7.770145047,10.02998171
AT1G64820,3.901032019,4.569276046,3.629892177,3.070329887,5.639831206,3.010060009
AT5G01730,7.921078229,8.619715039,8.249559081,5.960073166,6.530016045,6.780011873
ATMG00890,4.570323469,4.780431292,5.339612993,3.330270841,5.439838266,2.92006418
AT1G58420,8.559845967,8.459553305,7.879749697,6.580026956,6.789965984,6.260008985
AT2G30030,3.020955003,3.639969193,3.599512872,1.070087285,1.750045568,2.459983313
AT1G65590,7.209938387,7.168744633,5.540300364,7.09977922,5.379965984,4.850042359
AT4G36600,5.508829351,4.750354275,5.209911431,4.749734294,2.680136704,4.810023426
AT1G66310,3.099322256,2.658960279,1.310256079,2.640214362,4.309862654,2.170046531
AT4G25160,4.550877986,5.11962262,4.630084718,5.069849818,3.899897312,2.300074449
AT3G46280,5.808552093,4.871786779,7.189880625,6.570091136,7.280015403,7.519991657
AT4G03570,2.210569921,2.581509521,4.53969386,2.949867789,1.920144406,4.16996791
AT3G47050,3.463912431,5.998113099,3.550023105,3.670084718,4.329915282,3.010034336
AT3G52620,1.033173074,3.089383869,2.289632247,0.380173287,1.730023105,2.090025993
AT1G10070,7.179430079,6.810300364,7.200231049,8.400119375,9.329976253,8.959980425
AT2G03310,8.899091207,8.31,8.310437068,10.57999872,10.56995572,9.879995186
AT4G17120,6.270508308,6.600238751,6.910267632,8.300020538,8.459992298,8.339942238
AT3G48460,10.12,10.1209396,11.33967653,9.659844684,8.450039792,9.070052949
AT2G25600,6.038197817,4.869899879,4.73971889,3.280141197,4.379931327,3.310052628
AT1G62940,5.239753548,5.079522499,4.459813235,3.490243885,5.389910789,4.000077658
AT3G30840,3.618983384,2.958813948,1.42011745,2.029880625,1.100001284,1.120013157
AT5G54700,2.748167011,1.560808672,2.610080867,3.030070598,3.580075091,4.749942559
AT5G17130,3.989722741,3.809884475,3.659578335,1.470295229,3.769939029,2.819978821
AT5G10520,3.959599515,3.699607217,3.19056607,6.129856236,5.009975611,4.630005776
AT3G01060,11.54012323,11.6199846,11.5998633,10.88985624,9.770001925,9.800080546
AT1G51840,2.16004621,2.190077016,2.289834415,1.430247736,3.359886401,1.590082151
AT5G34830,6.258505883,5.290084718,5.400113599,5.990012836,6.089831206,3.460082793
AT5G35880,2.921417101,3.840955003,5.079915282,4.640068031,5.16992876,4.059957962
AT1G66460,2.78009242,2.841409399,4.669978821,4.559984597,4.439899237,2.870063859
AT1G20730,4.89835185,3.830924196,5.029653426,3.23029908,5.560024389,5.939941596
AT2G39330,7.950600728,8.341155245,9.840196392,10.85981388,9.410019896,9.719993261
AT5G42440,6.049014191,5.408382657,3.310431292,5.550053911,5.970008343,6.09997144
AT5G49640,4.608998787,3.959145118,2.850196392,3.870269557,5.969885117,4.180023105
AT4G20420,6.210323469,6.420816373,7.479453184,4.640228482,6.419991657,6.290040754
AT2G47720,4.012325894,5.518567496,3.659838266,2.820088569,3.510107181,5.179984276
AT1G75160,3.193219284,5.280138629,5.459896028,4.920132211,5.949994224,5.860000642
AT1G36640,3.040955003,3.660916495,4.849936462,4.519743279,2.519993582,2.420012194
AT1G02700,4.111047422,4.789514797,4.159776653,3.000183556,4.430104614,6.059975291
AT4G18395,5.049214433,4.538213221,2.220325394,3.910116808,4.819982671,4.549969193
AT3G55450,7.830123226,7.909745846,7.580207944,8.660160451,9.909998716,9.889945768
AT1G30870,2.840723954,3.311085931,4.719772802,3.540059046,4.000112957,5.759943521
AT1G59660,5.728074591,4.480300364,4.869770876,3.679993582,3.630120659,5.509927476
AT5G60680,11.19650346,8.929584112,8.390400485,10.46991015,9.769952507,9.030028239
AT3G57100,5.278644512,4.398536689,2.500408187,4.620026956,4.83001797,5.110004493
AT1G02450,5.210539114,5.559699636,5.17018869,6.15020281,7.729933894,6.699951865
AT1G01140,11.64103202,12.30979206,12.03975547,10.76987292,9.780024389,10.16001284
AT3G06840,6.720616131,7.118005276,4.530354275,6.370091136,7.080014761,7.309994224
AT5G04730,4.815317406,1.78117835,3.309872923,2.650129644,3.660011552,3.839969193
AT1G19630,4.618012978,3.32990758,3.210148256,3.980187406,5.440018612,5.729957962
AT4G18990,5.638552093,4.699437781,3.970171361,4.859745846,2.880167511,5.489991015
AT1G31530,2.122633959,3.828043785,1.290127077,1.950237467,3.799883834,1.990014441
AT1G10090,7.442017828,8.750993511,10.03985945,9.3099217,8.69993582,7.699998075
AT3G28560,1.811802183,2.980662341,3.840134779,4.539816444,3.109930685,2.030048135
AT3G18300,5.749091207,5.160446695,5.739653426,3.940177138,5.319867147,3.25007124
AT4G04980,2.928906368,2.220870285,3.349620694,1.380186123,2.829909506,1.419978179
AT2G40230,5.533635172,7.890646937,8.729707338,7.209994866,7.17001412,7.389988768
AT2G17170,5.31755088,3.730007702,3.739880625,3.120323469,5.63997497,5.249969835
AT3G15540,9.531755973,10.66955331,10.08989025,9.519856236,8.399964059,7.840037866
AT1G69840,12.12993839,12.08993069,11.99981901,11.05991657,10.40997304,9.990002567
AT5G41440,2.499476289,2.160546816,2.87028111,4.329842116,3.100105256,4.739933573
AT1G20070,6.211863796,7.421517222,9.389666904,7.6599217,7.050004493,7.120012515
AT4G25350,4.442572346,6.110038508,6.159593739,4.050265706,6.119877416,4.210043964
AT1G80480,9.18,9.179845967,8.980146331,9.740178421,11.13000449,11.19993389
AT5G66815,1.639661128,1.420839478,2.50997497,2.380089852,3.080076375,4.269928118
AT3G21070,6.881663553,7.959437781,7.229770876,6.040005134,6.079963417,5.50999294
AT1G52900,5.139984597,5.129876774,4.969830564,4.090138629,5.170003209,5.219916566
AT1G79450,3.079753548,2.9209396,4.140057762,4.440001284,4.450076375,5.63992523
AT1G77830,4.198829351,3.440693147,4.339897953,3.809948656,3.410003209,3.460085681
AT5G66070,10.44919903,9.92910661,8.769926834,8.390010269,8.469962134,7.88000706
AT2G37390,6.699969193,6.677997575,4.080506383,6.709970477,6.480016045,6.72998203
AT1G53950,3.329830564,3.221424803,5.069713114,3.580166869,4.879954432,4.17004974
AT3G46730,3.961786779,5.11966883,4.689624545,2.740057762,3.189999358,3.180057441
AT1G48560,4.558875561,3.831779078,6.139897953,5.610055195,6.039987164,5.840022463
AT1G51990,3.319507095,3.001093632,4.419445482,1.540204093,3.129918491,1.860021821
AT1G62510,12.56893717,11.88023875,12.18995764,11.96987292,10.97997369,10.57009274
AT2G21000,2.300631534,2.709838266,2.500273408,3.91973301,1.840123868,3.770020538
AT5G12010,9.170693147,9.621786779,11.93963032,10.01990373,9.27000706,9.380005134
AT4G14530,0.838937174,0.150908793,1.329870998,0.660077016,1.259971761,0.820075412
AT5G17330,6.85919903,6.340292662,6.719603366,4.660296513,6.970026956,7.390005134
AT2G28970,3.5032963,5.638428866,3.600090494,4.070039792,4.379938387,3.419972402
AT5G59320,6.397997575,5.102087143,7.809690009,6.2000783,6.809966626,6.290049419
AT3G02390,4.4367037,2.300877986,3.440271483,4.85001797,4.989950581,4.220016687
AT1G50720,4.880246452,5.038898666,3.609819012,2.670119375,3.599951223,2.84000353
AT2G48140,3.570077016,3.619976895,3.589886401,3.000215646,4.6800783,5.899943521
AT4G23493,4.5009396,5.110007702,5.119863296,4.41017072,5.740053911,6.580008985
AT2G04370,2.539507095,2.221794481,4.549526349,2.090112957,2.970025672,3.369946089
AT4G22500,3.880277259,4.060431292,4.619776653,3.460374813,6.379892177,4.699975291
AT1G54550,4.83174057,5.957858945,3.180338872,4.939919133,4.310098838,5.849983955
AT1G73330,9.101109035,9.819807459,9.57009627,10.07012579,11.05000963,11.20001572
AT1G70290,11.47842887,10.45868302,8.75040241,10.83998588,10.72991207,9.360050061
AT2G15830,5.749799757,5.620007702,5.630283035,7.100098838,7.86996791,7.36995026
AT4G10440,2.554220496,5.289353063,4.450032732,4.620001284,4.629906297,3.170044926
AT2G14360,2.222926621,4.120069315,4.209570634,1.980021821,2.150008985,2.290028881
AT1G66570,4.877828139,3.470477501,4.090175212,4.999673964,2.460086643,3.810040434
AT5G54510,8.679214433,8.169768951,7.87051986,10.56978307,8.879923625,7.690036262
AT1G18550,5.115871923,2.44113214,3.909805534,2.900062897,3.390074449,4.549995828
AT1G11610,2.101940812,3.358675319,1.639715039,0.160272124,2.279956999,1.610000963
AT1G23580,2.643974044,5.218552093,3.340198317,4.369922984,3.770078942,4.999996149
AT5G45640,6.228659915,5.35924524,4.380406261,6.489911431,5.800014761,6.029933573
AT3G17130,7.560154033,7.661817586,10.01963225,8.10985752,7.000053911,7.840016687
AT3G15450,13.67898338,13.01838266,10.92047943,13.41001412,13.5199217,12.30001219
AT3G25165,4.638890965,3.919260643,2.959844042,2.150154033,3.349937103,2.370063218
AT3G16800,8.439922984,8.391124439,9.849880625,9.229883192,8.319898595,6.740059688
AT5G24940,4.91910661,4.340747059,5.309532126,2.880293946,5.169971119,4.720037866
AT1G43260,3.182603153,4.869160522,3.779630322,1.860080867,2.490049419,3.260009627
AT1G78110,7.169260643,6.688282535,4.4604698,6.900021821,7.069973686,6.660015082
AT1G72760,2.713850818,5.209137417,4.089917207,3.660112957,4.540019254,4.839937103
AT1G02550,3.820415888,4.090130928,4.259872923,3.600186123,5.050014761,5.280032411
AT1G17090,6.34004621,6.369784354,6.090013478,6.160111674,7.030113599,8.799922984
AT2G38510,3.200955003,3.820200243,4.079599515,2.000224631,3.749948656,2.950067068
AT1G08930,12.7504775,13.05977665,12.76975355,11.48997176,11.26998973,11.1099862
AT2G41550,6.509122014,5.938344148,3.790383156,5.780066748,6.299983955,6.05001765
AT4G07480,3.002803395,4.819252941,3.850103972,4.389680382,1.900127077,3.879991657
AT1G67540,5.197797332,3.769984597,3.750227198,4.930056479,5.370005776,5.459923305
AT1G65730,3.919892177,3.852133353,6.619559081,4.330035941,4.610033374,5.130001284
AT5G61650,3.453542752,5.749168223,4.669653426,2.87014248,3.980052628,4.799995507
AT4G11600,9.969768951,9.820646937,10.66010782,11.22014761,12.36996021,11.74995186
AT5G63990,6.39825943,5.27127077,6.92002503,7.049955074,6.700019254,6.999923625
AT5G63690,5.439507095,5.119838266,4.909591813,2.790329887,5.36001412,5.579982671
AT1G28380,11.26027726,11.43940697,10.66969964,9.110028239,9.33001797,9.610000642
AT1G05300,4.921463311,5.869799757,5.610288811,7.110066748,7.629958283,6.979972402
AT3G56500,4.800138629,4.88966883,4.46021372,5.569835698,4.290088569,5.669908543
AT2G10620,4.929337659,4.498813948,2.959992298,2.920233616,4.739884475,2.940055837
AT1G29870,2.383789205,4.839892177,4.700084718,5.139931969,4.610001925,4.640015403
AT1G08430,5.026072166,2.480485203,3.109859445,2.380196392,3.909962775,3.32997497
AT2G21650,9.811663553,10.88902189,9.619919133,9.200025672,9.399915924,8.09008536
AT3G29370,5.600415888,5.868143906,3.46051601,6.139992298,6.079913998,4.740025351
AT1G48820,2.934020254,5.540069315,5.629894103,5.080059046,5.539965984,5.010013799
AT3G42440,3.573481139,5.828213221,3.51002118,3.619984597,3.499953148,2.770037866
AT5G11150,7.200077016,7.250192541,7.500084718,7.940225915,9.699952507,8.959955074
AT1G27630,7.49990758,7.440123226,7.60021372,8.710128361,9.709966626,9.189945126
AT4G08640,3.502248878,4.958582899,3.120034657,3.300008985,3.370143122,5.599956678
AT1G20290,1.987828139,0.581678957,2.760130928,3.439885759,2.549958283,1.90003915
AT5G20810,4.501293875,5.340207944,5.609736219,4.240306782,6.629967268,6.119939029
AT3G25060,3.610877986,4.178374955,2.070292662,3.590196392,5.11989667,3.509981388
AT4G19580,3.851155245,4.598960279,3.249878699,2.62032732,5.1698434,2.730043964
AT1G75190,7.00009242,7.059630322,6.580335021,8.320109107,9.169949298,8.379961171
AT1G79250,5.340492905,5.658190116,3.310157884,4.129944805,3.700008985,3.83998235
ATMG00600,5.250200243,5.378136204,2.960438993,5.239801041,3.690082151,4.970007702
AT4G05070,11.40582571,8.701278471,10.36020602,11.42995122,11.04993775,10.08001348
AT2G46740,4.149137417,3.589514797,2.960005776,2.990288811,5.239991015,5.099986522
AT5G49700,6.867412251,5.191871497,7.620069315,7.979734294,5.910044926,6.610004814
AT5G52950,6.417381444,4.721062826,6.099688084,4.480308065,6.879951865,6.129958604
AT4G36560,0.570508308,0.900130928,1.070050061,1.330243885,3.229881908,1.390035941
AT5G08240,7.380816373,7.908998787,6.609666904,4.880223347,6.61998588,6.399996149
AT1G32480,4.442526136,6.077905155,3.360165585,4.22003209,4.469926193,3.320052628
AT4G35820,4.890061613,4.928975683,3.59988255,2.990129644,3.999891535,2.31004621
AT2G03520,4.140354275,4.369915282,4.259645725,2.420240034,4.289940312,3.360068352
AT2G16160,3.797042572,1.879437781,1.150098196,1.660218213,3.359961492,2.759983634
AT5G05490,3.781340085,4.648313342,2.459944163,2.170263139,4.219962134,3.630022784
AT1G26400,2.920600728,3.310300364,3.699709263,2.189962775,1.900180347,4.70996085
AT2G03560,3.453404123,5.660284961,6.029780503,4.889890894,4.040100763,5.609962455
AT3G47980,4.563635172,6.919329958,6.04988255,5.440187406,6.900009627,7.049949298
AT3G52600,3.960292662,4.150654639,4.999584112,2.840123226,3.800042359,4.460044284
AT1G50040,7.122233474,8.568159309,6.180069315,6.539930685,5.999983955,5.750023426
AT3G14770,10.40975355,10.25024645,10.56977088,9.379806176,7.870102688,9.470026314
AT5G28950,0.810523711,1.151671255,3.319726592,1.899803608,0.370059046,1.290009306
AT3G44980,4.429799757,4.300901091,5.469655352,3.679928118,3.120175212,5.849951544
AT5G02190,5.120554518,5.481640448,7.609842116,6.790070598,7.339897953,5.7500215
AT3G50720,2.709645725,2.479691935,2.080338872,3.840055195,4.269826713,1.570043964
AT3G20520,3.773080654,5.768736932,4.130105897,4.680073166,5.249895386,3.619983634
AT2G23970,5.680123226,5.759915282,5.649520573,3.160291379,5.429937745,4.460026956
AT5G22600,3.802526136,5.439021892,4.170375455,6.119748413,4.160067389,5.210026314
AT1G43980,2.190292662,2.379869072,2.209934536,1.87009242,2.590136704,4.719930043
AT4G00690,4.369537902,4.068567496,2.210219497,3.349848535,2.170002567,2.210007702
AT5G61440,9.03745846,7.389607217,6.880144406,7.630154033,8.830031448,9.319944484
AT4G18010,10.07075476,10.5595302,9.949682308,8.300020538,8.460043643,9.139972082
AT5G20460,1.712295087,3.200577623,3.949861371,3.22993582,2.730002567,2.770061292
AT2G28755,2.417196605,0.600308065,1.000136704,1.710091136,2.41991464,1.090068352
AT5G40320,4.449815161,4.329029594,3.070202168,4.119802325,2.580012836,2.780072203
AT5G24313,3.208028381,1.932210369,4.799797832,3.749961492,3.450066106,4.479957641
AT2G29750,2.531093632,3.239845967,3.040211795,4.139789489,2.500036583,3.070066106
AT5G57260,5.959768951,5.808883263,4.360051986,4.630205377,6.229835057,3.660043964
AT3G21340,1.383850818,3.878413463,1.820078942,2.229839549,0.980032732,1.490024389
AT1G55410,4.087935962,2.749838266,2.540313842,4.170066748,4.690017329,4.959985239
AT3G05890,7.680169436,7.790901091,8.960165585,9.819915282,9.159903088,7.649991657
AT3G26220,7.169430079,6.799160522,5.710263781,7.080080867,7.710033374,8.230009306
AT1G64110,5.300385082,5.550431292,6.109416601,3.08022078,4.800015403,5.039994224
AT1G07620,4.968290237,3.860908793,5.040127077,5.700094987,6.440012194,6.62996085
AT3G04960,4.721725166,5.839276046,4.90032732,6.600037225,6.889931969,5.829955716
AT3G50220,4.857704913,3.371825288,5.739867147,5.049860087,3.959944805,3.100041075
AT1G43000,5.230200243,5.360215646,5.639564858,3.380152749,4.570051986,5.379938387
AT2G37800,4.118921771,3.420369679,3.899580261,1.72024902,3.660069957,4.749951865
AT3G01310,8.890184839,9.010308065,9.410248378,10.70007317,11.26994801,10.45995957
AT2G01660,5.329368466,4.918467375,2.930531413,5.689976895,5.509989089,5.339975932
AT2G11150,3.492618556,5.190207944,5.459651501,3.650093703,4.379930043,3.290067389
AT2G19450,7.718906368,7.010485203,7.640061613,7.960211795,9.609978821,9.279950902
AT4G37295,5.83825943,4.710385082,5.209863296,4.499899879,3.720175854,6.459930364
AT2G42180,1.862464523,3.458937174,2.079926834,1.7001566,2.919973686,2.510057762
AT5G03550,3.032510733,4.659252941,3.690286886,5.180034657,5.450005134,5.52998203
AT2G40640,5.460924196,6.058321044,3.880577623,6.879836982,5.609947372,4.7900215
AT3G59270,4.531062826,5.219976895,5.190019254,5.289957641,4.959973686,4.549937424
AT3G20110,1.901293875,2.739992298,2.730100121,3.250155316,4.45982928,1.800006418
AT2G27500,11.39044669,11.67974585,11.34970541,9.819984597,9.699994866,9.620004172
AT3G18180,3.541124439,4.26919903,3.229834415,2.370274692,4.509835057,1.940057762
AT2G15640,4.039414676,3.659915282,3.549911431,3.090229765,4.879802967,1.810064822
ATMG00510,2.713804608,5.180154033,5.379892177,4.820055195,5.250004493,5.319987164
AT4G07400,5.211447907,6.148197817,3.810438993,6.090003851,6.120010911,6.29000706
AT2G24400,2.821032019,3.490646937,4.329705412,2.800143764,3.919976253,3.549932932
