,exp1,exp2,exp3,exp4,exp5
AT3G21000,0.929949939,0.67023721,3.749953469,2.300012515,2.690028159
AT3G23880,6.209470513,3.460217956,6.290012515,6.68,6.680015403
AT5G40750,0.15065849,3.569898338,2.250023426,2.979953469,1.530051745
AT5G57350,10.1901136,10.7798891,9.339958925,8.059990694,7.769994946
AT2G11130,4.419381944,1.210244142,4.379928439,2.149990052,1.840012515
AT2G43890,9.459655352,7.67014017,9.489951544,7.979935499,5.970030566
AT5G03140,3.389809385,2.40018946,4.859999037,4.829899558,1.700069315
AT3G24640,3.379376168,0.140209484,2.860020538,3.499952186,2.010041156
AT3G55550,2.879582186,0.7100955,1.950037225,3.10999647,3.00004284
AT5G59650,4.91990373,4.419805149,1.889993903,1.700079263,4.169979061
AT5G46770,1.260569921,4.219928375,3.290020859,3.940005776,4.120027918
AT1G63950,0.880344648,2.669916052,1.579951544,0.070076054,2.440033454
AT3G59120,5.849354988,2.500016944,2.72008183,5.269977858,4.579990854
AT4G14980,4.250223347,5.410118605,6.95002118,7.609990052,7.300001685
AT3G28190,2.699736219,1.330098581,2.610060009,4.480017329,5.019951865
AT1G80660,6.090013478,6.159816701,3.780020538,4.420038829,5.629933814
AT4G28420,2.4104698,4.850043129,5.41001797,5.969999679,5.959990132
AT5G28780,3.289489767,0.640221037,3.509904692,0.540066106,2.600012515
AT3G27990,4.019861371,3.300053141,3.989894423,0.700055516,2.429980024
AT5G23010,3.320256079,4.649745846,1.350043643,2.710039471,3.940025512
AT3G26130,3.060290737,4.569734294,1.120054232,2.810050061,4.369941516
AT1G65390,1.770169436,2.650178678,4.969931648,2.840067389,4.939985319
AT4G19980,4.929503245,2.350173287,4.600032732,5.620002567,5.700007942
AT3G02480,12.84994994,12.58996611,12.14995411,10.71997914,10.0699923
AT1G79060,2.88985752,2.150117835,3.680037545,4.84993229,2.740069555
AT1G23690,2.820111674,3.399918363,2.339975611,1.580112316,5.079988688
AT3G30750,0.779751622,-0.509861371,1.290006097,1.479952507,7.99E-05
AT2G06660,1.540412037,3.679834415,1.530094987,4.489997754,4.419976895
AT5G20270,7.480419739,9.659987677,9.499926514,7.209983955,6.710001685
AT2G05080,0.590375455,2.540006931,2.629935178,0.610101726,3.779929241
AT2G28355,2.340381231,4.320020024,4.579906297,1.660038508,2.860049339
AT5G62850,4.489799757,3.450078557,4.469921058,2.009977858,1.320065464
AT1G11920,1.209998075,1.200165585,3.350035941,4.46991817,1.919990854
AT5G18220,4.449424303,1.460059303,2.230013478,2.649998075,2.590055356
AT4G13390,7.249460886,4.450150182,6.400064501,8.409969193,7.449981227
AT3G13784,3.809859445,3.080150952,5.040033695,6.089995186,5.940009146
AT3G58230,5.37950517,2.81004929,3.449962455,2.280099159,5.369944163
AT1G22275,1.240286886,2.730127847,4.389916245,1.78002503,2.56004645
AT5G10180,6.520415888,8.679852899,6.769964701,5.669981067,5.080004332
AT5G05840,6.469364615,3.170120146,4.730065785,6.779971761,5.899977376
AT4G28180,2.769988448,2.710199472,5.300000642,5.320001925,5.379997593
AT1G33670,2.480069315,2.840056222,3.57003915,4.790011232,5.139918411
AT2G39680,3.309917207,2.879855209,1.000101726,4.170006739,4.38000361
AT2G33680,3.859645725,2.020219497,4.870016687,5.389980425,4.780020939
AT5G51900,3.579518648,1.079970734,0.700054874,2.410023426,3.140018773
AT5G04030,3.25964765,1.430123996,3.039961813,1.850075733,4.209913597
AT1G61430,0.34009242,0.820226428,3.759954753,2.350024389,3.109988688
AT1G13150,3.939634172,2.039899109,0.730117129,4.379957962,3.0699858
AT5G28200,3.91997497,3.790059303,4.559917207,1.980062897,3.939933573
AT4G20770,4.28959759,2.199855979,0.330025993,1.140026635,1.969999759
AT1G66570,3.410254154,4.72976279,1.650011552,2.009987806,1.629993502
AT2G42110,3.98983634,3.14014248,4.99001797,5.550023426,6.280006739
AT5G44140,2.020140555,2.75004698,3.359981709,2.789922021,0.360094104
AT3G49700,3.769780503,2.630087799,3.770084076,6.38995026,4.839963417
AT2G19770,5.429913357,4.97980977,2.510052949,4.160019575,4.769940312
AT3G54050,2.689722741,1.250268787,4.73991111,1.970070598,4.169981227
AT3G20980,4.100150182,4.879805149,2.350002246,2.42003915,3.639943441
AT2G21480,4.749399272,1.63023413,4.669942559,2.880016045,3.380038268
AT2G41810,10.94989025,10.38011167,11.82995186,10.32993325,8.250015644
AT3G15230,4.729722741,3.290214105,6.070003851,6.189999679,6.180017329
AT5G57810,5.82945896,3.020067774,3.899956999,2.559993582,2.360006498
AT3G11520,5.57959759,3.49018638,5.910023105,6.630001284,6.670012274
AT3G55580,4.619437781,1.700091649,2.890004172,3.020055516,4.750005295
AT4G03640,1.68032732,3.379891407,1.970094345,4.909975611,4.149951383
AT5G50335,2.130013478,2.200152492,4.180036904,5.329957962,4.020016125
AT5G37520,4.759724667,3.329879084,1.760037866,2.940036262,4.070032251
AT1G75690,5.749855594,4.999935306,4.159931969,2.040104935,5.309975692
AT4G19920,5.009795907,3.949861371,2.14999294,1.930022463,2.629976895
AT5G57780,5.57938772,2.400219497,5.250002246,5.319962775,4.160043803
AT4G09760,10.05005969,10.3598891,8.919955074,7.519999358,7.500002647
AT3G62320,4.119770876,2.929832104,0.750099479,3.84993935,1.959993502
AT2G46300,5.439672681,3.740253384,7.029992298,6.79000706,7.009994224
AT5G52290,3.929782429,2.799945318,2.089933573,0.020051023,1.610023586
AT5G64490,4.249998075,4.239774342,1.310017329,1.850024068,2.600035861
AT5G52670,5.720485203,8.240117065,9.759957641,8.439979141,7.79000698
AT5G41780,2.739553305,0.420199472,3.009896991,-0.199917528,2.369991576
AT1G23000,3.689755473,2.420120146,3.979980746,3.38003562,4.490044044
AT1G56680,6.549701562,5.000077787,6.010053591,7.680015724,8.170002166
AT4G15660,6.139913357,5.689770491,2.71003562,3.820023426,4.549976654
AT1G12010,7.589424303,4.60014248,6.449923946,4.080055516,5.809977376
AT5G54790,3.339969193,3.180063153,4.000058083,5.809974649,5.019932611
AT1G31430,1.77985752,1.040201013,3.649977537,2.950001605,3.000041156
AT1G40952,2.889607217,0.849932996,-0.0199432,1.750017329,2.290029362
AT3G05540,4.729936462,4.399792056,1.700092741,4.589996149,4.469951143
AT1G50090,5.590244527,6.860134008,8.600020217,9.229963417,8.08999639
AT1G34480,4.149797832,3.100138629,4.89989314,1.570012194,1.950047413
AT5G49080,9.449638023,7.5700955,8.810083755,11.41996342,10.27997834
AT4G26120,3.460344648,5.250061613,6.049884155,2.440043001,3.780020698
AT1G68940,3.529797832,2.480204864,5.140029523,6.059963096,4.91000698
AT5G42490,4.249568708,2.009922213,1.000043322,2.350030486,3.300022864
AT3G15440,4.039703487,2.499984597,2.299995186,2.15007124,4.370022142
AT1G21230,0.590610355,3.759979206,3.489992298,3.249978179,2.570040915
AT1G54020,3.789770876,2.599888326,1.150080867,3.670032411,4.679992298
AT3G26550,4.739401198,1.630194851,4.160030807,5.119997754,5.049973526
AT5G22460,3.699961492,3.500060843,4.290077979,6.719897312,3.519993261
AT3G21340,8.229751622,6.939843657,4.910066427,6.979946409,5.310000241
AT5G32550,1.270030807,1.429966113,0.989999037,0.960036904,2.110054393
AT4G38870,4.389961492,4.189797447,1.56005712,3.339953469,1.890063057
AT1G23210,2.939657277,1.160041589,1.700099159,4.789956999,3.449994946
AT2G44470,1.490575697,4.479855979,2.610031448,3.590034016,4.650000481
AT5G54410,0.62004621,0.860064694,1.699975291,0.930080225,3.430000722
AT4G39420,5.619751622,4.329969964,3.93998203,3.380003209,3.479956197
AT4G36600,5.119641874,3.259869072,1.560070598,3.759998716,3.719958122
AT3G25170,4.259512872,1.729967653,1.310015082,1.780077658,4.199956919
AT1G60500,2.720273408,4.139939157,3.350060009,5.219905976,2.289984597
AT1G54550,2.670105897,3.22004621,3.819881587,0.13009595,3.119998797
AT5G02940,3.330057762,3.629750467,0.390075733,2.75001059,3.080023827
AT3G18180,3.059815161,2.100024645,2.420080225,4.920002567,4.99993959
AT1G08430,4.779992298,4.739872923,3.089974328,2.290033374,3.329956919
AT2G34530,1.220313842,2.850076246,3.839989089,3.499976574,2.770056559
AT4G08030,-0.189886401,0.400091649,1.589977216,0.88005327,2.540016125
AT4G24640,4.379468587,1.620262626,5.029959887,3.77995732,2.450003851
AT5G05420,2.86028111,4.319882935,2.799920416,0.32008536,2.979994705
AT1G13040,0.450094345,0.940003851,0.99007124,3.21000353,3.319987726
AT1G01070,10.56005969,10.86987138,9.199962134,8.020005455,8.18999639
AT1G68480,0.660385082,2.66014094,4.48992876,2.270026635,3.099967027
AT2G07510,1.199809385,0.210073936,1.170048456,2.679997754,2.610027196
AT2G01530,10.00986522,9.309842116,7.260049098,8.79004621,10.23001685
AT4G18980,4.029959566,3.820090879,4.999899879,1.880027918,2.750059928
AT3G23680,2.930211795,4.029814391,1.620006739,1.829967268,0.810072444
AT4G24250,1.610523711,4.329963802,3.859945126,2.150036583,3.290040674
AT3G06800,2.600635385,5.899863681,4.129961492,2.930073486,5.219961492
AT3G42680,1.0804698,3.519869842,1.829945126,0.120100121,3.239976895
AT3G26220,1.329944163,1.04018869,3.49002118,4.149972082,3.280006258
AT1G36105,1.080379306,3.04976433,-0.009988768,0.340077658,2.759948736
AT1G20690,2.800105897,3.350036968,3.829963417,2.68991817,0.140068833
AT3G59340,5.179545604,2.820171746,5.050046531,6.499986201,6.069989651
AT3G47050,2.800123226,3.440020024,3.700079584,6.179959887,4.930010108
AT2G05640,3.369711189,1.870248763,5.100000321,5.10998235,4.559965583
AT5G58570,1.480571846,4.449885246,2.959984918,2.49003209,3.490036101
AT4G35420,4.190336947,5.939977665,5.649911431,2.890008985,3.170009627
AT1G17610,4.709996149,4.689982286,4.459931648,2.329999358,2.310069796
AT4G31840,6.280053911,6.560146331,8.460002246,8.529994866,8.370030085
AT1G49730,0.920358126,2.780062383,3.589982992,3.060057441,4.849966065
AT5G60070,4.039526349,1.580050831,2.239955395,0.850025672,1.650051505
AT2G37450,2.790086643,3.240129387,4.92001797,5.479953148,4.020049098
AT1G69500,4.759905655,4.269832875,2.100044926,3.499933252,1.420030566
AT5G37870,5.23979013,4.150038508,4.650000321,4.659994545,4.489930685
AT2G34180,3.930055837,4.220030807,4.620081509,7.15996791,6.159997593
AT1G20120,5.319582186,3.150042359,3.699984597,3.219945768,1.530069555
AT1G52680,7.939716965,6.4699045,5.229987164,4.829990052,4.520015644
AT4G02250,3.779320331,0.250204864,2.90999294,2.689948656,1.09002479
AT5G43530,4.479293375,0.810240291,3.929966626,2.890025351,3.679981227
AT5G13840,6.079543678,3.710202553,6.339998075,6.280018612,6.860014681
AT1G36830,-0.11007124,-0.479867532,1.239972723,0.389966305,-0.65991817
AT4G09290,0.900444769,3.209846737,1.219938387,-0.699948977,0.889987244
AT2G45900,4.279593739,2.170056222,2.900011873,3.270028239,4.149921058
AT3G19040,5.219457035,2.39995302,1.790064822,3.809954753,2.399997834
AT2G39330,3.099566783,0.850241061,3.979926193,1.680053591,3.350015163
AT1G29670,0.729969193,0.570009242,0.689996149,0.570027277,1.420058244
AT5G09400,2.600523711,5.319899879,4.020034657,5.099947372,3.459969193
AT5G60350,5.859982671,5.770130928,7.470035941,8.589983313,8.070011552
AT2G04570,2.750065464,3.089938387,2.289954111,0.86009595,3.850016847
AT3G43040,3.329861371,2.609996919,2.57,2.569997754,2.499931889
AT4G10490,2.970065464,3.30985752,1.459973044,0.62008889,3.390012515
AT3G48480,5.249934536,4.909976895,4.609913357,1.910101084,5.060002407
AT2G30630,2.350444769,4.659959181,4.129948656,2.529984597,2.050069796
AT4G09610,2.259878699,1.630120146,3.190022784,3.899963417,2.760059688
AT5G50030,3.539755473,2.270250303,5.519995507,5.379949618,3.810030325
AT4G15620,5.29990373,4.79990758,3.599952827,2.130086002,4.80995018
AT2G27410,4.249676531,2.569989218,2.430001284,2.47005327,4.130033935
AT1G26290,5.559978821,5.449840576,3.380012836,3.779957962,2.470014441
AT2G34330,2.140219497,3.280010012,3.410078942,5.86995026,4.320004814
AT3G57250,1.999686158,0.370240291,3.489997112,3.40000353,3.509996871
AT3G29732,0.170057762,0.469976895,0.1700783,2.609872281,-1.369960529
AT2G02850,5.279691935,3.680292662,7.479937103,5.519971761,4.640030325
AT2G26760,4.419715039,2.940114754,4.430024389,5.190015403,5.670024308
AT2G12210,1.379711189,-0.119805149,2.409894423,-0.879991336,-0.609987003
AT2G21990,2.220329245,3.929872923,2.279957641,0.960104935,4.229987966
AT1G54640,2.749743921,1.420205634,4.090004493,4.230003851,4.349941756
AT5G04010,6.340019254,6.439988448,6.289927476,4.030061292,5.939943922
AT2G40435,3.150146331,3.90976433,0.85008889,3.620016045,4.119948736
AT3G24900,2.919755473,1.650065464,2.500061613,4.419930043,2.240063298
AT3G23770,1.090308065,2.690090879,3.869944163,2.130069315,4.289995186
AT1G35290,3.299524424,0.830174827,3.100000321,3.109980425,2.500054152
AT5G35280,1.130510233,3.779825943,1.520069315,3.679918491,1.140004814
AT4G25790,9.399657277,7.62004621,8.220093061,11.11996919,10.15997521
AT2G24140,1.740308065,3.340091649,4.529902767,1.500091457,4.349970397
AT5G51320,0.559913357,0.110003081,0.150059367,2.000013157,2.409918651
AT2G22610,1.980250303,3.280069315,4.18002856,5.069951544,3.560045728
AT5G57880,4.900121301,5.529751237,2.300061292,4.210043964,5.579996871
AT2G29000,1.249926834,0.870030036,1.260087285,3.979977216,3.269960288
AT1G21500,2.510329245,4.220080867,5.269900841,2.180069636,4.350012997
AT1G49830,3.909566783,1.660055452,2.380032732,3.399961813,2.210069074
AT4G31900,4.179372317,0.920041589,1.460030486,2.41000353,2.519958844
AT2G44460,7.770319618,9.429730443,5.930009627,6.23002118,6.889999759
AT1G24110,3.959595664,1.859989218,1.720064501,3.729962134,2.550056078
AT5G22410,9.169853669,8.4100955,9.650074449,11.96996598,10.90997786
AT4G20450,5.64955138,3.319940697,2.550094987,5.509986522,5.089972563
AT1G78020,5.319443557,2.4302349,5.480003851,5.6,5.600000481
AT1G32030,2.65014248,3.390075476,4.36993582,2.369968552,1.390080626
AT4G30990,2.66020987,3.750136319,5.519898595,2.360084718,4.999986281
AT2G18500,6.360129002,7.029825943,4.769972402,3.910061934,5.839958363
AT2G42930,-0.419944163,-0.129853669,1.769978821,1.110059367,2.959968712
AT1G64220,4.769670755,3.060214876,5.849997112,5.76001797,6.320001685
AT1G31210,4.459994224,4.429786665,1.660025351,2.450075733,4.809973285
AT1G35200,4.259534051,1.840168666,4.029919775,1.530044926,2.93003562
AT1G17910,0.820687371,4.389957641,3.839958604,2.550005134,2.710020217
AT5G28810,4.009541753,1.630016944,1.849959246,0.580009306,0.87
AT4G11720,4.339992298,4.299795137,1.640105256,4.919988768,4.569958363
AT3G11920,2.829584112,0.670174057,2.929938708,1.020077979,3.449934777
AT4G00340,4.800042359,5.020007702,5.119913998,2.440048777,3.959962214
AT2G16200,2.919699636,1.360115525,2.85990758,-0.019956678,1.330045006
AT1G42570,0.870236825,2.099888326,0.649969514,-0.299884475,3.299942719
AT4G27250,2.789745846,1.470201013,4.080026956,4.91998588,4.479980505
AT1G52230,4.619495543,2.000203323,4.639937745,2.700013799,3.130047654
AT4G08640,4.799447408,1.930154033,3.929940312,2.070073486,4.360001444
AT4G05270,4.089501319,1.500072395,2.440065464,4.479970798,3.570027678
AT5G58830,3.379691935,1.779985367,1.590068352,3.720037545,4.889968953
AT4G38690,7.229767026,6.019808229,3.530043322,4.880002888,4.970021661
AT1G73510,4.949443557,2.059969193,1.659998716,1.620034336,2.69001059
AT3G16970,4.699493617,2.070010012,2.199998075,2.140066427,4.210002647
AT3G62380,3.450030807,3.609929145,2.69004621,4.12995732,2.799945848
AT3G16450,10.97953405,8.560010012,8.690050702,10.27002086,10.92001492
AT4G19680,8.039707338,6.520110904,7.96007124,10.17997048,9.259988207
AT2G24390,1.959826713,1.060264166,4.48998203,3.929971761,3.04999639
AT3G51210,2.729784354,1.610171746,3.839887043,0.320045889,1.750032732
AT3G44970,3.779738144,2.420040049,2.939925551,0.620036583,1.760051745
AT1G33820,-0.019541753,2.359866762,0.630011552,0.990040754,2.259925872
AT1G71870,8.129957641,7.909916822,6.829958283,5.529986201,5.100021661
AT4G00960,0.670429366,2.900029266,3.279988127,2.910041075,4.189994464
AT4G03840,2.659869072,1.980036198,2.449954432,1.030008985,1.310077738
AT3G45680,6.069792056,4.990006931,5.080072845,7.35000706,7.570003851
AT4G11460,4.659761249,3.419805149,0.890070919,3.10002118,3.75998917
AT5G12380,1.740321543,3.409852129,1.490076375,3.869983634,3.359938868
AT3G61300,5.669878699,5.039969193,4.640066427,6.709968552,5.729934777
AT3G20220,2.419809385,1.430231819,4.439997433,4.360001284,4.399977858
AT4G18810,0.610473651,3.069885246,1.579990052,1.27002856,2.160045006
AT5G06900,2.359512872,-0.169989218,-0.029913998,2.649979783,2.020002407
AT3G25750,1.599861371,0.880070855,1.799936782,-0.169985239,0.290073166
AT5G44400,4.160038508,4.359969193,3.959915924,1.340112636,4.849985319
AT1G22880,8.229501319,5.640116295,7.150040113,8.400013157,8.810001685
AT5G28270,4.869324182,1.360210255,4.08997497,3.309971119,2.410030566
AT5G02000,4.049869072,3.370156343,5.400015724,5.890013157,6.300001925
AT5G28170,2.890240676,4.139752007,0.920002246,0.990034016,2.049986522
AT5G40030,2.110194466,3.120088569,4.269988448,3.910007702,4.150040674
AT2G37380,4.769657277,2.990244142,6.15997144,5.270005455,5.440025752
AT4G25220,7.199680382,5.540077016,6.540080867,9.059975291,8.289977858
AT3G28400,1.899561007,-0.379738915,3.009967589,2.000020538,2.640004091
AT1G10420,2.37028111,3.829934536,2.979926193,0.680104614,3.939949699
AT4G39130,4.15002118,4.259882935,2.73999647,2.629949939,1.070020457
AT4G20790,1.790182914,2.739913742,1.619936141,-0.369903409,2.639944885
AT3G44230,4.439938387,4.120023875,4.429930685,2.269974649,1.480035379
AT5G21130,3.879570634,1.650051601,2.320093061,5.219934536,3.179996871
AT4G08650,-0.509682308,1.140067774,2.019986201,1.589986843,1.180050783
AT3G28560,1.770065464,2.109983827,1.899947372,0.260124189,4.129958122
AT3G61090,3.770246452,5.049803608,2.499994866,2.340050382,3.910034176
AT4G04650,3.959532126,1.53023644,4.599990694,4.31001797,4.869994464
AT5G38020,6.110003851,6.130032347,6.550034978,7.640020859,8.290019735
AT3G24320,2.550094345,3.039938387,2.240057762,4.039986201,3.610049579
AT2G30750,5.140258005,6.480105512,7.849999679,7.840023747,8.579978339
AT1G01600,4.900140555,5.630055452,6.349951223,4.829998716,4.789948495
AT5G25750,3.41004621,3.650086258,4.769913998,2.090003209,2.189981227
AT1G48820,3.28966883,1.56995148,0.940051986,2.560053911,4.239981227
AT1G68560,7.20957641,5.010157113,7.050024389,7.810007381,8.040012274
AT3G28840,3.99948014,1.300107053,2.689991977,2.440005776,2.620052467
AT3G49580,9.61009627,10.10977511,7.190007702,7.430009627,7.729999037
AT5G58390,3.85969386,2.269915282,1.170085681,3.8400215,4.509977136
AT1G03870,8.329992298,8.290124766,9.910031769,10.89999711,10.80999976
AT3G47250,3.03014248,3.769819012,1.419978821,0.760027277,1.610044766
AT2G34100,1.24009242,1.719935306,0.88000706,1.100035299,2.200048857
AT2G15560,6.129753548,4.850037738,5.339912715,2.620034657,3.700017329
AT1G52190,5.429711189,3.930185609,6.340008664,6.61001765,7.159999278
AT2G13900,0.270113599,0.860224118,3.76992523,1.439980425,0.830004332
AT2G19630,0.769949939,0.510254154,3.809907259,0.920029844,1.849977376
AT2G28240,5.969913357,5.519784354,2.720043322,4.070052628,5.709985078
AT3G48010,2.880173287,3.779967653,3.359962455,2.189947372,0.550077498
AT3G09130,3.509584112,1.350069315,2.249959246,0.980075733,3.340015885
AT1G01410,4.239755473,2.970058532,3.729956037,2.359965984,1.299999037
AT2G21420,3.709686158,2.080214105,4.859916887,2.269978179,1.590046932
AT4G29710,1.530340797,3.299727362,-0.239962134,0.940037866,2.12000722
AT2G18610,4.129628396,2.200224118,5.109915282,2.470081509,5.009971841
AT2G30760,0.83011745,1.440161734,3.539922342,1.120028881,2.020040193
AT4G10910,2.070392783,4.109935306,3.27001765,3.819917849,1.260004332
AT1G19630,3.269476289,0.550240291,3.669932932,1.579988768,1.230004332
AT5G28800,4.790130928,5.46976664,2.440065785,4.49002118,5.149947051
AT1G48690,6.299659203,4.529988448,4.379951223,2.860008985,3.140016607
AT5G44980,2.020458247,4.399865992,2.660032411,3.66991111,0.900037064
AT5G24313,6.889707338,5.370098581,6.6500783,9.089956678,7.739985319
AT3G32300,2.249728517,0.840032347,1.260019896,1.880022142,2.57004284
AT1G80170,5.039682308,3.390203323,6.030006739,6.239987164,5.840025993
AT5G60100,5.039322256,1.520210255,4.249988768,3.900021821,4.579988207
AT4G39770,3.129578335,0.940224888,3.859985559,3.410013157,3.820015885
AT3G19780,2.029890252,1.459861371,-0.33990373,2.659908543,-0.189951383
AT3G25510,3.219603366,1.159979206,0.89001412,1.330008343,1.590055115
AT5G15720,4.089638023,2.210103202,3.550020538,4.189976574,3.459941516
AT1G73120,4.389487841,1.730285731,5.439965343,4.359995507,4.219991336
AT1G53950,2.550433217,4.800067774,5.680005134,5.839990373,5.539993983
AT1G08860,4.479793981,3.410216416,6.219965022,5.130029844,6.060014681
AT2G46860,7.209709263,5.699977665,5.410103972,8.649965984,7.589969915
AT2G20160,5.029992298,4.989794366,2.320006739,2.530053911,4.210012034
AT2G26410,6.709620694,4.739981516,4.500096591,7.509976895,6.789967268
AT3G08040,10.29017906,11.21979976,8.61998203,8.060013157,8.470008905
AT3G25850,2.589574485,0.380065464,1.230029523,2.150059046,3.989956678
AT4G16860,0.490481352,2.989911431,1.839979141,1.189981388,0.61006763
AT4G13235,9.09011745,9.700021565,9.97991464,7.319995186,7.170016847
AT5G50390,2.54061228,5.719829794,3.510035299,4.609994545,4.4400284
AT3G01440,3.749924909,3.359900649,2.069980425,1.460089211,4.240007461
AT4G36220,2.669992298,2.630003851,2.680052949,4.330000642,4.350029122
AT2G24850,12.00970156,10.45994378,9.730072203,11.98000674,12.19002046
AT1G66830,4.780313842,6.410117835,7.939965984,6.879956037,5.509986281
AT5G04120,9.599884475,8.999986907,8.830086643,11.52999326,11.31999495
AT5G59670,0.960415888,3.11976356,0.050094666,2.999968552,2.020014441
AT3G18080,5.309582186,3.139972274,2.78006771,4.890013157,5.300007702
AT1G08070,3.40032732,5.099991528,4.990005776,5.169908222,2.310070518
AT2G07380,3.250105897,3.799758939,0.670012515,1.060030486,2.00999278
AT5G39350,3.550040434,3.760165585,5.909917849,3.350018291,3.920051505
AT1G51880,6.549676531,4.869993839,4.790077016,7.189982671,6.649941997
AT3G45380,0.609709263,-0.899744306,2.419927797,0.170038508,1.370013959
AT3G09930,4.369634172,2.469945318,1.760084718,4.400014441,4.849965102
AT5G46050,5.369911431,4.910064694,5.749983313,5.229910148,2.430037786
AT3G16130,3.239691935,1.640201013,4.249926193,1.949981067,1.360059688
AT4G03270,3.279713114,1.790164815,3.929985239,3.46993935,1.579983875
AT1G35150,4.55931648,1.010154803,3.02000706,3.239966626,2.199994705
AT2G32310,5.439437781,2.5200955,3.760004493,3.899939991,2.030051745
AT5G37610,2.55016366,3.399770491,0.420027277,1.270057441,3.060006017
AT2G30090,3.609803608,2.589938387,1.789993903,1.599948335,-0.009968231
AT3G13020,5.10988255,4.499898338,3.179948656,1.580052949,3.230006498
AT5G24655,8.090061613,8.409855209,6.529984918,6.059987806,5.679999037
AT5G46200,3.709984597,3.629852129,1.71003915,2.929957962,1.62007485
AT5G30426,1.300059688,1.610089339,2.77000353,2.879936462,0.90007846
AT5G56470,3.800154033,4.599807459,2.1000783,4.539941275,2.710061854
AT3G19270,3.389728517,1.980147871,3.900059046,5.739952186,4.249991817
AT5G28930,2.840159809,3.669861371,1.870087927,4.609906939,1.710061372
AT3G21300,2.969778578,1.820134779,3.569986522,3.150024389,3.910038508
AT2G13630,2.149757398,0.890056222,1.620047493,3.100035941,4.219977858
AT2G19200,2.950086643,3.400134779,5.14990405,2.159985239,1.700046932
AT4G09700,2.089917207,1.660157884,3.709930364,1.540005134,1.700064501
AT2G02580,3.84955138,1.520124766,3.14002856,4.029947051,2.379968471
AT4G07490,1.359703487,-0.179920673,0.849940312,-1.009907259,1.880005536
AT4G22212,11.51985752,10.77980438,8.240025351,9.030002567,9.110019254
AT2G28640,4.729969193,4.569941468,3.80992523,1.480072524,3.740019735
AT3G25880,1.550069315,1.910211795,4.659933894,2.600029844,3.53001059
AT3G46670,3.330265706,4.709880625,3.159938708,1.250101405,4.409975451
AT1G27790,-0.839293375,2.8298606,1.019995507,0.879973686,0.060019013
AT2G28930,2.95035235,4.780033117,5.209973365,4.379947372,2.739988929
AT3G05790,2.690184839,3.649821322,1.330013157,1.739999358,1.72006402
AT2G28170,4.149566783,1.899973814,1.559975291,0.790048456,2.300024068
AT1G67780,1.600273408,3.020062383,3.829960208,2.590041717,3.890029603
AT3G29375,2.820127077,3.480053141,4.17002503,4.950026635,5.779999519
AT1G68500,9.929973044,9.789889867,8.359975611,7.599993903,7.409994464
AT2G28780,5.010175212,5.919912201,4.779922663,2.370044284,3.750011552
AT2G28100,2.870111674,3.450029266,3.829901162,0.750017008,1.280032973
AT3G60760,3.049643799,1.199981516,0.960086002,3.639933894,1.580046691
AT3G15800,2.300610355,5.469982286,5.23997144,4.349970798,3.440035379
AT2G04670,3.269487841,0.610063924,1.439974328,0.640065785,2.689944163
AT5G02780,7.520490979,10.06981978,7.729961813,6.540024068,7.289999037
AT1G03630,3.349965343,3.170024645,3.489903088,0.470037225,1.630034898
AT1G15320,3.289805534,2.279957641,1.730082472,4.300017008,4.829981709
AT3G24540,2.64032732,4.34014017,6.159978821,5.499988768,5.149994705
AT1G31380,1.0504698,3.489853669,1.590073486,3.87996085,2.660029362
AT1G64800,5.549919133,5.12990681,3.919944484,2.190084718,4.829975692
AT5G48100,5.439408899,2.370130928,4.070024389,4.83002118,5.489996149
AT2G45220,11.86015211,12.64987138,10.97996117,9.770012515,10.15998797
AT2G20970,3.410084718,3.849913742,2.729934857,0.700056158,2.449972322
AT5G44680,2.809842116,1.990043129,2.550024389,3.310031769,4.300023105
AT4G23600,5.119399272,2.000243372,5.159939029,3.2600215,3.930011793
AT4G04980,0.569936462,0.239987677,0.080021821,0.760045568,2.180022142
AT2G14540,4.259482065,1.569971504,1.200031127,2.170049419,3.70998219
AT1G17020,8.100294588,9.629979976,9.369936141,7.379987164,6.979996631
AT1G09080,6.010375455,7.959783584,5.14998203,4.590011873,4.960022142
AT3G01175,3.349955716,3.120170206,5.329974328,4.530044284,5.909995909
AT3G13390,1.75049483,4.31990681,3.110013157,3.520010269,3.839938146
AT5G58660,3.600109748,4.169752007,0.950037225,2.110029523,3.030017569
AT2G11690,1.799915282,1.360012323,1.520069315,3.679879983,-0.059949939
AT5G06760,13.53984404,12.72999384,12.6499647,11.54998363,11.03998267
AT2G36920,2.310198317,3.340080867,4.389896991,1.180069315,3.339959085
AT1G53930,1.180317692,2.829866762,1.099979462,0.46010333,3.67995355
AT2G44260,7.52007124,7.88999923,7.879911431,5.12001797,5.680012756
AT5G64700,5.769611067,3.749909121,2.570069957,4.750025672,5.549962936
AT4G15810,4.399874848,3.749988448,3.599973365,2.769960529,1.540081108
AT1G45110,4.389747771,3.079937617,2.270071882,4.51001797,5.070007702
AT5G42760,2.930150182,3.709890637,2.290066748,4.37001412,4.810017088
AT2G28180,2.240119375,2.859834415,0.710094987,3.669972402,2.809950902
AT5G39560,3.859630322,1.940242602,5.089972723,4.240023747,4.98
AT1G32970,5.160028881,5.309940697,4.540068994,6.690005776,6.870018532
AT4G08490,1.960042359,2.180017714,2.409916566,-0.18991464,2.470022864
