,exp1,exp2,exp3,exp4
AT5G11860,4.67582215,8.94566632,14.13638174,20.08437674
AT5G49980,10.56104421,21.17690918,28.25928246,32.65922836
AT5G58090,8.738702446,17.58093183,32.62903081,33.10883689
AT5G62690,32.12436904,28.84721405,22.72444587,14.09075493
AT1G53670,114.8298737,98.59921376,123.6322863,112.5125955
AT4G19410,35.7100837,30.9519973,30.93023202,18.96471128
AT3G50830,34.56638797,36.58294389,51.72533881,57.00393014
AT5G08760,31.01260011,13.3574768,9.282267311,13.44664601
AT2G21960,75.00109854,54.74352133,66.59404262,67.2574047
AT4G29820,2.52344708,4.845992099,12.57494961,27.36979735
AT2G23930,64.27328396,44.97855432,57.08702631,73.07674251
AT1G14570,14.13705622,14.43005975,22.6854465,29.64229757
AT4G23910,6.783868937,11.29663847,16.2705929,25.50823044
AT1G66760,2.850573002,5.826208714,7.452395479,13.61450356
AT4G38130,26.30663635,29.61186502,36.35098735,51.73377604
AT1G53730,25.41236561,42.89007913,51.29590007,49.73892969
AT5G50430,7.311533338,10.08201354,17.97739041,24.06029353
AT5G46410,9.275467489,11.70437423,22.40961157,31.93796624
AT1G65800,4.69984949,9.11205936,17.36493594,31.94635794
AT2G18750,9.533738779,13.370444,16.82959431,26.08930425
AT5G49970,46.54146308,33.37008278,49.59485803,62.96251406
AT2G21650,26.39094047,5.31087472,4.334939285,3.388894712
AT1G08540,50.20560639,42.96835576,37.94982023,35.14857291
AT5G11070,13.59445674,36.73622278,30.68200013,30.68434166
AT4G24920,23.53614853,13.92202721,14.1346893,24.87447439
AT5G18520,16.15243636,23.61165631,28.72437398,34.55129513
AT5G52060,26.23977203,25.0547662,15.44351923,7.952813813
AT5G40810,44.03064245,42.17619291,59.25850824,67.17661948
AT4G01100,62.6526516,34.88165649,47.78495995,47.1607685
AT3G03960,35.91668743,44.67870362,42.36905828,27.69673349
AT4G15802,58.06100946,42.53247699,46.24783326,43.64951839
AT3G54880,3.986766563,13.16113176,21.97724209,25.74914476
AT5G04440,33.08963026,25.97834984,36.49414658,54.35750989
AT5G23670,12.19066119,15.62490764,22.69582529,35.55394099
AT3G61900,3.06813341,19.34056523,31.53227566,20.24675865
AT3G17100,4.236642239,17.95780508,24.2293313,29.39099297
AT1G05100,21.42797524,10.91300675,3.176001476,3.199732779
AT1G56660,5.717734851,19.91933566,22.53443585,29.32510769
AT2G14750,38.91611298,18.73097645,10.75884769,23.96611049
AT5G23590,7.350529602,20.48736075,31.08715288,33.46878551
AT2G21500,1.104409207,8.42334047,18.86516571,21.44717868
AT2G44520,12.94361954,10.96912354,19.72189891,33.72692789
AT2G38560,10.07117962,26.58266106,31.73212092,33.61608311
AT1G66260,52.03093638,62.08630704,64.4786316,74.31913131
AT5G58787,26.82933591,38.9601161,47.65360837,41.55139465
ATMG01350,4.304794944,3.240280211,5.423387071,11.45454152
AT2G44310,46.67213156,52.54723471,46.58604409,47.27230483
AT2G29180,41.36699463,25.76193421,33.03976105,44.89619848
AT2G45770,31.31524801,17.02470053,14.69167634,9.648797543
AT1G48970,4.306787877,8.398459659,11.97982375,24.81410673
AT1G19140,35.24753276,38.0130776,30.82720577,18.45287042
AT5G18570,35.92308333,15.58520936,17.21586394,15.09577396
AT4G27350,29.45254374,32.2770247,40.25760215,18.47887854
AT3G03880,7.660481602,15.35429882,17.68230158,22.38142994
AT4G25450,33.49108999,23.57223176,17.58745466,9.090991753
AT1G66970,31.72861871,24.55624863,26.49367832,37.06111229
AT3G22480,18.06904544,18.30662774,30.98590572,29.51743684
AT1G70610,52.01460454,34.38297612,34.19627874,22.95940735
AT1G24180,42.83838978,34.47679449,32.87548482,24.84869778
AT1G22403,3.128449968,5.465103844,6.274335406,11.50055497
AT2G27450,39.18185169,33.22170892,54.32288486,52.52836651
AT2G28120,0.23072016,9.163342466,11.83140844,18.1953166
AT3G04240,20.61981805,19.6755241,23.75847615,31.17743434
AT5G05060,13.97261536,17.1687047,22.65829362,27.23342529
AT5G36910,31.82100297,21.45256125,33.61308152,19.30263822
AT4G15700,18.0193112,24.82926448,34.67953514,43.01688428
AT5G26760,8.689130985,14.56287144,21.351549,29.90511925
AT1G17370,35.85592959,40.6844153,51.70917874,54.49421712
AT3G49490,7.778207231,14.04787234,20.8436377,30.77902333
AT1G16840,11.77804575,22.4020247,30.38424068,34.13411373
AT2G39805,3.731283092,10.39490905,17.47646897,24.7831411
AT4G36010,3.992055239,19.85869988,33.09896914,17.03801386
AT2G25950,20.6236448,39.54965959,36.89699584,21.2518658
AT5G04540,6.731132911,12.61407163,13.17234093,18.48449512
AT2G23310,7.949944798,12.8574257,23.96346678,31.23595299
AT2G43330,12.77224195,24.41457005,28.85491753,27.57045122
AT2G33770,16.54816025,22.57540907,41.34077704,37.86675425
AT2G22810,0.071202938,1.125831777,7.606090359,24.59325156
AT1G79440,9.359136511,10.0701983,27.19433014,32.33770686
AT2G43630,54.77964702,47.75526217,57.58703453,58.12556334
AT3G50690,10.14005254,25.99101155,26.08183556,39.09962368
AT4G06676,1.649417044,3.815525252,7.907684868,18.57823301
AT2G14560,2.702097426,3.20810962,4.063411132,26.04823751
AT2G32080,27.94721411,29.06047961,40.58680232,53.08661148
AT5G35590,52.50391811,46.88768255,59.9946712,70.45196242
AT5G49720,54.14242442,61.5404076,72.50513497,74.60727993
AT1G01710,15.35846787,17.78908529,26.24398331,41.5635302
AT5G04720,11.04851235,13.70976349,19.65728021,24.0234198
AT5G62890,31.63272141,14.60808562,15.27462281,9.397837014
AT5G08610,34.97836186,26.47246428,30.08976355,41.98511601
AT5G15270,5.025181566,5.968826899,12.41070284,23.36114296
AT4G36800,56.66615981,57.4981752,74.44233637,79.68269993
AT4G23650,54.47782369,58.75377814,49.23561524,43.24187038
AT5G17990,35.6355478,22.90116681,16.41093916,15.4627721
AT1G18210,16.58057506,14.37363135,11.50219222,14.49771641
ATCG00560,31.53270324,24.80149032,44.19941281,35.0504245
AT2G05220,35.28570722,23.3802503,25.32935948,15.34977357
AT1G72120,1.026566263,3.967314227,6.41557512,15.3763485
AT1G23180,45.54232016,26.4343467,29.13482934,26.47571016
AT1G67300,11.36482619,15.65683479,29.94938258,35.90973561
AT4G34090,29.32505308,24.40725204,18.58048957,10.62778577
AT4G05060,5.798080982,16.60467954,21.89834548,27.28116276
AT1G51510,21.80785821,31.45797965,39.08945549,46.18597157
AT3G10572,6.001637503,9.313859175,23.79612714,25.77708254
AT5G20000,8.009300806,14.76376099,12.90247461,20.29746033
AT3G60910,18.33998652,18.27058661,22.84043052,29.54842102
AT3G06760,41.15891239,40.70224364,27.02038689,17.46862528
AT1G70590,18.28990872,33.39506565,41.69557282,35.04030636
AT2G47910,33.52815915,44.74113522,53.58419524,56.62534482
AT3G13860,26.57972095,19.93902278,27.90663186,37.75126163
AT4G34730,26.93971806,20.28181639,11.0616637,5.821886337
AT1G79985,7.111208522,8.194463767,11.80738604,17.82245703
AT1G65845,3.799171361,4.69194241,27.61150292,19.86689513
AT3G14600,90.72144872,67.09105896,90.9182007,78.46492632
AT5G47780,12.56947327,15.02763654,19.98710031,37.12923985
AT1G27400,90.73917132,70.86107873,94.84240101,85.50966581
AT1G48520,33.30862006,26.14224216,20.23869033,15.41371645
AT5G36290,35.6585632,23.00523593,24.84236545,14.95580656
AT5G24575,0.001663746,8.642501819,20.34105083,21.13309582
AT5G64370,14.30531736,21.14606354,21.64195481,36.5180206
AT1G10360,53.67333219,60.59048887,56.60956915,65.47745244
AT2G33470,32.94877794,26.60443558,37.78731538,42.70134526
AT4G15680,89.53065316,98.116972,113.4779671,112.9656894
AT5G02270,23.11280419,22.09438497,9.513604008,3.343946955
AT1G02130,16.06762378,14.11483062,20.58550889,28.51433184
AT5G26360,40.99594551,40.71523258,58.10499141,42.39059313
AT1G34220,5.961449448,13.48823811,15.34336422,21.01839105
AT2G26930,34.60875453,17.75649586,21.61885636,19.3805774
AT4G31720,18.19850985,20.84673448,26.56877793,38.68905224
AT2G32600,8.699739357,12.5398966,19.52443842,26.3552348
AT1G52040,7.207435855,4.277540983,0.703569016,25.14822403
AT3G56010,34.0714915,31.43070811,29.15769212,39.94013116
AT4G20330,15.63700628,26.05677959,39.91877498,36.41303055
AT3G21560,26.2795969,13.8008674,12.76742668,3.834886401
AT5G44660,7.553389318,9.57562165,14.41918657,32.90556329
AT3G12930,31.08665056,13.69467402,18.94467525,13.88465869
AT3G54300,12.52688164,17.10552949,21.23012124,23.11951492
AT4G27460,0.053931898,4.893816373,11.25363147,21.09207666
AT5G36160,44.78050528,52.59695931,52.27884565,34.29388512
AT2G26250,56.04259503,48.74631147,43.3820905,29.21231795
AT4G37090,11.87394397,11.5837192,17.18700128,32.78691381
AT1G66180,18.78095327,23.73219067,33.00709255,34.4482222
AT5G48760,44.21291095,17.78882696,32.02003812,32.61369976
AT2G01710,4.355910718,9.085775555,15.12758462,24.236136
AT3G11810,6.553911681,11.28917347,20.43061273,29.97691695
AT4G12610,7.335607081,10.48820499,12.08600551,27.75202278
AT5G23310,31.72652521,13.68344207,17.12687081,15.11363266
AT1G06630,5.069946724,9.987534294,21.93930845,26.74501213
AT1G52600,13.49836519,10.2028975,17.19505403,33.61684379
AT5G26210,33.684807,43.06876246,49.00814511,51.26930823
AT4G21560,6.136067119,16.87127809,26.82713998,29.00801505
AT1G75330,80.95453575,57.77543218,76.72126397,80.83355642
AT3G56680,28.77341146,30.91183094,45.17449875,52.94449747
AT4G00585,49.77337297,36.13243964,39.5566042,33.38963424
AT4G19110,22.84365695,26.25584346,32.82659752,42.1361352
AT1G70370,28.2024849,20.33454137,16.76149984,8.968784354
AT1G45230,26.94183788,26.10137898,36.84381156,49.48728397
AT3G05200,0.911735699,4.732418712,7.994253769,11.94848129
AT2G27820,27.63864047,20.57841403,16.01349561,8.154807106
AT1G75180,33.45835276,19.71134074,14.5757058,9.991954432
AT4G28910,13.67493228,18.51642231,21.80702907,37.83983358
AT2G09840,0.293610355,3.463544762,7.707933438,22.25095116
AT3G22235,10.38689622,9.847949041,9.452239321,28.76012943
AT5G03430,23.63452558,21.17234907,31.68197169,46.82051371
AT5G64140,43.53422287,18.72969937,31.9664983,24.14991108
AT1G15290,32.05422976,38.43961145,35.41287716,33.49834555
AT2G32190,1.960175212,2.870141967,3.976111995,5.721643568
AT5G37720,23.73583613,38.46356992,42.90337578,48.7579416
AT5G16250,4.645544256,2.279665165,7.46184596,20.64212316
AT4G02740,4.897017771,10.1824956,14.04344997,21.05430604
AT3G05070,20.65819048,26.84017393,28.19551684,36.24833062
AT4G29590,28.99789297,12.8641403,13.95665015,8.50579013
AT2G27030,42.54832439,23.46198152,23.31824344,27.11062711
AT4G27470,2.576664188,16.41158956,21.00442365,27.60493698
AT5G39580,5.43E-05,0.282171361,1.617216416,4.989596588
AT3G07940,3.629384561,10.81931102,13.24225454,17.20842956
AT1G74090,31.98907242,16.78633214,11.58487779,25.26043297
AT1G15550,5.017847159,24.99302453,9.604511524,1.9939432
AT1G49740,8.44722737,25.20562673,22.2985576,30.98609794
AT3G28690,4.622270635,16.41464391,29.21990347,27.7157951
AT1G54040,13.53950536,10.97134413,13.65328264,33.63678089
AT1G23205,24.2730327,3.672189204,5.14573102,0.954976735
AT3G06170,6.942103644,12.67408054,21.09114563,23.36029889
AT5G08060,38.12055138,35.79324118,53.25122046,56.68593794
AT1G30835,3.409503687,6.025330015,8.59693254,23.12604416
AT4G13850,43.01941167,29.5792616,31.61770502,42.60125108
AT2G46900,8.348281224,20.19544213,31.42909293,32.87675522
AT2G45620,13.69354828,26.92719234,36.21500366,36.27200372
AT5G55290,8.758135164,9.461200942,18.81676991,30.81186676
AT1G28580,7.832478464,10.31735299,13.06808747,30.01087174
AT5G63880,2.378815218,6.612515496,10.62840344,16.91434898
AT1G78100,30.50530762,26.90894141,18.66250023,10.87589182
AT2G46540,40.43017908,25.78341813,36.82912663,23.2217815
AT1G50370,14.61147134,17.05999171,24.78535036,30.24427867
AT5G55300,8.669971754,13.71679827,19.93582966,32.86183653
AT5G25140,13.66579737,22.99948264,26.75776857,7.571870035
AT1G16410,13.86832239,5.156534179,1.529429744,23.8042438
AT4G02430,20.8858543,25.32266311,30.48871195,41.58105616
AT1G33980,8.690239578,15.12743797,18.53953462,26.86922274
AT1G05140,27.92131236,34.73598421,34.61375835,46.42814021
AT3G05840,46.73493987,41.22988704,40.35006514,41.36571866
AT1G32200,38.47085273,22.12806649,22.64565728,17.30583467
AT2G30480,7.53744733,15.05328342,17.2615628,26.03021969
AT3G13276,0.153011225,5.40402503,5.599387906,11.64345363
AT3G48860,5.454539114,8.254210255,9.892291571,14.43550953
AT5G03650,37.95860177,30.69828355,32.90673821,28.82745748
AT3G07720,30.97564322,29.12183256,20.02745196,11.48893264
AT5G67360,33.71599007,23.27914389,24.39946512,16.0657211
AT2G29300,4.334359703,26.97200251,19.20238707,25.23249654
AT5G27390,22.74350203,14.96625357,24.73189166,38.62321883
AT2G13840,4.719528332,7.463456194,11.01741518,17.48638261
AT5G20380,44.48423858,30.1449715,29.92299673,29.8715766
AT1G17980,4.571094152,5.06011745,5.975306974,10.75854974
AT4G31410,5.589721258,9.335952821,16.75862916,26.56102416
AT1G17650,35.30943824,22.00660388,18.92075746,15.14179953
AT4G13220,33.36539248,25.01872896,30.69684776,28.32436362
AT2G05590,7.98790731,17.8927495,23.73126352,27.83718391
AT5G54580,30.46383628,24.42274198,37.99281329,50.66353967
AT5G57030,38.96172551,27.15046563,22.98817168,25.66254814
AT3G14590,1.41696771,6.442407545,9.617343557,14.97038752
AT5G16715,29.31678669,12.63076266,10.78194121,9.865775947
AT1G66130,34.65366946,38.12823658,24.39164816,18.90989243
AT1G64750,31.71504817,52.73637545,55.66074488,51.68605292
AT3G10250,6.183080154,11.79233412,14.39556466,23.19324828
AT1G55680,24.85425562,36.56776503,42.52757403,51.47069877
AT3G48330,13.18738687,20.38997875,28.01450715,35.91597869
AT4G38090,10.53691091,15.26859244,27.67345337,34.73671167
AT4G23290,24.51115251,9.724549839,6.217702011,1.57495241
AT1G64150,25.56205894,10.28988563,9.398622106,3.51089192
AT5G41210,36.86932206,33.34977876,39.41631224,44.28017438
AT5G47430,6.307512794,14.16316469,15.44658314,24.53222184
AT5G14680,12.18158359,15.21329233,25.28042905,31.96506354
AT4G31240,1.033233995,7.441959624,14.91690546,13.44444249
AT5G18580,19.95804794,20.20740575,23.36829285,27.93149781
AT2G17520,5.795816951,10.03907271,18.39564161,28.39191515
ATCG00350,21.9258518,26.34856268,22.9418194,20.12740697
AT2G01350,42.64655344,35.13636357,45.75809409,47.22324088
AT4G00860,70.8328952,65.09816763,81.98187165,64.40171517
AT4G03960,11.34885147,20.96511859,37.46668559,16.9881152
AT1G30200,12.99373884,22.02342513,25.33560477,34.75806777
AT1G72750,59.87446601,67.4891924,84.56587781,67.08183217
AT2G28720,3.8080222,9.117653028,21.99438001,27.91452324
AT2G42975,29.09607844,19.1180371,19.40639452,9.972800046
AT4G39540,32.22194977,16.38343989,19.80947667,11.65583397
AT3G60930,0.5298141,25.52652578,14.04241461,4.922079391
AT1G23020,2.459945818,12.5652958,22.65902375,23.02909197
AT5G07340,5.094453819,7.451594053,12.08014138,29.86244205
AT3G62750,5.629442766,18.31441743,21.56628721,26.04030262
AT5G24650,39.17940299,41.27275823,47.17948816,54.7852503
AT2G19680,27.66583983,11.25600706,11.31077518,7.807792986
AT1G16700,39.37300501,39.39805655,32.04840954,22.8488417
AT4G12917,10.0868373,9.2427916,15.41014145,33.19340717
AT4G22310,50.21972411,33.20981008,39.51978679,36.19759326
ATMG00110,27.45889836,11.35382972,17.81764386,27.84927196
AT2G34470,35.75288973,40.37330961,42.78524254,46.56447015
AT1G21010,4.874699173,13.69877594,19.74334991,25.19513898
AT3G06720,29.45504852,29.70864854,42.55051011,50.49787289
AT5G05930,5.082405413,17.57389596,24.552981,24.2571987
AT3G57020,30.43282203,24.31516874,17.83938361,8.236015981
AT5G35910,7.508423782,9.709633331,14.64407669,31.41867634
AT1G23090,21.13396852,46.93331828,41.6228228,38.86194538
AT3G51830,4.982955388,9.94491611,17.08181323,29.75173102
AT3G54380,4.212815603,8.448821508,14.84864662,24.92303251
AT3G43690,1.784314804,3.419536676,7.600282778,12.00644763
AT3G02050,12.08707836,12.49623347,29.89292934,13.2116799
AT1G54630,43.0763821,19.09899845,34.66593473,33.64865173
AT2G21300,22.88301296,28.14116932,13.88051383,6.306020987
AT3G62010,9.830109863,20.78685411,27.44031737,32.38502323
AT3G10670,51.69844313,28.03819728,45.15425428,49.11561466
AT4G33430,5.349321793,12.21326712,14.29448713,21.884278
AT5G11840,26.67159784,29.7780417,45.68219472,48.71571549
AT3G10620,25.55351447,28.22473185,26.13514929,12.88079058
AT4G39080,53.22105611,43.12598711,35.23581362,32.33190055
AT2G38640,25.04280353,34.40631629,21.29075066,17.40570538
AT2G43340,33.39526848,24.40265966,13.96184141,11.49159116
AT3G54826,14.1968801,18.76753578,22.94091464,21.61157656
AT2G32240,41.53894224,41.23696934,25.41920011,28.53763307
AT4G17900,4.484806226,13.86569847,27.09601425,27.3177384
AT3G11730,11.13385142,15.55570111,21.01766305,31.34805536
AT2G07042,1.127774399,5.149827797,11.59859617,20.88707471
AT5G05210,7.232522421,15.1377574,13.2484768,20.67738527
AT5G12410,11.29076304,15.25359919,19.92195147,34.74579924
AT1G49600,29.96273418,18.19663032,15.31664649,9.808830853
AT5G16780,7.107524018,20.21455542,24.54139676,30.7229741
AT5G45110,3.798103317,14.71972492,12.57727957,16.93343052
AT2G16860,12.14410557,17.88612277,26.63250478,34.4969432
AT5G64170,67.86127304,53.70017336,47.26069643,42.53140328
AT1G64610,1.201184454,2.159322057,4.668228418,8.227526054
AT4G01883,26.53767251,9.259130928,10.27867281,5.180883031
AT3G53960,4.80491867,14.7695162,26.58003986,27.20089471
AT2G23390,19.834742,18.49593806,25.80405018,42.16537219
AT2G43520,1.761560101,4.670902375,11.70074385,23.28992805
AT5G10920,26.31808268,16.36184186,15.12942109,6.109860953
AT5G62460,7.814277451,9.255294588,11.55028079,15.92549656
AT4G14950,3.258408572,5.3801041,6.191333609,11.38949679
AT1G54580,34.00074471,17.09801161,24.97800667,25.08147131
AT4G19710,26.25864767,8.850819653,7.445768117,3.832958636
AT5G64230,12.33025042,24.01500379,16.2552849,20.69453161
AT5G64430,8.004039528,13.40265207,18.48222425,21.97636201
AT5G64050,33.32940455,19.85200552,19.89458783,13.47281609
AT5G63610,3.934876254,8.485805719,14.76231711,19.7032753
AT4G01860,1.839899494,1.318061741,1.799146524,4.082621137
AT5G53130,8.427571191,21.77966042,26.92445144,33.95777608
AT5G53880,26.20061557,13.81834998,8.754997882,8.721728261
AT2G44670,27.57501234,12.06048258,8.030162055,10.5547211
AT3G52090,31.10145929,23.10342691,42.00832199,47.02477922
AT3G08930,16.83064053,14.96523881,24.61541615,31.09920772
AT1G51760,7.425767083,11.41002688,19.40967563,29.93587924
AT5G26570,16.12047758,8.215961292,15.70516693,33.88541689
AT5G40580,16.58044837,13.71694923,21.11121411,24.44743922
AT1G08460,42.07396954,21.14560561,25.86372338,37.13414017
AT1G32440,30.34853811,12.37210205,13.16671684,8.754912811
AT5G18900,7.393283998,8.868466206,12.50029529,17.10144586
AT1G32560,0.715934151,0.374159937,1.620196584,4.683579933
AT1G72900,3.539140227,9.459731213,7.366137795,9.513593411
AT3G48070,19.62654564,38.03808729,38.71838694,44.74678856
AT3G44450,24.13587814,7.924598231,4.794854375,2.525927348
AT1G80930,10.32425941,16.86513573,25.71259469,34.97772197
AT5G63130,8.128082215,8.554904243,7.809181951,10.64461623
AT5G57140,1.937563432,10.05668981,15.43069591,26.27283458
AT1G12650,31.13448499,49.22967095,38.87613543,25.406117
AT5G04075,0.74809627,1.24860368,5.951522235,14.0882856
AT1G32500,42.54178432,20.6520668,28.96208767,30.32762548
AT4G02440,11.43288151,21.20305828,21.65718471,24.53542481
AT1G79520,22.75285178,42.75292408,34.37102234,19.13943116
AT4G23050,10.71889485,25.74970086,15.63018882,18.57252654
AT1G15730,38.13608414,38.57235447,33.54336237,23.60879244
AT3G60820,62.30268406,45.08640573,63.82573031,59.62435758
AT3G20790,28.31474766,16.61877883,14.89569675,10.1707557
AT3G43800,25.94138543,7.172084461,7.830216929,11.20965689
AT3G59600,24.62486921,18.75530908,36.74229594,41.35283615
AT4G37550,25.7848241,14.48525397,8.673778578,5.223885984
AT1G19740,36.0696561,49.86229369,52.15038316,58.11935954
AT2G21860,30.21361921,33.42903864,33.72953251,26.44550193
AT4G00570,33.58755281,20.87952455,17.17566209,11.91092966
AT4G24570,3.199229124,4.389033245,4.649160444,22.72889779
AT5G20160,37.65104681,22.31730787,32.50595391,47.36779228
AT5G05700,4.252417044,6.418611253,11.18073114,22.57207785
AT3G52990,43.53437465,24.70915467,25.91389975,24.35181895
AT4G31510,2.603245219,14.26256646,18.67547712,26.10894362
AT5G17770,44.2065843,42.04704936,34.6416291,28.86276051
AT5G40770,45.451655,64.43153886,68.62892324,67.43276
AT1G22300,60.34122323,51.11410712,44.159382,50.11051034
AT2G24110,3.430452721,10.97448135,14.72493061,29.22348008
AT3G53280,6.11589518,15.95808272,24.39241249,30.81874447
AT1G80830,17.06605878,22.56543366,33.73235499,23.68250042
AT1G14670,15.20580528,9.002687114,14.35536981,20.11743732
AT5G16140,8.50138745,15.70799999,31.28653097,23.97859213
AT1G20850,12.35623419,18.76601931,26.70657936,35.73236121
AT3G46620,2.010930165,6.840954817,6.489184005,9.356543158
AT5G17560,52.58408595,42.64549085,46.46910558,48.11335685
AT3G45240,7.684655409,11.08815044,12.26049669,19.99935626
AT2G24500,13.96780526,23.34262666,28.2241496,30.55528146
AT5G02940,17.88529409,9.027110133,9.886396884,31.64937411
AT1G36320,69.37156884,61.94217815,78.90947397,86.29351647
AT5G43130,10.11567472,18.81192452,18.22474456,29.82510311
AT2G01090,13.93161305,17.11590789,24.18861555,33.77901688
AT1G62250,23.63556923,16.20524883,10.35358199,3.840893204
AT5G52520,34.4733928,20.9353028,23.29379141,20.04362355
AT3G08030,37.40025475,23.1449235,22.54874867,18.63278666
AT1G29690,4.902261856,6.262176624,7.638232589,11.26252682
AT3G57340,7.517158519,13.53403189,21.5722272,25.11218936
AT3G13404,0.545070663,0.912291122,3.180846153,16.36412258
AT3G53120,10.93548135,13.43548533,17.21610063,18.78451219
AT5G23890,26.00124607,27.27759022,16.29586124,14.13369418
AT3G13784,0.335598089,8.63514626,17.56448392,25.1036155
AT3G58460,10.23006745,15.77453583,27.73822713,31.27693887
AT5G52420,40.28975524,18.24952069,30.09446454,21.75191589
AT5G50400,3.126483085,5.635947558,13.01789872,27.01955273
AT1G04750,17.2814388,19.56130273,29.70922219,33.17120076
AT5G59960,9.043000115,19.42877614,17.68534035,22.98837369
AT4G26970,55.69991107,39.66145587,51.00121578,38.78282434
AT1G04780,5.152804493,14.52354656,18.78119338,21.79427601
AT1G03910,10.97863429,19.46639669,30.34618972,33.30188152
AT5G35690,5.720923041,10.51432693,13.06149759,20.81427386
AT5G18140,9.560924774,14.36387247,21.1608226,33.97644118
AT4G08980,18.51693215,28.54966601,25.94852499,34.12829565
AT5G49645,0.697388548,2.716414149,13.7325696,22.6067987
AT2G23070,35.12082542,39.40899588,54.95570496,50.35916388
AT2G19940,27.2351493,17.62489308,16.79151724,9.269787788
AT5G60670,31.66960831,24.44271222,22.20080175,19.11159111
AT3G52240,2.738582301,10.95579994,17.18709576,18.67928807
AT1G26880,44.30639024,25.56306809,33.8826275,28.07873917
AT3G45160,16.24364913,9.230877145,23.85365162,34.00549558
AT4G05020,29.9356103,27.91081857,18.70741628,9.613058693
AT3G10300,2.231899358,6.902625501,11.77535614,17.32427925
AT2G35690,4.456078807,10.05841101,13.2605619,22.01517563
AT5G60620,14.02546023,21.60914857,30.55635967,36.15993014
AT3G44020,33.89802544,18.45251665,22.47727861,26.81743354
AT4G34412,4.650368908,6.566785182,12.68346332,19.90221972
AT1G07230,6.633698538,10.26236999,20.93440864,27.3009448
AT4G28200,6.194669465,9.671987478,17.36470983,28.42383727
AT1G72160,12.27097406,17.33019247,26.61963134,36.45557596
AT1G72430,28.95133444,30.68837879,33.63843939,24.90352625
AT3G53800,0.638481987,8.334992099,16.0636022,25.44564784
AT3G15630,0.5712266,17.32708606,25.78611463,11.99215323
AT1G76960,5.162017136,5.251141068,6.351220709,25.36927948
AT3G16780,37.71291047,37.24694719,29.04560812,22.93978776
AT3G61460,4.238621252,17.85061446,22.63743238,29.37360895
AT3G03640,7.375159268,28.97306546,29.48250851,21.82483515
AT5G13720,18.47261871,11.3008717,18.09158256,27.16825435
AT3G62880,5.325438416,7.602453113,11.1327977,23.56105356
AT1G69390,39.67829717,30.83687901,37.68298942,21.9379044
AT5G41990,37.87649096,56.004802,62.25118741,49.59119617
AT4G30260,8.497693147,12.09777748,18.15445889,25.3041791
AT5G17400,29.60096116,34.59177768,32.85961928,26.92750424
AT2G26560,0.075055067,0.361320773,2.859993646,2.761614238
AT2G05920,30.95144955,12.51514287,13.62810134,15.20670913
AT4G31750,6.87786162,11.35163379,8.499216288,11.86957169
AT3G10050,23.71936995,15.25469335,12.86540909,3.658913036
AT1G75850,7.451663303,10.89631833,13.37649778,21.13229741
AT5G66850,8.755199145,14.98243026,18.33411629,20.14643357
AT1G71860,13.99626769,20.58003305,28.62738566,34.63601736
AT5G44790,4.854477886,7.336765286,13.29851729,21.35816587
AT4G27310,23.70351774,26.3911885,20.06931122,9.337871736
AT3G14770,19.14189815,18.61198274,10.68755895,3.816775619
AT3G14010,8.43615563,14.43813496,23.279289,27.7820782
AT3G55910,0.229968231,0.065191771,1.559156022,3.990567386
AT2G44970,13.70529651,15.24562614,20.12298293,19.8575422
AT5G12240,11.71511726,12.32470329,17.80346999,25.1262633
AT4G04040,36.09953122,38.8591107,47.51044266,38.82646701
AT1G01160,10.36637738,12.32735356,22.8716187,32.51074543
AT3G15354,26.32338818,12.76062339,9.826684554,4.911946345
AT1G34780,5.066066869,10.60731544,20.85450869,28.77960651
AT3G43540,33.37796157,22.79307342,23.36495308,22.63352288
AT4G17050,15.90464515,14.06289917,21.06763782,31.00420712
AT4G02980,29.47501431,34.74362941,47.43628034,51.80372348
AT1G77840,12.00056805,20.14179816,10.78014954,13.11063076
AT5G02480,16.10153655,13.69550574,17.63611879,35.06628705
AT3G50560,23.19122123,24.33893602,16.05037726,6.347950421
AT2G20610,28.75363464,16.47020712,10.29481053,22.9224647
AT5G01260,21.94908177,17.17977814,7.661684554,2.746943104
AT1G53510,11.63093434,11.29051575,15.30894172,29.98094525
AT1G52000,18.9099493,13.45365407,10.76014658,28.62322278
AT3G55120,23.14332688,19.64775265,17.72025423,6.100871447
AT1G12290,0.33051755,3.01901944,10.9605972,20.26496923
AT4G36960,15.19049123,22.93451742,26.96541403,33.41616806
AT3G14390,27.27061808,14.90212181,15.85046146,7.459875298
AT5G06450,3.506622485,6.739030935,6.980491621,14.64036952
AT4G16280,3.204854882,7.644943065,14.99148989,22.62404457
AT2G33600,27.24161346,14.84852353,11.13671953,6.766907901
AT5G49400,6.999770471,21.38661831,26.20296464,25.65216051
AT5G40250,4.060205884,10.3224897,14.13781779,26.87884318
AT2G28950,24.38610438,9.350147101,10.49563154,4.754854118
AT2G30970,46.07679805,29.45065425,34.54681189,31.61565943
AT1G07700,36.85586176,36.13776009,34.26855838,27.38760677
AT2G36580,35.54464247,18.1097642,16.27273782,12.18814575
AT2G16940,29.22037892,31.18864386,36.2049756,51.40472832
AT5G22800,34.50632682,25.81748823,21.83108337,23.12955478
AT4G14420,11.81455581,9.508524225,13.59294865,28.37297661
AT5G23610,11.19753719,13.98792484,21.19259752,30.50200947
