,exp1,exp2,exp3,exp4,exp5,exp6
AT1G52190,4.80174057,5.930238751,6.239678457,4.569966626,4.310028239,4.749990694
AT5G13230,3.631047422,4.31033117,4.739924909,4.349788205,2.700121301,4.590008023
AT1G42640,3.119753548,2.96037738,3.449855594,2.699908864,1.990138629,4.149933573
AT1G05100,4.930338872,5.151070527,6.539716965,5.069962775,4.779964701,4.230004172
AT1G53620,6.411524924,7.399514797,6.769992298,6.729767667,4.920109107,6.619993582
AT4G11780,6.560338872,6.779145118,5.669951865,5.419883192,4.510094345,5.980003209
AT3G03020,7.070693147,7.519899879,7.389844042,6.579899879,5.79998588,5.580023747
AT3G11060,3.290816373,3.81910661,2.660267632,4.050062897,4.539958925,3.900033695
AT2G36690,7.927088782,6.040485203,6.67025993,8.019938387,7.540000642,7.550014441
AT1G73600,9.890261856,10.05944548,9.339869072,8.659898595,7.870093061,9.320008664
AT3G10300,9.631432504,10.55988448,10.40979783,9.359944805,8.929983955,8.680004493
AT2G23280,5.669691935,5.469414676,4.710102047,5.239991015,5.169885117,3.380049098
AT5G55980,4.868567496,3.940277259,4.30028111,5.759730443,3.660096912,5.170000963
AT5G11420,7.671124439,8.399568708,7.839865221,7.139847251,5.950096912,7.459997112
AT3G19030,11.87839806,10.83932226,9.959967268,9.790073166,10.36006097,11.30996598
AT3G19020,4.34009242,4.399276046,3.460173287,4.360002567,4.379952507,3.639959566
AT1G10810,5.452510733,7.079460886,6.379847893,5.589905013,4.850071882,5.970019575
AT2G16820,-0.009091207,0.578937174,-0.79983634,0.049827997,-1.289940312,-0.360036583
AT1G08050,8.001109035,8.720993511,10.00972659,8.589997433,8.569953148,7.840000642
AT3G19110,3.292110248,4.659545604,4.070192541,5.069887043,4.18992876,3.080007381
AT4G21690,5.379815161,5.260284961,5.629938387,5.309952507,4.939899879,3.380040434
AT1G50960,4.171139842,4.910100121,5.039819012,4.099862654,3.030035299,3.579993903
AT5G32400,2.919830564,2.811124439,4.269988448,4.209883192,3.299949298,2.509998395
AT4G11730,3.398952578,2.720053911,2.790269557,4.189826713,2.840099479,4.38993935
AT1G35663,2.902341297,4.419976895,4.389805534,3.380160451,4.629903088,3.119996149
AT1G21860,2.052295087,3.539314554,2.649722741,1.210050061,1.600052628,2.419988448
AT1G32000,0.311432504,1.239160522,0.150250303,1.450097554,2.209913357,0.859981388
AT2G39040,6.761278471,7.588698424,5.900019254,5.999933252,5.480111674,7.219976574
AT5G38970,3.811478714,4.768829351,3.249959566,3.040128361,4.040065464,5.059980746
AT1G27770,11.2709396,11.87946089,11.1797728,10.00000385,10.03001027,10.18999936
AT1G18810,2.438783142,1.650207944,1.92028111,3.379996149,3.350003209,3.399959246
AT2G40180,5.971201455,6.750723954,7.689738144,6.329996149,6.299947372,5.48000353
AT4G24960,9.910862583,10.47119375,12.01961877,10.04002696,10.2499801,9.940000642
AT5G57200,2.692218071,4.129676531,3.709815161,2.750101405,3.540084076,4.849963738
AT5G26350,3.957889752,2.591193753,4.139942238,3.83982928,2.509991657,2.380034016
AT5G38100,3.921940812,5.180523711,5.859994224,5.829975611,5.639996149,5.579962775
AT2G16610,3.670184839,3.788860158,2.310236825,3.54009242,4.259967268,3.749954753
AT2G06190,4.600924196,5.198436568,3.169996149,3.150109107,3.999969835,3.530013157
AT4G27850,7.880631534,8.290408187,8.819869072,8.139849818,6.969995507,6.900054874
AT2G23570,3.751432504,4.680408187,5.209709263,3.70018869,5.170019896,5.479951223
AT1G80440,9.461925409,10.70894488,9.340077016,9.740048777,10.11988062,8.260040434
AT5G02350,7.230862583,7.790731655,8.73971889,7.279883192,6.370028881,6.820023426
AT1G47960,9.297473864,7.659876774,7.500317692,9.150007702,9.209937745,8.24001765
AT2G14450,3.788736932,2.969845967,2.769799757,1.730283677,3.939955074,3.240010269
AT4G33920,10.48009242,10.53933766,9.679955716,9.449944805,9.019982671,8.750000642
AT5G37980,5.728998787,5.080369679,5.560211795,6.660007702,6.72002503,7.109985239
AT2G22070,2.702264281,4.170023105,4.199761249,2.960133495,4.000055837,4.869966305
AT2G30240,3.818536689,2.87113214,4.339770876,3.150056479,3.59009627,5.089947693
AT3G10570,2.337535477,0.741062826,2.120080867,2.540010269,2.619960208,2.000036904
AT3G43190,13.36879854,12.58973814,12.25022335,13.4097497,11.4600552,12.3199801
AT2G15010,4.538752335,3.729252941,2.760223347,3.919858803,2.819979462,2.500041717
AT3G31340,0.980431292,1.259984597,1.240338872,2.999712472,0.760067389,1.810000963
AT4G33560,10.45750467,8.840369679,9.320265706,10.6997497,8.750067389,9.800000642
AT1G50160,2.670354275,2.899792056,2.630152107,3.419729159,1.310040434,1.939990373
AT1G73070,5.947612493,4.40084718,5.499867147,4.810012836,4.909916566,3.610037866
AT3G29640,3.130446695,3.41915282,2.320390858,4.349929402,3.799956999,3.129972402
AT2G32360,1.89910661,1.320831777,2.399932611,2.050068031,2.579860087,0.400057441
AT2G29770,4.578613706,3.680646937,4.51966883,2.800089852,3.499975611,3.119988768
AT1G15050,5.748921771,5.04948399,4.379915282,3.940006418,3.990087927,5.359954753
AT5G29090,3.612156458,5.01037738,5.499809385,4.509879341,3.570038508,4.170029523
AT1G53690,0.742264281,2.210431292,2.769795907,1.710012836,1.810014761,2.040031448
AT3G50730,4.159661128,3.938598302,2.120154033,2.919988448,2.830073166,3.969974328
AT1G27160,4.269861371,4.180354275,4.64002118,4.749713756,2.52009627,4.019989089
AT2G31760,0.070138629,0.159122014,-0.980140555,-1.709775369,0.040021821,0.3799785
AT1G03890,3.491971619,4.769699636,4.379988448,4.319880625,3.389985239,3.15998588
AT1G28590,5.260492905,5.578467375,3.590238751,4.83009242,5.550010911,5.719965343
AT5G13700,6.502248878,7.958813948,6.419911431,5.95996791,5.710035299,6.259989089
AT1G04770,9.7290604,9.120431292,9.680236825,10.90997561,10.72001476,10.94999647
AT3G11820,10.32129387,11.15971504,10.78982479,9.879942238,9.429991657,9.300000642
AT4G04080,4.069368466,3.66009242,3.779924909,3.389911431,2.699960208,2.08006418
AT2G23210,3.669168223,3.129561007,2.560146331,3.319920416,2.699984597,2.460068031
AT3G26150,3.7,3.700023105,3.730003851,3.750001284,3.759881908,1.920075733
AT4G21210,5.497073379,3.601170649,5.11983634,4.270133495,5.310026956,5.729972723
AT4G09090,0.539892177,0.469738144,0.130030807,0.289980746,0.140122584,2.049924588
AT2G26690,8.459014191,7.819838266,7.610254154,8.930116808,9.839921058,8.610009306
AT1G65880,2.83844427,1.831324681,3.549636098,1.66014248,2.769933894,1.739999679
AT1G36510,3.379876774,3.300947301,4.529905655,4.040115525,4.939888326,3.19999294
AT2G14020,2.821401698,3.729792056,3.460284961,4.939915282,4.279996149,4.220017329
AT5G52570,6.520462098,6.821201455,8.379743921,7.049971761,6.829954432,6.120005455
AT1G67855,1.832218071,3.268544391,1.380342723,3.159947372,2.749931327,1.680025351
AT2G01520,10.82117065,11.57976125,11.27017521,12.18005905,12.64000706,12.74999166
AT5G52290,2.961463311,3.910061613,3.989992298,3.949924267,3.359939029,2.409993903
AT1G14760,4.711201455,5.490284961,5.86009242,6.339937103,5.849989089,5.679951865
AT3G28180,10.7414171,11.65943008,10.91982671,10.01998588,9.909994224,9.81999294
AT5G03010,5.53759709,3.981347786,5.730050061,5.989944805,5.560043643,6.239991015
AT1G01480,6.610231049,6.760338872,7.199978821,7.090132211,8.119922342,6.909958925
AT2G41230,8.377581687,6.810438993,7.380265706,8.759970477,8.529998075,8.499966947
AT1G37900,2.881109035,3.59872923,1.950161734,2.789876774,1.830010269,1.990049098
AT1G54880,1.427874349,0.051409399,1.879838266,1.039943521,0.599958925,-0.039994224
AT2G27500,9.841155245,10.58959952,10.06988062,9.449979462,9.290003209,9.339964059
AT1G23160,3.577905155,2.221617343,4.319932611,3.969926834,3.399948656,2.600035299
AT2G16020,2.848290237,1.740523711,2.420192541,3.419833131,2.12007124,3.22994288
AT4G03940,5.718783142,4.929607217,4.419934536,4.079925551,3.500066106,4.529976253
AT5G66070,10.7995379,10.49984597,10.29985559,9.549958925,9.229977537,8.88001059
AT1G71250,3.57679612,1.500777865,2.51011745,3.119856236,2.00006418,2.999967268
AT3G50180,6.101062826,6.790770164,7.789809385,6.799835698,5.520025672,5.920023105
AT3G42130,2.151910006,3.390138629,3.570190615,4.559869072,3.540005134,3.620015403
AT5G62570,9.481956215,10.74925294,9.779845967,8.979992298,8.919977537,8.570009948
AT3G61090,5.448120801,4.2309396,5.450023105,5.569870356,4.559940954,3.640051023
AT2G30550,9.11169436,10.21061613,11.00983441,10.14996919,9.909927476,8.780026956
AT1G57790,5.248321044,4.159561007,3.590184839,4.55006418,5.050031448,5.540000321
AT1G12490,2.11164815,3.180115525,3.329849818,2.549894744,1.730102688,3.329945768
AT4G36830,6.832341297,8.350546816,9.059897953,8.52998588,8.41998203,8.139977858
AT1G27640,3.299122014,2.730061613,2.810317692,4.459994866,4.419962134,3.830013478
AT5G25140,6.939845967,6.840038508,6.89002503,7.019821579,5.629972402,5.20005327
AT5G28760,0.461632747,1.519730443,1.170256079,2.499831848,1.189982671,0.920045568
AT5G66110,4.400462098,4.698459673,2.70039856,4.769939671,4.300028239,4.739999037
AT3G30570,4.342757185,6.129314554,5.240246452,6.519847251,5.330028881,5.780013799
AT1G59850,4.222772589,6.018382657,3.920057762,4.219970477,3.990035941,4.549981067
AT1G78400,4.659876774,4.578690722,2.88028111,4.339860087,3.250055837,4.120021821
AT5G64850,8.591047422,9.2695302,8.659767026,7.449973044,7.24002503,7.63001412
AT3G25880,4.488613706,3.590192541,3.839867147,3.149919133,2.519996149,2.460043001
AT1G56410,3.758921771,3.061432504,4.919826713,4.020093703,4.74992876,3.640043643
AT3G45730,7.040215646,7.180246452,7.500073166,7.879966626,7.619885759,5.84001412
AT5G64490,4.539738144,4.368629109,2.590254154,3.910088569,4.599936462,3.610031769
AT1G60320,3.362064038,4.699114312,3.550059688,3.85995379,3.499962134,2.910065785
AT1G43220,3.802680169,5.539830564,5.319922984,4.920133495,5.959997433,5.919984597
AT2G12190,4.957165798,3.121070527,4.510040434,4.720057762,5.169989089,5.000009948
AT5G06900,5.358767738,4.560569921,5.299838266,4.459831848,3.150086643,4.499991336
AT5G38080,2.053096057,4.05915282,2.960161734,3.799957641,3.469929402,2.370033695
AT4G17030,9.379553305,9.090084718,9.20018869,10.18011167,11.04996791,10.54998588
AT4G19940,5.367473864,3.730870285,4.860132853,5.549786921,3.890073807,5.039969193
AT3G24270,4.869399272,4.479768951,4.179946089,3.899955074,3.550023747,3.919956357
AT4G15200,2.840277259,3.020431292,3.58002118,3.689878057,2.739990373,2.590067389
AT1G14430,2.860924196,3.460962704,4.70992876,4.340006418,4.389929402,3.289991977
AT1G33580,2.58240291,4.140200243,4.399990373,4.350024389,4.540017329,4.809990052
AT4G21420,2.729738144,2.560462098,3.159815161,2.20026699,4.2799217,3.059969193
AT2G34180,5.962187264,7.379738144,7.040017329,7.129930685,6.589964059,6.029978821
AT2G15020,1.081956215,2.350492905,2.98995379,2.749845967,1.550014761,1.779984276
AT4G29610,6.369784354,6.229884475,6.079870998,5.410074449,5.990030807,6.469932611
AT5G18220,4.260215646,4.39877544,2.810329245,4.519926834,3.949955074,3.250052307
AT3G09160,4.560154033,4.658606004,2.850356201,4.699998716,4.690030165,5.159973044
AT5G01150,4.918274834,3.799476289,3.120340797,4.889881908,3.969945447,3.1200215
AT2G29760,6.059507095,5.738998787,4.440167511,5.310107823,6.150023105,6.509999037
AT1G43980,2.353049848,4.329514797,3.699880625,3.080030807,3.319931327,2.250038829
AT4G03730,6.058952578,5.380323469,5.799639949,3.930250303,5.880005134,5.959982671
AT4G02310,1.731032019,2.400392783,2.910084718,3.349767667,1.540034657,2.080039471
AT2G17920,3.312048635,4.638528988,2.730329245,4.439888326,3.569977537,3.219989731
AT2G07693,4.50919903,3.990508308,4.649905655,4.159983313,4.02989667,2.4200568
AT2G02490,4.097134992,2.240123226,2.400246452,3.679905013,2.939978821,2.609988448
AT4G21650,2.372603153,4.059691935,3.659946089,3.379925551,2.799998075,2.770051344
AT2G47280,4.757581687,3.191340085,4.930086643,5.379971761,5.160003209,5.20998588
AT1G23840,7.211001213,7.860462098,8.459803608,7.439911431,6.749966626,6.230023747
AT5G10090,2.232418314,3.799653426,3.350078942,3.759783071,2.070057762,2.969978821
AT1G68480,3.418582899,2.501586537,4.559813235,3.59012451,4.559924909,3.390021821
AT2G13620,3.969368466,3.559691935,3.159880625,2.539961492,2.240016687,2.500049098
AT4G16370,8.589815161,8.469160522,7.380098196,7.889973044,7.680112316,9.429985559
AT3G17120,8.841370891,9.729268345,8.779755473,7.510042359,7.840027598,8.269998716
AT5G66670,7.209768951,7.061201455,8.619684233,6.979938387,6.499992298,6.380019254
AT5G63020,5.280462098,5.579699636,5.19016366,6.03988961,5.179902446,3.660043964
AT3G06560,2.332264281,3.800284961,4.169743921,2.840089852,3.540051344,4.339987806
AT1G36756,4.417812736,3.001293875,4.679770876,3.490189974,4.969990373,4.819974649
AT1G20310,6.092633959,7.798890965,6.359919133,5.940012836,6.039984597,5.79999294
AT5G35920,2.720308065,2.920962704,4.16955138,1.840154033,3.040040434,3.669980104
AT3G01240,2.339368466,1.929437781,1.19990373,0.700211795,2.349948656,1.549968231
AT4G16146,6.170508308,6.500261856,6.840148256,7.610043643,7.950000642,7.959957641
AT3G49280,4.769707338,4.579869072,4.410169436,5.289709905,3.030059688,3.960028239
AT2G19840,2.001447907,2.939776653,2.649759324,1.400128361,2.400005134,2.480040434
AT2G38830,5.619368466,5.210184839,5.450042359,5.669978179,5.499876774,3.580059046
AT4G08650,3.191509521,4.169899879,4.039674606,2.350222064,4.079987164,3.880019896
AT4G17160,4.960677744,5.399899879,5.270144406,6.019884475,5.11990373,3.620038508
AT5G09980,8.542264281,10.00959181,9.479768951,8.279969193,8.04001797,8.320001284
AT3G18070,3.88009242,3.939630322,3.460192541,4.459712472,2.220101405,3.799974649
AT1G26420,6.220785567,6.729206732,5.700298438,7.250060329,7.719990373,7.569985239
AT5G64800,1.660616131,2.060777865,3.069990373,3.019890894,2.170105256,3.809961171
AT3G54200,10.30129387,11.13949169,10.47981516,9.519961492,9.220006418,9.320002888
AT4G36170,2.409522499,2.100123226,2.259905655,1.769894744,0.949971119,0.500054232
AT5G35660,3.29244912,4.878767738,3.280088569,3.740147615,4.889996149,4.829980746
AT5G07180,1.289491692,0.961540327,2.959628396,1.030066748,1.54998203,1.270031448
AT3G23920,9.79174057,10.91991528,10.80977088,9.619966626,9.359981388,9.070009306
AT3G42110,1.801832989,2.990107823,3.129743921,1.800065464,2.310032732,2.819947051
AT1G35350,6.720970406,7.349892177,7.209851744,6.439937103,5.949985239,5.719991657
AT1G10770,4.86924524,4.380777865,5.390086643,5.839853669,4.699942238,3.800006418
AT5G40290,3.270877986,3.839299151,2.930323469,4.609951223,4.22989667,2.620046852
AT2G30400,6.749753548,6.591309278,8.289842116,7.470094987,8.209910789,6.819996791
AT3G45640,11.0109242,11.60909121,10.42987677,9.790003851,9.819995507,9.750004172
AT1G52060,10.58194081,11.83896798,10.49988062,9.879994866,9.840086002,11.17996598
AT3G50610,5.469414676,5.090623832,5.899803608,4.880011552,4.970120017,6.839980104
AT1G60730,7.839676531,7.630577623,8.380161734,9.220056479,9.659948656,8.859983313
AT2G36920,4.64995379,4.619145118,3.510144406,4.26017072,5.589865863,3.500035941
AT1G75870,4.04745846,2.401447907,4.279761249,3.039949939,2.650078942,3.879974328
AT1G59590,10.63847508,9.649707338,9.269990373,9.219928118,8.659987164,8.460013799
AT2G05090,0.501447907,1.439599515,0.920315767,2.559735577,0.500024389,0.879994545
AT1G59740,9.680184839,9.800569921,10.53999615,10.52016173,11.77989025,10.06999262
AT3G25850,3.591586537,4.620038508,4.669666904,2.940218213,4.640003851,4.700005455
AT2G16520,0.781879199,1.998998787,0.700113599,1.2898434,0.070027598,0.499979141
AT3G14820,2.910508308,3.241055124,4.609792056,3.530098838,4.299905655,2.830047814
AT4G38690,1.672741782,3.450207944,3.719707338,2.200086002,2.870030807,3.349981067
AT1G07860,4.910123226,4.988451971,2.980219497,4.120034657,4.390014761,4.619967268
AT5G24600,7.170323469,7.381055124,8.749695785,7.17003209,7.419964701,6.869984276
AT1G49015,4.190924196,4.789391571,3.999863296,3.290147615,4.440041075,5.080012836
AT1G22290,5.659353063,5.238898666,3.810302289,5.379848535,4.200086643,5.549996791
AT5G27900,2.962680169,4.700053911,4.769988448,4.709939671,4.240034016,4.770014441
AT4G05340,1.420215646,1.560785567,2.579695785,1.000207944,2.619997433,2.579953148
AT1G58170,6.689584112,6.42122456,8.009822862,7.089993582,7.040089211,8.429976253
AT2G20170,4.487720316,3.010885688,4.159861371,3.439916566,2.790033374,3.309972723
AT4G30110,5.617704913,4.129761249,3.82028111,5.279951223,4.900051344,5.699986522
AT1G67860,3.422618556,5.11844427,3.100175212,4.0100783,4.619994224,4.53000353
AT5G52400,6.390677744,6.831101334,8.25971889,6.800050061,7.189939029,6.239997112
AT2G37610,2.159707338,1.970546816,2.679948014,2.410041075,2.73007124,3.839995828
AT4G10210,3.111725166,4.230747059,5.199969193,5.039980746,4.889994866,4.809977858
AT3G25630,3.658213221,2.50004621,2.560236825,3.790084718,4.449940954,3.530016045
AT4G07330,1.660970406,2.289599515,1.770134779,2.469929402,1.919983313,1.660065464
AT2G03090,9.250261856,9.419430079,8.679967268,8.509979462,8.350136704,10.4799647
AT5G64190,4.458012978,3.171432504,5.029988448,4.970016687,5.099937103,4.120033374
AT1G15830,2.621201455,3.398983384,2.08042359,4.279858803,3.179958283,2.530002888
AT1G68700,3.960215646,4.100192541,4.349861371,3.62995379,3.269968552,2.78007124
AT2G41090,7.700323469,7.909784354,7.629853669,6.86990758,6.150003851,6.210040434
AT3G49190,7.241478714,8.199075804,6.999978821,6.889919133,6.26009242,7.700017329
AT4G14460,4.757966768,3.440038508,3.490309991,5.09998588,4.989991657,4.859969193
AT5G22390,5.119553305,4.830200243,5.089726592,3.66995379,3.31009627,4.809976574
AT4G04060,0.752880412,2.618282535,0.390129002,1.060056479,1.499957641,0.840003209
AT4G07930,1.189830564,1.080931898,2.289965343,2.109781787,0.410004493,0.480020538
AT1G41825,0.510169436,0.619961492,0.570256079,1.900002567,1.919968552,1.429958283
AT5G46670,5.077735719,3.611039721,4.959897953,4.429862654,3.360118734,5.20998203
AT3G42330,5.298875561,4.570654639,5.419638023,3.540152749,4.729978179,4.389976895
AT2G28400,9.820862583,10.37968423,9.969892177,9.409996149,9.379924267,8.200021821
AT4G10540,3.838213221,2.681232262,4.27995379,4.039831848,2.729987164,2.530035941
AT1G62560,6.720077016,6.770169436,6.989878699,6.360128361,7.360075733,8.539970477
AT4G04730,2.712218071,4.150508308,4.809930685,4.450023105,4.630009627,4.779983955
AT4G10500,9.382556943,11.04030036,11.42986715,10.7399923,10.67993646,9.690023747
AT1G44050,8.640662341,9.070562219,9.799774727,8.629894744,7.809991015,7.670026956
AT1G38950,5.091001213,5.738451971,3.730429366,5.959938387,5.479971761,5.039999679
AT5G12270,6.83004621,6.859815161,6.620284961,8.100034657,8.369983955,8.119985239
AT5G54610,3.861309278,4.709499394,4.060048135,4.309777936,2.580048135,3.330034016
AT1G11370,2.4009396,3.009869072,2.840119375,3.459887043,2.580028239,3.019941275
AT4G34690,4.281925409,5.529091207,4.350309991,5.95995379,5.600011552,5.780005455
AT4G13410,3.480723954,3.948790843,2.380410112,4.509822862,3.130064822,4.139997754
AT3G52430,9.840308065,10.04015403,10.23982286,9.319933252,8.799976895,8.440006097
AT1G24010,1.851016616,2.510415888,3.04959759,0.960206661,2.569987806,2.379970156
AT5G35300,4.181324681,5.040053911,5.109942238,4.809952507,4.440116166,6.249984918
AT4G23700,9.820107823,9.889699636,9.500246452,10.78009755,11.53992491,10.37001861
AT2G02530,2.582772589,4.378744633,2.749872923,2.090087285,2.769994224,2.679994224
AT1G33817,2.060030807,2.079345361,1.230383156,3.219848535,2.04002118,2.36995732
AT2G06140,2.368690722,1.520354275,1.980236825,3.209848535,2.030099479,3.579957962
AT4G27420,3.462418314,5.029014191,3.750204093,4.810068031,5.339956357,4.660017008
AT4G23230,1.562680169,3.299537902,2.699865221,2.000146331,3.139962775,2.559965984
AT5G10250,1.788783142,1.001640448,3.129949939,2.869980746,2.719969835,2.249998716
AT5G44140,3.36009242,3.420146331,3.610244527,4.879881908,3.960049419,4.730009948
AT3G24510,2.021201455,2.798983384,1.480005776,1.51011039,2.370073807,3.519954432
AT1G06140,4.968875561,4.241340085,5.979936462,5.64979719,4.07009242,5.509975611
AT3G19620,0.450400485,0.709768951,0.410221422,1.559947372,1.1500783,2.369941596
AT5G18470,9.751540327,10.75024645,11.06974777,9.760094987,10.49996213,9.909968873
AT4G30070,5.167627896,3.630400485,4.150223347,5.309966626,5.049956357,4.369974649
AT3G18120,0.960061613,1.000862583,2.119951865,1.87006418,2.369994224,2.280020538
AT1G76590,7.511001213,8.160084718,8.27007124,8.64012451,9.60987549,7.670002567
AT3G31380,0.779753548,0.619707338,0.240294588,1.76974713,-0.199947372,0.619966305
AT2G20470,3.810662341,4.240007702,4.250184839,5.209879341,4.270105897,5.919965343
AT3G13680,4.88990758,4.829422377,4.079832489,3.210189974,4.690044926,5.389956037
AT5G28410,2.541586537,3.568367253,1.450077016,1.849984597,1.730028239,2.169984597
AT5G10420,3.580030807,3.600824075,4.669614918,2.670021821,2.840069957,3.92996438
AT3G57720,4.996903943,2.99070855,3.909792056,2.830075733,3.420028239,3.860000963
AT2G10500,1.972772589,3.770369679,4.249884475,3.649993582,3.599964059,3.040011552
AT3G46880,6.389984597,6.379145118,5.270073166,5.650021821,5.820088569,7.199996149
AT5G22600,5.478028381,4.19966883,3.770381231,5.749838266,4.49,4.490022784
AT3G57260,4.029707338,3.841008914,5.150044284,5.380020538,5.539983313,5.280008985
AT4G25750,3.259676531,3.050392783,3.560300364,5.119776653,3.380011552,3.55998203
AT3G43500,2.158998787,1.510200243,1.770009627,1.820191257,3.309997433,3.269973044
AT3G48950,4.097781929,2.660200243,2.920179063,3.85,3.850043001,4.519945768
AT3G45280,3.43009242,3.489722741,3.130252229,4.440070598,4.98998588,4.76998235
AT1G07090,9.157704913,7.670354275,8.13014248,8.870060329,9.34001797,9.619992619
AT3G16720,9.609168223,9.069845967,8.869847893,8.079987164,7.979986522,7.770001605
AT2G07440,3.098459673,2.101594239,4.169911431,3.709860087,2.620075091,3.789976574
AT3G21500,2.11929145,1.66075476,2.639948014,2.370150182,3.539928118,2.420038508
AT1G24110,3.74164815,4.810446695,5.389869072,4.710007702,4.770072524,5.899991336
AT2G12920,3.319691935,3.118906368,1.700361977,3.579838266,2.320010911,2.49003562
AT2G32990,8.801324681,9.660030807,9.69988255,9.089883192,8.180144406,10.42996213
AT3G43560,3.042372104,4.579915282,4.470173287,5.369934536,4.859996149,4.799993261
AT5G06920,3.249876774,3.171239963,4.779886401,4.189906297,3.460005134,3.540043322
AT2G28355,2.991971619,4.270446695,4.849845967,4.050016687,4.180049419,4.950004172
AT3G59845,4.800323469,5.010038508,5.060296513,6.599720174,4.42005327,5.249978179
AT1G75050,5.327674106,3.821332383,5.550034657,5.729980746,5.579926193,4.430034016
AT5G27080,0.679414676,0.301517222,2.269776653,1.109957641,0.780004493,0.850036262
AT1G61750,4.333126864,6.359869072,6.189971119,6.04,6.039962134,5.449991015
AT4G14730,5.748937174,5.060431292,5.620063538,5.949893461,5.119919133,3.860061292
AT4G31570,3.272279684,4.74919903,3.710346574,5.509867789,4.479996149,4.420000963
AT1G30740,1.169091207,0.580115525,0.729936462,0.400070598,0.950104614,2.57995026
AT5G39030,3.760354275,3.990662341,4.850088569,5.310039792,5.619987164,5.419989089
AT2G37770,3.313049848,5.289299151,4.380090494,4.849937103,4.359939029,3.410035299
AT5G44400,8.661139842,9.400723954,10.34002503,10.47002952,10.6999769,10.33998492
AT5G63720,4.468767738,3.670616131,4.469832489,3.599893461,2.769998716,2.75004268
AT2G32890,3.749614918,3.500462098,4.099782429,2.970255438,4.959992298,4.839984597
AT1G64360,0.96160194,2.000546816,2.709624545,0.76004621,1.12002503,1.509977858
AT5G01490,8.281771376,9.430107823,9.56983634,8.719887043,7.83999294,7.730033053
AT5G41540,5.298074591,4.049853669,3.860157884,4.679806176,3.170019254,3.470017008
AT2G45890,6.0009396,6.609499394,5.960015403,6.039788205,4.390120659,6.270000963
AT1G60470,7.771709763,8.880877986,10.01990566,9.530008985,9.599977537,9.249993261
AT3G42390,1.828767738,1.030369679,1.510073166,1.889920416,1.270127719,3.259951223
AT2G13630,3.53244912,5.119453184,4.410171361,5.299901162,4.530049419,5.299951223
AT5G37960,-0.051678957,-1.139684233,-0.729840191,0.099998716,0.089958283,-0.559947693
AT3G42850,3.60254154,5.249545604,4.660154033,5.459969193,5.219996149,5.159961492
AT5G62210,8.699784354,8.559476289,7.879961492,7.679960208,7.370136704,9.499958283
AT5G05300,6.291170649,7.049514797,6.419901804,5.910012836,6.009986522,5.799964701
AT3G59130,3.943311703,6.089638023,5.619819012,4.680003851,4.71003209,5.210009306
AT1G36550,3.07249533,4.689976895,4.659817086,3.710139913,4.800021821,5.139977858
AT5G05420,1.950200243,2.080231049,2.380109748,2.950050061,3.340012836,3.539940954
AT1G67635,3.309892177,3.240408187,3.770102047,4.300050061,4.69003209,5.189972082
AT3G62710,4.50835185,3.440123226,3.600232974,4.809869072,3.790074449,4.950009306
AT1G19780,2.998043785,1.730223347,2.020256079,3.349938387,2.869979462,2.55003915
AT4G19480,4.289075804,3.690808672,4.740055837,5.029852385,3.880109748,5.589990373
AT1G35480,0.902911218,2.789522499,2.170055837,2.460069315,2.999956357,2.320019254
AT1G77870,4.768290237,3.6595302,3.050005776,3.080213079,4.739958283,4.089981067
AT1G54280,4.177627896,2.64070855,3.560173287,4.459762533,2.610083434,3.909983955
AT1G21510,4.657997575,3.361039721,4.709905655,4.219856236,3.100123226,5.019967268
AT1G52820,8.018921771,7.320215646,7.599957641,7.379806176,5.870048777,6.63000353
AT1G73190,2.973481139,5.229406974,4.459909506,3.990061613,4.469947372,3.650007381
AT5G66430,1.942526136,3.579961492,3.53007124,3.900025672,4.099941596,3.19001797
AT4G03050,5.198290237,4.090962704,5.3397651,4.119961492,3.820118092,5.659964701
AT3G48450,8.130877986,8.700916495,9.88990758,9.409901162,8.639972402,8.209991015
AT4G12430,7.459969193,7.440885688,8.589697711,7.019925551,6.440011552,6.620009627
AT2G33230,3.272002425,4.568944876,3.19997497,3.070159167,4.309894744,2.670009306
AT2G33790,7.011447907,7.949445482,7.229996149,7.209942238,6.760136704,8.889955074
AT2G02250,7.211309278,8.0604698,8.669901804,8.159840833,6.919986522,6.710031769
AT4G23030,3.842618556,5.540207944,5.809971119,5.660041075,5.979970477,5.519989089
AT1G77790,4.720569921,5.088636811,3.320344648,5.109991015,5.039989731,4.880023105
AT4G00910,5.950154033,6.049892177,5.910082793,6.339897312,5.540032732,6.050054874
AT1G26290,5.217212008,3.410824075,4.480107823,5.03981131,3.570089211,4.959987806
AT5G58910,5.26080097,5.780246452,6.099917207,5.669783071,3.980128361,5.979987485
AT3G10450,6.28919903,5.770146331,5.960001925,5.970242602,7.859925551,6.7
AT3G58060,6.400539114,6.749276046,5.809978821,5.699966626,5.439960208,4.820061292
AT4G10440,3.122125651,4.500400485,5.019967268,4.849888326,3.980036583,4.549965022
AT4G04840,7.161771376,8.309861371,8.129822862,7.209998716,7.200094987,8.679939991
AT1G28690,4.748228624,3.600700849,4.510036583,4.699987164,4.600041075,5.239934215
AT5G35760,3.347566283,1.76995379,1.710057762,2.009988448,1.920075091,3.089999037
