,exp1,exp2,exp3,exp4,exp5
AT1G15890,3.639582186,1.47018869,3.919951865,2.420093703,5.339986281
AT3G24630,3.61990373,3.119805149,0.590125793,4.509920737,2.040047413
AT1G05750,2.390313842,4.019844427,2.000090815,4.830014761,5.289998315
AT1G05330,5.26955138,2.939926064,1.980038829,3.189936782,1.220013959
AT5G02940,0.810048135,1.060035428,1.52000353,1.630078942,4.089994946
AT2G14300,2.989751622,1.700044669,2.279938387,0.359974007,-0.449997593
AT2G10500,3.249424303,0.260304215,4.20993229,2.100054874,3.809987003
AT1G74770,6.499609142,4.46995302,3.859997433,3.779959246,2.510005295
AT4G25050,3.279965343,3.100090109,4.270029202,5.180032732,6.200006498
AT1G73780,3.140109748,3.709974585,3.380047173,4.849908864,2.009968471
AT1G13540,2.609503245,0.030026186,0.370070277,2.560038187,3.749964621
AT4G10220,0.200527562,2.939899109,1.630090815,4.459921058,2.000020939
AT4G29285,5.019713114,3.530062383,4.340068994,6.490000642,6.510016366
AT1G22500,8.489715039,7.009990758,6.890015724,7.379926514,5.089990854
AT2G29380,7.639955716,7.409956101,6.839952186,5.350006739,5.559960288
AT4G10490,4.299204806,0.1700955,1.410055837,3.149986843,2.739996149
AT5G62400,4.039932611,3.69000231,3.719912715,1.000042038,2.309964621
AT1G53420,2.189564858,-0.069745076,3.240011232,3.589905013,0.630033695
AT3G27130,2.170115525,2.770203323,5.40994288,3.630060971,5.529935017
AT1G73510,5.819555231,3.510028496,3.879928439,1.650025672,2.450035861
AT3G09640,2.819969193,2.6599045,1.420093382,4.32999647,4.220027918
AT4G36490,5.519924909,5.129825943,2.870037866,4.049930043,1.870024068
AT1G33320,1.750500606,4.349830564,2.149972082,1.280109748,4.69993959
AT2G44800,4.359726592,2.940023105,3.239905334,0.290045889,1.720000481
AT2G47200,-0.1597651,1.060097041,2.319949939,0.760015403,1.240064983
AT4G23493,2.829963417,2.639872153,0.980098517,4.049944163,2.310066908
AT1G66830,2.910017329,3.000241831,6.139993903,5.949928439,3.720023105
AT2G37670,7.859628396,5.930028496,6.300008985,6.579963096,5.429954994
AT1G03170,3.369420452,0.360152492,2.340011232,2.690065143,4.719954272
AT1G80660,5.869715039,4.389871383,2.720018612,3.300012194,3.679953068
AT1G66030,5.499482065,2.809929915,1.900013478,2.320069315,4.479950661
AT1G72230,5.619840191,4.789919903,3.749939991,1.880096912,4.900017088
AT5G50880,0.050660415,3.479917593,2.409922663,1.35E-05,0.42002864
AT1G52680,8.230381231,10.20985752,8.359939671,6.480018291,7.049988929
AT4G21870,3.640338872,5.399832104,3.220077016,5.620025351,6.410005295
AT1G04030,1.37056607,4.310027726,4.669982992,4.140036262,5.269994224
AT2G41230,1.000383156,2.989946859,2.300083113,4.889968231,3.89995018
AT1G18990,5.789485916,3.119973044,2.770039792,4.009936141,2.020002647
AT1G72960,2.860521786,5.569929915,4.660029202,5.569960208,4.329947292
AT5G37900,3.52009627,4.019735064,0.580034978,1.669970798,0.7600284
AT1G64590,3.060487128,5.589960722,5.079919133,2.560101405,5.719996871
AT1G14940,3.250051986,3.5197651,0.470130928,4.549973044,3.709968953
AT1G57850,2.620059688,2.93014094,4.759994545,4.58988255,0.930059447
AT2G13630,1.39030614,2.979955331,2.40004974,3.949965664,2.880063298
AT5G12050,11.89977473,10.72995148,10.10000834,10.35993293,8.270002166
AT3G24400,1.900161734,2.739996919,2.699979141,2.050093703,4.970001444
AT3G61430,13.65974007,12.30988602,10.8299984,10.77997818,10.10000024
AT1G03020,1.320722028,5.06985752,3.219995186,3.070041396,4.360012034
AT2G23050,3.330510233,5.980009242,6.100016687,6.620024068,7.369984115
AT5G28700,4.569252941,0.690174827,2.95996438,1.849978821,1.190039712
AT1G52410,0.860250303,2.159920673,1.130055516,2.860036583,3.999909024
AT4G33666,10.88971119,9.389911431,8.240008664,8.509939671,6.630043803
AT5G53990,5.929555231,3.619882935,2.10011392,5.649960529,4.420004573
AT5G28880,0.330496755,2.909836725,0.79001412,1.230083755,3.839976414
AT3G23630,3.710354275,5.549962262,5.060047814,6.550030486,7.499987726
AT4G04270,1.399653426,-0.399936847,0.42008183,2.969889931,-0.459937184
AT5G12000,3.000252229,4.310061613,5.109963738,3.979920416,1.500012274
AT1G74055,1.099994224,1.070076246,2.060027277,2.910019896,3.530025271
AT1G41276,1.420302289,2.990036968,3.469907259,0.580001605,0.629987003
AT3G02885,4.360467874,6.790126307,8.429962455,7.259976574,6.530028159
AT2G46650,3.140182914,4.09004544,4.680023426,5.410016687,5.930027437
AT1G69500,0.78068352,4.329879084,2.759959887,1.50998203,0.950051505
AT2G43840,6.209905655,5.71995302,5.109983313,4.589948014,2.969998075
AT5G46370,6.119345361,2.720076246,3.709959566,2.450008023,2.700003369
AT4G05200,8.44960144,6.379972274,6.019953469,4.570007381,4.800025752
AT3G06630,1.300510233,3.949849818,1.999936141,0.010013799,0.440027196
AT1G62940,5.859880625,5.239901419,3.959939029,2.060072524,4.319970638
AT1G66800,8.249663053,6.499963032,6.020069636,8.190047493,9.669978821
AT4G39950,7.410309991,9.020058532,9.779997112,9.690040113,10.94000722
AT1G52220,3.959457035,1.140259545,4.50998203,3.950016687,4.470013719
AT5G64210,4.670017329,4.759891407,3.34993935,1.460121622,5.249956678
AT3G53300,0.489965343,0.310031577,0.72009595,3.709875169,-0.179967509
AT3G26870,0.25051601,2.929831334,0.740094987,3.699978821,3.039967749
AT3G10320,6.209948014,5.939929915,5.029947372,3.390068031,5.509936462
AT3G45510,3.450048135,3.699865221,1.949960529,0.720036262,1.85006065
AT1G28650,1.819815161,0.860097811,2.130070919,4.339972723,3.489940553
AT4G12440,2.289946089,2.009992298,1.910093703,4.830002246,4.899950902
AT1G50530,3.169691935,1.570249533,4.809979141,4.160011873,4.529936221
AT4G09110,2.100679669,5.629892947,4.240011873,4.609924588,2.26002864
AT4G18750,0.910121301,1.540100121,2.840033695,3.89001765,4.43993959
AT3G08750,5.509405049,2.420043129,2.979982671,2.439991015,2.159986041
AT5G61550,8.269688084,6.649962262,6.160015403,6.639931006,4.490007702
AT3G50150,6.319792056,5.239924524,4.260038187,5.44991464,2.790008905
AT2G05030,2.500440919,4.789779733,1.929992298,1.689969835,0.750054393
AT1G61460,2.949639949,1.080247222,4.289931648,2.160043001,3.499934295
AT5G59270,1.810379306,3.779909121,2.600078942,5.059895707,1.810062816
AT1G51460,4.369401198,1.260170976,3.480040113,4.730001925,4.789950902
AT5G22580,2.079869072,1.400144021,3.270025672,4.070029523,4.989982671
AT1G20070,12.66970541,11.13996996,10.7499448,9.03001765,9.579994464
AT5G52340,1.489676531,-0.18995225,0.43,0.430104935,3.699937906
AT3G11980,2.289921058,1.879980746,1.630010911,1.970098196,5.029973766
AT4G29320,4.270017329,4.359927605,3.419999358,3.399919454,0.890024549
AT3G13180,2.120381231,4.100018484,4.340011552,4.700041396,5.989991336
AT1G07490,2.999684233,1.360006931,1.450080225,3.950019254,4.549932129
AT4G03640,4.439690009,2.830087028,3.959974649,3.169965664,2.099964621
AT2G28980,3.349378093,0.120212565,2.88003915,4.099960529,2.870008183
AT3G52770,6.089921058,5.680041589,6.219992619,5.989892498,2.640053911
AT3G09540,5.689472438,2.950134008,4.689981709,4.119924588,1.770051023
AT1G63310,3.929672681,2.23009396,3.450028239,4.32989667,1.110085681
AT2G41850,2.830431292,5.07000231,5.100039471,6.330005134,6.489990373
AT1G19780,4.000044284,4.230053911,4.929908222,2.069981067,1.480062576
AT2G34100,2.080069315,2.440106283,3.819941596,2.00010686,5.329974729
AT4G32695,5.019838266,4.18004775,4.799995186,4.649943842,2.899967268
AT1G18970,4.69990373,4.20004698,4.80993935,2.919945126,1.210051023
AT5G40260,7.049353063,3.689993069,3.600015724,4.089979141,3.440029122
AT4G26220,7.069957641,6.849754318,3.660034336,4.730036904,5.879968953
AT2G16730,3.289403123,0.190137859,1.980070277,4.169927155,1.900004573
AT4G16900,1.34044862,3.670081637,4.729971119,3.830041075,5.109987244
AT2G05520,9.160311916,10.77984443,8.759974328,7.959961171,6.750031288
AT1G23990,1.400444769,3.709780503,0.860084718,3.49991111,0.730008183
AT1G60750,11.51996727,11.34997921,11.07996984,10.13992908,7.9300426
AT1G26530,1.380356201,3.230068545,4.119950902,2.590066427,4.660006739
AT4G16910,0.680650788,4.059932996,3.18998203,2.630022142,3.320029844
AT3G23430,5.499799757,4.459801298,1.880066427,3.949966626,2.90998917
AT4G19380,3.409599515,1.330206404,4.00993935,2.1199432,0.350032491
AT4G25160,7.109460886,4.31009473,5.540026956,6.379937424,4.429979543
AT4G26260,4.06997497,3.939771261,0.970056479,2.730024068,3.480032732
AT1G03050,3.120232974,4.32976279,1.250116166,4.869928439,2.640040434
AT5G07760,1.890464024,4.300032347,4.720015724,5.210013478,5.62998917
AT3G57250,0.960258005,2.299986137,2.120025672,2.920023747,3.660029122
AT1G42400,1.569784354,0.450197932,3.019895065,-0.249917207,2.329941034
AT2G34210,2.200535264,4.979789745,2.250002888,2.340083755,4.949945607
AT4G00430,11.45967268,9.75985906,7.93001412,8.369992619,8.140009386
AT5G56920,4.089587963,1.950135549,3.709939991,1.840102688,5.03998941
AT5G27560,2.250048135,2.500040049,3.020026956,3.860066106,5.9199574
AT1G14840,2.080129002,2.750057762,3.500009627,3.800044284,5.180008905
AT3G26460,2.769994224,2.739910661,1.580012515,1.970092099,4.839994224
AT1G01070,3.95009627,4.449870613,2.769949618,1.200001605,1.250026474
AT4G11210,6.109532126,3.679971504,3.310039471,4.54006418,6.539935258
AT2G19900,4.620696998,8.240005391,8.309967268,7.289992619,7.059991817
AT5G17480,0.500292662,2.019940697,1.250087927,3.989936462,2.009958604
AT1G43630,1.960040434,2.170078557,3.190044284,4.570006739,4.780004091
AT2G28085,3.709537902,1.310170976,3.530056158,5.27991111,2.510033213
AT1G13800,2.160410112,4.289827483,2.049953469,0.6000568,2.370036342
AT2G22510,2.369915282,1.930184069,4.319932611,2.219938387,0.300022383
AT1G75830,0.630125152,1.279969193,0.880017008,1.410038187,2.600038508
AT4G13080,2.529845967,1.730169436,3.930029844,4.859990373,4.560010349
AT3G29732,1.810180988,2.749778193,-0.129967589,0.87996791,-0.120015885
AT4G01380,2.730263781,4.099827483,1.860025993,2.670078621,5.119916485
AT3G16360,1.320265706,2.700073166,3.64988961,0.210029844,1.140049098
AT5G18290,2.960129002,3.63018792,6.069912394,3.340080225,5.839980265
AT1G62530,2.14032732,3.839776653,0.940092099,3.80996438,2.69995355
AT2G37380,2.290512159,4.950067774,5.829983313,5.310007381,5.540005536
AT1G07860,6.939676531,5.259975355,4.939939029,3.040054874,4.749976173
AT1G51990,2.979957641,2.759803608,0.21013157,4.309938708,2.39999278
AT3G26200,3.000323469,4.679957641,4.129952186,2.640106218,5.949991095
AT1G55120,3.109643799,1.260268787,4.749919133,2.230047173,3.700018532
AT3G46270,5.519416601,2.490036968,2.969952186,1.480043964,2.850000963
AT1G01130,6.289405049,3.199990758,3.080007702,3.319995828,3.190044766
AT5G04310,5.399468587,2.639979206,2.369972723,1.520037866,2.699988688
AT3G28870,2.419730443,1.01995302,0.410033695,1.460044284,2.840029603
AT3G26320,3.919547529,1.569887556,0.110089211,2.889944163,1.150018773
AT3G23960,1.030302289,2.59995225,1.980071561,4.209994224,4.030002888
AT3G04980,3.269674606,1.580177908,3.890020217,4.520007381,4.749930926
AT1G21300,4.839385795,1.650065464,2.500044284,3.880034657,4.959948977
AT3G16330,5.540017329,5.62976433,2.570029202,3.479991015,3.199995427
AT5G46330,3.729503245,1.149925294,0.179998075,0.120034336,1.190017088
AT2G20625,10.42967846,8.759912201,7.619996149,7.499985239,7.039997593
AT1G53885,5.320063538,5.650056992,6.390031448,7.370037545,8.539991336
AT2G31860,5.209424303,2.219959181,1.690074128,3.999942238,2.200017569
AT1G23910,2.399562932,0.129910661,-1.029903088,1.989994866,1.829965824
AT4G33730,8.349301077,4.72004621,5.32006065,7.209991977,6.959999037
AT1G53940,4.969803608,3.949844427,1.930115204,5.51992523,3.19003899
AT5G40410,3.959886401,3.36981285,0.940094666,3.890017329,4.430001925
AT4G25090,8.429620694,6.459916822,5.38001412,5.819996791,5.719970878
AT3G22060,7.999876774,7.359849818,5.410067068,7.500050702,9.079995427
AT2G26400,6.480080867,6.900053141,7.590082151,10.14995026,8.599994464
AT1G19830,1.70025993,3.049937617,2.240076375,4.619994545,4.449932611
AT1G04630,2.290284961,3.769909121,2.589978179,1.909960208,0.67008905
AT5G39980,1.5402349,2.759945318,2.049983955,1.550060329,3.430037064
AT1G60230,2.170379306,4.139886786,2.669981709,2.100102688,5.299977136
AT4G16680,4.03985752,3.29981208,0.86010333,4.079918491,1.540029603
AT1G29770,5.229607217,3.189851358,1.260041396,2.549998395,2.49999639
AT1G12560,11.69956871,9.459989988,9.330015403,9.809951223,8.289992058
AT5G02780,2.010454396,4.369794366,1.700024389,2.459976574,1.730068833
AT1G58360,8.349884475,7.749912972,6.619986843,6.209951865,4.710025993
AT5G06720,1.940465949,4.360102432,5.689967589,4.680022142,5.369977617
AT2G38060,3.130412037,5.269802068,2.700022142,3.390063538,5.370007461
AT5G49640,1.160544891,3.989776653,1.090038508,2.290014441,2.740033454
AT1G47790,3.899728517,2.489898338,1.170028239,2.05008889,4.819964139
AT3G45360,-1.249356913,2.089805149,-0.439924909,1.899948335,0.290018532
AT3G06330,4.899626471,2.959870613,1.280011232,1.630060971,3.529991095
AT3G09430,1.300336947,3.050100121,4.34994673,2.690015082,3.160045969
AT4G37550,2.449826713,1.550067004,2.420043643,3.780031769,4.76991817
AT5G55490,5.799410825,2.740087799,3.879962134,2.700087285,5.4199574
AT1G36030,0.46032732,2.160030036,2.550033695,3.599928118,1.359970397
AT4G37710,8.580313842,10.21001848,10.4500292,11.36002022,11.9900012
AT5G64620,5.340379306,7.310050831,7.970034657,9.049913357,6.350038027
AT1G63190,2.230223347,3.389986907,3.220021821,3.899902767,0.869999759
AT1G34330,3.259468587,0.50009396,1.720056158,3.470019254,4.069956197
AT4G07970,0.510367753,2.419922213,1.41008183,3.959920416,1.479976414
AT4G15290,9.379468587,6.619931455,5.730015724,6.220041717,7.519974488
AT3G30800,3.869443557,0.980244912,4.159993903,3.969930364,1.800032732
AT2G27270,6.199793981,5.129981516,4.889961171,3.679967268,2.660017088
AT4G33600,3.949435855,1.020053911,1.719943842,-0.029954753,1.380004091
AT3G22090,4.300055837,4.589901419,3.30993229,1.200080546,3.709961733
AT2G27620,1.050084718,1.489937617,0.680097233,3.709988127,3.339994946
AT3G46340,4.589745846,3.269872153,1.610089211,4.389910148,1.590025512
AT1G22990,7.689589888,5.559936847,4.740054553,6.439940954,4.599992058
AT2G31760,3.549397347,0.420007702,0.51998941,0.190066106,2.249975451
AT4G03810,1.119674606,-0.569969964,-0.179917207,2.399984276,1.910012997
AT2G23920,1.479870998,0.810006161,0.89011039,4.329903409,1.32001083
AT3G21840,4.859626471,2.919919903,1.880069315,4.039963417,2.899962695
AT4G28850,5.519589888,3.390063153,4.210061613,6.129998716,6.089932851
AT5G11940,1.510477501,3.989779733,1.129992619,0.900086322,3.589959326
AT5G58550,3.160082793,3.590127077,5.239921058,2.780092741,5.669998075
AT4G00030,2.500492905,5.059995379,5.000011552,5.360023105,6.079997834
AT5G26920,4.309905655,3.820119375,5.370040434,6.629983955,6.130023827
AT4G07660,0.760236825,1.990164045,4.119884155,0.510029523,1.430020698
AT1G53680,10.97938387,7.780054682,8.490034336,9.55993935,7.670005536
AT2G41440,4.729722741,3.28995456,2.700077337,5.109899237,1.97000698
AT3G29250,12.05956871,9.819891407,8.410072524,10.67002214,11.35999687
AT3G20270,3.219659203,1.450237981,4.539995507,4.400018612,4.979986041
AT4G03880,0.439946089,0.16009319,1.370008343,1.630055516,3.359991336
AT4G22460,8.18959759,6.099873693,4.460042038,5.769970477,4.85002864
AT3G43050,3.449840191,2.619946859,1.930074449,4.24991111,1.479981468
AT5G37670,5.450132853,6.139881395,4.600093703,7.519949298,5.940051986
AT5G48000,10.07963225,8.16990604,6.950017329,7.490079904,9.979979061
AT4G37380,2.28983634,1.439980746,1.190098517,4.259957641,2.940027918
AT2G31780,0.600017329,0.690174057,2.949997112,2.859968231,1.87004645
AT3G60400,1.460433217,3.709879854,2.150058083,3.959999037,3.93002503
AT3G55670,-0.319522499,2.16000231,2.18992523,-0.139905976,2.789960529
AT2G28755,4.810023105,4.929929915,4.019923946,1.65003915,2.870041637
AT1G48060,3.829715039,2.349929145,1.430048777,2.949931969,0.829990854
AT2G03830,3.030575697,6.02004852,6.649968873,5.680018291,6.249993742
AT5G45700,1.660417814,3.830063153,4.649975611,3.890051023,5.479978339
AT3G10830,6.899638023,5.019929145,4.099972723,3.250044284,4.629976173
AT1G15045,9.429624545,7.480116295,8.990059367,10.83995379,9.40003899
AT5G28470,2.160298438,3.710067774,4.590022784,5.29999294,5.079941516
AT5G09470,5.219641874,3.360107053,4.75001412,5.189895386,1.930037064
AT1G47890,1.839942238,1.540193311,4.049974007,3.239910148,0.440056559
AT1G42250,2.509591813,0.390208714,3.099941596,1.27995026,-0.269978098
AT3G16470,3.810140555,4.539863681,2.769976253,2.030118413,5.719953068
AT5G58330,2.789874848,2.140146331,4.040015082,4.510021821,5.190003851
AT2G41120,4.140140555,4.869755858,1.700086964,4.409987485,4.019955234
AT1G54720,1.200464024,3.610030807,4.009974328,3.209972402,2.350061132
AT2G42560,5.210105897,5.759936076,4.929931006,2.780013157,3.189995909
AT5G23010,3.779951865,3.529829794,1.320046852,2.780048456,4.290018291
AT1G52390,2.940030807,3.100108593,4.509876774,0.670058404,2.490028159
AT5G49800,6.709751622,5.419862141,3.630019896,4.250029844,5.179952587
AT5G35670,6.299817086,5.350067774,6.230011232,6.579940954,4.739961973
AT5G23320,2.240152107,3.030016173,3.240070598,5.439954111,4.010031529
AT2G45890,9.109474363,6.38004698,6.990006418,7.189965022,6.099981468
AT1G67790,1.100471725,3.549850588,1.610087285,4.329970477,3.410008183
AT1G73620,5.089788205,3.990153263,5.980020217,6.610017329,7.150004332
AT3G24640,0.350317692,2.000146331,3.899970477,2.979956999,1.640039952
AT3G56600,6.679894103,6.129864451,4.36998941,4.040028881,4.939960048
AT4G04430,-0.549351137,2.819961492,2.320005776,2.499969193,1.540030325
AT1G03630,1.790061613,2.109988448,1.960077337,4.369986522,3.950013478
AT3G27960,11.30950324,8.729969193,8.329998716,8.289993903,8.099992298
AT5G17730,4.929368466,1.650149412,3.590047814,5.079978821,4.419971119
AT4G25020,3.250356201,5.099759709,1.980006097,2.170070277,4.360001444
AT3G45270,3.899474363,1.170030036,1.560069957,3.740015403,4.219963417
AT2G34110,1.010456322,3.379880625,1.829994545,1.659977858,0.97007485
AT2G41340,0.060465949,2.480087799,3.619986201,3.189962775,2.029985319
AT2G14060,4.229743921,2.900132468,4.620005134,4.77996438,3.669944885
AT3G47240,-0.389420452,2.619940697,1.849978179,1.170014441,1.620041637
AT3G17600,5.08948399,2.409989218,2.270089211,5.049925551,2.730022624
AT4G14890,2.560404336,4.659852899,2.750068994,4.900009306,5.190008424
AT5G48010,9.709684233,8.069879084,6.500041396,7.790061292,9.699990373
AT3G27980,0.440105897,0.989919133,-0.059958604,1.230066427,3.299915763
AT2G38830,3.240098196,3.750080097,4.789874848,0.890067389,2.990006498
AT2G29100,2.549632247,0.639944548,-0.079965022,1.010076695,3.399955956
AT4G25830,9.789580261,7.609935306,6.770012836,7.169969835,6.230009146
AT4G01010,2.070446695,4.390061613,5.189925551,2.870076375,5.249974729
AT3G47510,4.19025993,5.539761249,2.440009627,2.740013157,3.15004621
AT1G10710,3.169799757,2.130040049,2.650027277,3.500060329,5.379988929
AT3G42370,2.070129002,2.739806689,0.230003851,0.350070598,2.550016847
AT1G14345,2.639909506,2.169893717,0.790077979,3.219982992,2.690048135
AT4G05470,1.400311916,3.019927605,2.079961171,0.870094024,3.800004091
AT3G15650,5.280007702,5.319973814,4.979922984,2.580041396,3.869970397
AT5G46040,5.929364615,2.629974585,2.300051023,3.889996149,3.770001444
AT1G52660,7.819926834,7.439931455,6.550001925,6.609937745,4.670007702
AT2G41860,1.919805534,0.910244912,4.089955074,2.690049098,4.219973044
AT5G24080,7.159780503,6.019878314,4.439984276,3.950001605,4.000033695
AT5G59320,3.600236825,4.829983056,4.609914319,1.940099479,5.040008183
AT4G14530,4.219813235,3.250101662,4.569903088,1.550087606,4.279945607
AT5G37300,-0.029697711,1.540122456,3.129948977,1.540027918,2.410025271
AT5G51090,2.369655352,0.580069315,1.480027598,2.340036583,3.4800142
AT5G61650,6.53959759,4.449956871,3.890093061,6.789977858,6.099956438
AT1G37060,0.660525637,3.389823633,1.10001797,1.659934215,-0.389974007
AT1G76290,1.570277259,3.009973814,2.670005134,2.830068673,4.969990373
AT1G31370,0.870254154,2.190020794,2.459940312,0.600112636,4.10996101
AT3G16040,3.139514797,0.620290352,4.389939991,2.520012836,2.920016125
AT3G57100,4.029512872,1.500198702,4.079999679,4.06992523,1.740057522
AT2G07280,1.519751622,0.230197162,2.790018291,3.359963417,2.219956197
AT4G26520,5.519537902,3.120174057,5.379944805,3.659962775,2.500014441
AT1G12490,4.519470513,1.770112444,3.230015082,3.699944163,1.959983153
AT5G05630,4.060190615,5.049848278,3.07998203,2.520057762,4.320040434
AT2G37450,4.380335021,6.119781274,3.280043322,4.630046531,6.08001083
AT2G33080,3.090080867,3.509931455,2.620039792,3.859902125,0.810087847
AT4G31730,3.260111674,3.840097811,5.109930364,2.939944805,1.220044525
AT1G48930,11.27968038,9.620011552,9.770013799,10.19994801,8.579977376
AT3G45530,8.709545604,6.350030807,6.749991977,6.499988448,6.139967268
AT1G52240,6.609524424,4.140099351,5.429981067,4.839966305,3.78998219
AT4G21650,3.269397347,0.139979976,-0.119975611,0.63998941,0.309996149
AT5G57785,6.800032732,6.970174827,9.240022142,9.929939671,8.05002142
AT3G46490,7.329676531,5.649892177,4.250058725,6.079969514,5.129969434
AT5G48485,3.229595664,1.129942238,0.380034978,1.470051665,3.079935499
AT3G01670,2.939690009,1.330113984,2.810051344,4.409955074,3.010044766
AT1G09470,3.109890252,2.54023567,5.599938387,3.68004621,5.120001685
AT5G49590,2.040155958,2.849770491,-0.129936782,1.840016687,2.359942238
AT5G56640,3.640138629,4.359790516,1.640083434,4.239912394,1.510027196
AT5G37980,0.750654639,4.149929145,3.23001797,3.789993261,3.580009627
AT2G21655,3.019747771,1.709936847,0.889975291,0.120077016,2.520020217
AT2G19320,1.840094345,2.330067774,3.210051023,4.799923305,2.410054633
AT1G32800,4.299961492,4.09985675,2.240020859,2.890030486,3.840049579
AT4G17250,2.489699636,0.93009242,2.130051665,3.739948977,2.150055596
AT3G02390,3.429959566,3.220010012,3.349928439,1.120121622,4.909980024
AT4G22570,4.849360764,1.530026186,1.870002246,1.940046852,3.39997136
AT2G21710,1.720286886,3.210010012,3.340027598,4.200026956,5.039998556
AT2G37390,2.959876774,2.320056992,3.06001797,3.620065143,5.649980505
AT3G28220,3.700190615,4.689734294,1.240082151,3.799964701,2.6999858
AT1G44130,1.920077016,2.319876004,0.710111674,4.189979462,3.54999278
AT2G23620,8.159659203,6.389843657,4.360061292,6.270022142,6.95997136
AT2G19770,5.139805534,4.129891407,2.72006418,4.719905976,1.790040915
AT3G30400,4.729743921,3.400090879,4.579919454,2.069989089,1.730024068
AT3G22490,2.249776653,1.090194851,3.62002503,4.399984597,3.919959807
AT1G19900,8.899632247,6.989945318,6.280015724,6.770013799,7.199948255
AT4G12360,3.310129002,3.979910661,2.819991336,2.549965984,1.490088087
AT5G18220,7.959905655,7.469976125,7.159957641,5.839983313,5.319989651
AT5G52310,13.93985559,13.18996765,12.76998203,12.20995925,10.93999591
AT1G11610,2.929466662,0.160169436,2.360021821,3.039913998,0.360031288
AT1G20160,5.56978628,4.459796677,1.8200783,4.260009948,4.570000241
AT2G34600,4.600252229,5.910006161,5.9900215,6.660039792,7.899997593
AT3G47740,5.92948399,3.250011552,3.400018291,3.969961171,2.759991336
AT3G14850,10.8995456,8.540023105,8.839988768,8.489979141,7.839984837
AT4G34770,3.52971889,2.070079327,3.100070277,5.289888005,1.80004284
AT2G16980,6.589414676,3.549991528,3.440067389,5.540001284,5.579973526
AT3G50940,1.010743208,4.86985675,3.009998075,2.95000353,3.060014441
AT1G44050,4.649690009,3.039867532,1.320079904,3.809934857,1.780016125
AT1G01660,5.959584112,3.8,3.800054553,5.499906297,2.580053189
AT2G44110,10.03951672,7.529981516,7.290039792,8.52994673,6.869997353
AT1G64320,3.109788205,2.010108593,3.419890252,4.69E-05,1.460026956
AT1G27470,4.049586037,1.900170976,4.12001765,4.669908222,1.810017088
AT4G33560,3.900252229,5.210023105,5.510051986,7.129983313,6.610008905
AT1G34842,1.9302349,3.149889096,1.710022463,2.410016366,2.920054152
AT2G10010,0.660387007,2.669923754,1.6800568,3.449954753,2.039952827
AT3G42400,1.90040241,3.98976587,0.950096591,3.959991015,3.679973766
AT3G43330,1.839643799,-0.009932996,0.860091457,3.709946089,2.029992298
AT1G64830,1.760396634,3.820040049,4.340029523,5.259980746,4.659962695
AT4G23290,0.040003851,0.060173287,2.310021821,2.9899785,2.319975451
AT1G78400,2.949745846,1.630195622,4.170021821,4.84993935,2.960041878
AT1G13420,4.429482065,1.740091649,2.930061613,4.850001284,4.889981468
AT1G36550,5.059335734,1.610091649,2.800036904,3.950017329,4.489968471
AT1G74310,9.869851744,9.099869842,7.410082793,9.989933894,7.930063538
AT4G15680,4.529819012,3.589866762,1.860040434,3.120042038,4.430023346
AT5G37540,8.779657277,6.999943008,6.259986201,5.829999358,5.809988929
AT1G11690,0.510606504,3.659883705,2.149968552,1.17001059,1.500044525
AT2G11160,1.529705412,0.000168666,2.190020538,2.830011552,3.190001203
AT4G23670,5.300155958,6.109938387,5.309970798,4.400102047,7.579993261
AT2G16610,2.679849818,1.899869072,0.200097875,3.249913678,0.560050783
AT5G37860,3.829418527,0.810103202,2.149952507,0.670040434,1.929969675
AT3G51350,3.110238751,4.349781274,1.510012836,1.910081509,4.449982912
AT4G12220,4.850055837,5.139932996,4.269939991,2.400045568,3.819960529
AT4G15320,3.41979013,2.330180218,4.669909506,1.850015724,2.339971841
AT5G23240,4.589591813,2.469909891,1.300099479,4.399955074,3.000013959
AT3G20030,3.399449333,0.54018715,2.970004172,3.100035941,4.219958604
AT5G07150,5.369570634,3.139956871,2.5800998,5.689972082,4.819983393
AT1G54470,3.669940312,3.359804378,0.820038508,2.019958283,0.720026234
AT5G11120,2.470487128,4.999912201,3.860038508,5.059949618,3.489966546
AT1G51490,5.419924909,5.029874463,3.400044926,4.800026314,5.619924909
AT1G77240,3.259870998,2.59014094,4.4199002,1.310010269,1.629993983
AT4G23720,5.449817086,4.499882165,2.969974649,2.180089532,4.969975692
AT4G29340,4.359822862,3.440153263,5.430010911,5.769899879,2.650063538
AT3G45000,0.810388933,2.82976279,-0.249908543,2.59998941,2.270006739
AT5G06730,3.080217571,4.209919133,3.159940954,1.320040754,2.590054393
AT1G49880,3.72040241,5.809854439,3.920062255,5.860010911,6.200011552
AT5G38020,6.099890252,5.529891407,4.120027918,4.990077016,7.389991336
AT3G30200,3.21007124,3.579785895,0.800074449,3.119944163,1.37999278
AT1G30100,2.519986522,2.449922213,1.440049419,2.980069957,5.159939109
AT5G08490,4.509487841,1.850116295,3.359980425,2.750052307,4.380018532
AT1G21240,0.320030807,0.480102432,1.809995828,1.680067068,3.769949458
AT3G19850,4.079432004,1.130074706,2.100055837,3.839924267,1.480011071
AT2G10370,-0.299855594,0.450070855,1.370051023,2.959924588,0.610042359
ATCG00690,4.190211795,5.290019254,5.539891856,2.170042038,3.480020698
AT3G47295,3.309770876,2.119991528,2.010068352,4.139952507,2.659948736
