"GeneID","X60mins","X240mins","X480mins","X720mins","X1440mins","X2160mins","X3600mins"
"3104","AT1G25260",28.38,26.048,24.835,24.148,25.145,20.529,23.285
"3105","AT1G25270",0,0,0,0,0,0,0
"3106","AT1G25275",47.156,104.5,103.319,109.328,85.81,80.593,96.083
"3107","AT1G25277",0.092,0.134,0.144,0.122,0.076,0.048,0.15
"3108","AT1G25280",27.851,26.317,27.18,28.319,30.648,33.774,35.08
"3109","AT1G25290",10.59,11.601,11.23,10.741,9.364,7.159,6.232
"3110","AT1G25300",0,0,0,0,0,0,0
"3111","AT1G25310",1.552,0.488,0.631,0.244,0.817,0.387,0.292
"3112","AT1G05957",0,0,0,0,0,0,0
"3113","AT1G25320",7.658,11.892,12.977,11.546,10.798,11.399,12.686
"3114","AT1G25330",0,0,0,0,0,0,0
"3115","AT1G25340",0,0.014,0,0,0,0,0
"3116","AT1G25350",23.747,22.132,20.984,21.786,22.481,21.498,22.7
"3117","AT1G25360",0.422,0.352,0.289,0.247,0.25,0.24,0.227
"3118","AT1G25370",3.69,2.912,3.641,3.474,3.235,3.822,4.019
"3119","AT1G25375",5.225,6.364,5.959,4.189,3.447,2.416,2.312
"3120","AT1G25380",15.062,14.206,14.341,13.462,15.234,15.417,16.463
"3121","AT1G25390",7.117,6.971,6.397,6.607,7.497,7.262,9.147
"3122","AT1G25400",5.101,6.55,8.868,11.237,12.245,13.05,22.056
"3123","AT1G25410",0,0,0,0,0,0,0
"3124","AT1G25420",17.801,18.107,19.307,17.614,20.95,20.456,20.245
"3125","AT1G25422",0.214,0.227,0.128,0.163,0.5,0.261,0.29
"3126","AT1G25425",7.603,4.998,5.236,5.282,4.699,4.723,4.176
"3127","AT1G05963",0.263,0.316,0.088,0.402,0.242,0.521,0.367
"3128","AT1G25430",0,0,0,0,0,0,0
"3129","AT1G25440",62.661,44.492,38.169,32.662,23.908,20.386,22.532
"3130","AT1G25450",85.631,40.531,38.555,35.579,31.029,30.498,31.521
"3131","AT1G05967",0,0,0,0,0,0,0
"3132","AT1G25460",0.374,0.395,0.222,0.212,0.276,0.202,0.34
"3133","AT1G25470",15.742,15.059,16.116,12.757,11.185,12.48,11.869
"3134","AT1G25480",9.401,10.886,10.319,10.262,11.276,12.954,11.361
"3135","AT1G25490",68.353,79.987,80.09,80.903,78.262,77.49,79.488
"3136","AT1G25500",4.944,4.838,5.273,4.248,4.056,3.902,4.192
"3137","AT1G25510",2.498,2.002,1.465,1.359,1.042,0.744,0.428
"3138","AT1G25520",23.916,14.66,16.171,13.797,12.862,12.245,16.85
"3139","AT1G25530",5.152,5.194,6.272,6.129,5.259,5.76,6.181
"3140","AT1G25540",13.136,15.427,16.202,17.883,27.227,27.212,29.473
"3141","AT1G25550",26.964,40.02,38.356,40.096,44.666,41.54,44.9
"3142","AT1G25560",26.703,42.574,45.041,53.317,56.828,66.127,91.362
"3143","AT1G25570",32.737,28.062,25.265,23.617,19.529,17.142,14.825
"3144","AT1G25580",9.157,8.699,8.972,8.656,9.163,9.441,11.515
"3145","AT1G25682",16.836,17.383,18.026,19.95,23.41,23.258,25.663
"3146","AT1G25784",0,0,0.006,0.004,0,0,0
"3147","AT1G25886",0,0,0,0,0,0,0
"3148","AT1G25988",0,0,0,0,0.048,0,0
"3149","AT1G26090",5.922,5.428,5.731,4.618,4.613,3.072,3.865
"3150","AT1G05973",0,0,0,0,0,0,0
"3151","AT1G26100",3.434,2.804,2.427,2.513,1.008,0.868,0.131
"3152","AT1G05977",0.204,0.169,0.296,0,0.046,0,0.048
"3153","AT1G26110",91.523,99.892,106.17,116.296,148.858,164.965,175.468
"3154","AT1G26120",8.16,8.704,8.107,7.768,7.986,8.501,9.491
"3155","AT1G05983",0,0,0,0,0,0.212,0
"3156","AT1G26130",1.328,1.572,1.483,1.387,1.45,1.343,1.51
"3157","AT1G26140",0.045,0,0,0,0,0,0
"3158","AT1G26150",18.832,18.209,18.576,18.243,24.502,22.206,20.751
"3159","AT1G26160",14.113,14.952,16.48,15.418,13.897,12.401,12.088
"3160","AT1G26170",9.604,10.229,9.619,8.916,7.934,7.913,8.885
"3161","AT1G26180",19.007,19.056,18.12,15.529,12.688,10.319,10.276
"3162","AT1G26190",7.291,6.825,6.364,5.817,5.505,5.204,4.559
"3163","AT1G26200",0.558,0.564,0.673,0.514,0.479,0.555,0.488
"3164","AT1G26208",0.372,0.567,0.567,0.412,0.422,0.418,0.454
"3165","AT1G26210",0,0,0,0,0,0,0
"3166","AT1G05987",0.22,0.524,0.33,0.081,0.222,0.054,0
"3167","AT1G26218",1.238,1.3,1.461,1.278,1.388,1.43,1.198
"3168","AT1G26220",0,0,0,0,0,0,0
"3169","AT1G26230",9.256,8.64,7.215,5.911,4.732,2.663,1.518
"3170","AT1G26225",0,0,0,0,0,0,0
"3171","AT1G26233",0.182,0.148,0.523,0.124,0.195,0,0
"3172","AT1G05993",0.798,0,0,0.202,0,0,0
"3173","AT1G05997",0.127,0,0,0.119,0,0,0.264
"3174","AT1G26235",0,0,0,0,0,0,0
"3175","AT1G26240",0.012,0.06,0.092,0.056,0.113,0.042,0.052
"3176","AT1G26250",0.596,0.921,0.874,1.857,2.095,2.507,1.422
"3177","AT1G26255",0,0,0,0.02,0,0,0
"3178","AT1G26260",4.925,5.955,6.354,5.457,4.35,2.836,1.879
"3179","AT1G26270",28.5,47.016,52.925,55.298,59.587,52.144,54.653
"3180","AT1G26300",6.456,7.103,7.72,6.892,5.085,5.417,4.857
"3181","AT1G26290",0,0,0,0,0,0,0
"3182","AT1G26310",0,0,0,0,0,0,0
"3183","AT1G26320",0,0,0,0,0,0,0
"3184","AT1G26330",0.945,0.914,0.794,0.725,0.647,0.409,0.2
"3185","AT1G26340",16.386,12.745,10.98,11.715,9.635,9.23,9.887
"3186","AT1G26350",0,0,0,0,0,0,0
"3187","AT1G26355",0,0,0,0,0,0,0
"3188","AT1G26360",0.161,0.099,0.045,0.132,0.034,0.059,0
"3189","AT1G26370",7.864,7.553,6.817,6.122,6.18,6.409,6.599
"3190","AT1G26380",0.113,0.068,0.104,0.076,0.058,0.167,0.437
"3191","AT1G26390",0.025,0,0.052,0.019,0.287,0.2,0.178
"3192","AT1G26400",0.045,0.065,0.046,0,0.016,0,0.048
"3193","AT1G26410",0.36,0.182,0.115,0.067,0.093,0.156,0.119
"3194","AT1G26420",0.265,0.33,0.142,0.278,0.364,0.326,1.848
"3195","AT1G26430",0,0,0,0,0,0,0
"3196","AT1G26440",13.008,16.63,17.733,18.625,18.573,21.264,21.681
"3197","AT1G26450",6.495,6.867,7.735,7.69,10.503,8.825,6.543
"3198","AT1G26460",15.07,13.393,12.34,11.989,9.989,8.8,8.371
"3199","AT1G26470",13.684,12.553,12.978,12.229,11.945,10.697,10.634
"3200","AT1G26480",0,0,0,0,0,0,0
"3201","AT1G26490",0,0,0,0,0,0,0
"3202","AT1G26500",0.286,0.169,0.048,0.081,0.049,0.112,0.116
"3203","AT1G06003",0,0,0,0,0,0,0
"3204","AT1G26510",0.018,0,0,0,0,0,0.038
"3205","AT1G26515",0,0,0,0,0,0,0
"3206","AT1G26520",3.48,3.038,2.844,2.384,2.172,1.702,1.89
"3207","AT1G26530",0.685,0.572,0.332,0.263,0.388,0.101,0.264
"3208","AT1G26540",0.366,0.338,0.302,0.312,0.174,0.2,0.221
"3209","AT1G26550",71.216,67.128,65.591,66.221,65.698,61.044,55.807
"3210","AT1G26558",0,0.042,0.064,0.012,0.014,0,0.015
"3211","AT1G26560",27.243,11.311,9.631,7.053,6.748,4.461,4.466
"3212","AT1G26570",15.833,12.109,10.809,8.428,6.235,5.049,4.106
"3213","AT1G26580",49.978,58.498,66.691,63.325,95.188,107.63,103.338
"3214","AT1G26590",0.299,0.208,0.215,0.212,0.215,0.126,0.065
"3215","AT1G26600",0.967,0.644,0.778,0.955,0.712,0.932,0.706
"3216","AT1G26610",0.211,0.229,0.06,0.16,0.106,0.156,0.244
"3217","AT1G26620",5.389,6.437,6.378,5.856,7.745,7.372,8.311
"3218","AT1G26630",510.676,500.13,482.879,471.708,377.706,367.688,363.425
"3219","AT1G26640",21.425,22.228,21.723,19.953,15.654,15.32,11.766
"3220","AT1G26650",25.618,24.382,24.186,20.916,13.293,13.025,10.567
"3221","AT1G26660",3.281,2.984,2.599,3.133,3.513,3.657,5.167
"3222","AT1G26665",68.327,83.603,102.323,124.918,201.817,268.898,275.926
"3223","AT1G26670",63.013,85.15,89.763,94.822,97.284,113.287,118.495
"3224","AT1G26680",0.196,0.142,0.112,0.098,0.078,0.026,0.014
"3225","AT1G26690",14.767,15.467,15.191,15.4,12.764,12.236,11.953
"3226","AT1G06007",0,0,0,0,0,0,0
"3227","AT1G26700",1.013,0.843,0.504,0.536,0.307,0.321,0.248
"3228","AT1G26710",0,0,0,0,0,0,0
"3229","AT1G26720",0,0.027,0,0,0,0,0
"3230","AT1G06013",0,0,0,0,0,0,0
"3231","AT1G26730",5.678,3.279,3.617,3.16,2.648,2.585,2.194
"3232","AT1G26740",6.268,6.167,5.237,5.13,4.069,3.734,4.498
"3233","AT1G26750",15.564,12.899,11.514,10.631,6.553,4.97,4.391
"3234","AT1G06017",0.074,0,0,0,0.074,0,0.086
"3235","AT1G26760",1.112,0.982,1.054,0.808,0.368,0.287,0.161
"3236","AT1G26761",15.131,4.42,3.14,1.587,0.263,0.213,0.153
"3237","AT1G26762",0.116,0.11,0.042,0.03,0.076,0,0
"3238","AT1G06023",0,0,0,0,0,0,0
"3239","AT1G26770",35.558,17.425,17.101,10.997,12.189,7.464,5.606
"3240","AT1G26773",0,0,0,0,0,0,0
"3241","AT1G26780",3.28,3.074,2.276,2.724,2.061,1.488,0.846
"3242","AT1G26790",0.539,0.279,0.356,0.484,0.534,0.36,0.214
"3243","AT1G26795",0,0,0,0,0,0,0
"3244","AT1G26796",0,0,0,0,0,0,0
"3245","AT1G26797",0,0,0,0,0,0,0
"3246","AT1G26798",0,0,0,0,0,0,0
"3247","AT1G26799",0,0,0,0,0,0,0
"3248","AT1G26800",11.858,15.615,17.838,20.485,22.059,28.142,35.322
"3249","AT1G26810",3.86,3.763,3.72,3.209,2.389,1.99,1.794
"3250","AT1G26815",0.051,0,0,0.038,0,0,0
"3251","AT1G06027",0,0.094,0,0,0,0,0
"3252","AT1G26820",7.715,7.796,7.591,8.291,6.814,7.224,6.289
"3253","AT1G26830",30.222,30.34,30.521,31.823,42.534,47.599,50.044
"3254","AT1G26840",3.337,2.502,2.191,1.688,0.752,0.589,0.278
"3255","AT1G26850",144.316,139.014,137.625,127.919,103.162,93.403,92.708
"3256","AT1G26860",0,0,0,0,0,0,0
"3257","AT1G26870",0.297,0.144,0.126,0.187,0.171,0.268,0.048
"3258","AT1G26880",46.87,35.87,31.985,29.863,21.983,16.817,15.151
"3259","AT1G06033",6.139,4.941,3.996,3.503,1.755,1.422,2.47
"3260","AT1G26890",0.603,0.968,1.03,0.778,0.782,0.9,0.527
"3261","AT1G26900",2.473,2.83,2.415,2.043,2.001,1.383,1.586
"3262","AT1G26910",11.548,11.01,8.502,7.912,4.233,3.249,2.739
"3263","AT1G26911",0.44,0.633,0.332,0.196,0.272,0.134,0.111
"3264","AT1G06037",0.1,0,0,0,0,0,0
"3265","AT1G26920",44.816,43.768,47.069,50.588,56.645,57.137,59.086
"3266","AT1G26921",0,0,0.088,0,0,0,0
"3267","AT1G26930",6.323,8.165,7.851,7.975,8.291,7.96,8.922
"3268","AT1G26940",11.545,13.548,14.153,12.407,9.436,8.547,6.637
"3269","AT1G26945",67.432,59.934,76.873,83.267,63.697,56.168,36.284
"3270","AT1G26950",0,0,0,0,0,0,0
"3271","AT1G26960",11.134,10.097,11.861,9.963,8.558,6.316,4.436
"3272","AT1G26970",0.068,0.114,0.128,0.092,0.024,0.07,0.011
"3273","AT1G26976",0,0,0,0,0,0,0
"3274","AT1G26990",0,0,0,0,0,0,0
"3275","AT1G27000",37.303,41.16,42.785,40.618,38.642,40.501,45.553
"3276","AT1G27008",0,0,0,0,0,0.042,0
"3277","AT1G27020",10.965,16.974,19.379,17.907,18.003,16.723,28.935
"3278","AT1G27030",23.572,27.23,26.638,23.8,23.626,29.85,26.429
"3279","AT1G27040",0,0.04,0.022,0,0,0,0
"3280","AT1G27045",0.016,0,0.015,0.01,0.014,0,0
"3281","AT1G27050",4.861,3.371,3.299,3.578,2.978,3.139,3.63
"3282","AT1G27060",0.56,0.767,0.53,0.632,0.483,0.401,0.402
"3283","AT1G27070",8.345,7.791,6.939,5.957,5.715,4.62,5.402
"3284","AT1G27080",0,0,0,0,0.008,0.018,0.018
"3285","AT1G27090",61.919,71.977,78.894,92.529,123.751,149.116,159.258
"3286","AT1G27100",25.515,27.784,29.644,31.502,39.852,42.12,52.188
"3287","AT1G27110",0.726,0.702,0.418,0.44,0.286,0.318,0.484
"3288","AT1G27120",7.247,5.755,5.21,4.89,2.92,2.563,2.101
"3289","AT1G06043",0,0,0,0,0,0,0
"3290","AT1G27130",33.441,37.624,36.146,39.453,38.53,38.383,40.096
"3291","AT1G27135",0,0,0,0,0,0,0
"3292","AT1G27140",1.058,1.298,1.113,0.941,1.365,1.536,0.715
"3293","AT1G27150",27.763,30.556,34.689,35.275,43.343,43.157,40.303
"3294","AT1G27160",0.028,0.055,0.06,0.03,0.096,0.122,0.092
"3295","AT1G27170",1.241,1.41,1.25,1.435,1.666,1.755,2.277
"3296","AT1G27180",2.437,2.861,2.284,2.399,2.435,2.527,2.992
"3297","AT1G27190",36.123,34.055,33.98,30.999,23.745,26.122,30.241
"3298","AT1G27200",10.436,11.012,10.271,9.612,11.328,12.096,15.305
"3299","AT1G06047",0,0,0,0,0,0,0
"3300","AT1G27210",26.598,28.008,31.221,32.897,32.731,29.375,19.108
"3301","AT1G06053",0,0,0,0,0,0,0
"3302","AT1G06057",0,0,0,0,0,0,0
"3303","AT1G27220",0,0,0,0,0,0,0
"3304","AT1G27240",0,0.036,0,0,0,0,0
"3305","AT1G27250",0,0,0,0,0,0,0
"3306","AT1G27260",0,0,0,0,0,0,0
"3307","AT1G27270",0,0,0,0,0,0,0
"3308","AT1G06063",0,0,0,0,0,0,0
"3309","AT1G06067",0,0,0,0,0,0,0
"3310","AT1G27280",0,0,0,0,0,0,0
"3311","AT1G06073",0,0,0.1,0.166,0.11,0.292,0.094
"3312","AT1G27285",0.594,0.684,0.564,0.65,0.54,0.418,0.458
"3313","AT1G27290",87.642,104.445,118.966,134.495,170.117,179.56,196.615
"3314","AT1G27300",16.718,19.026,21.174,21.736,27.652,30.098,33.289
"3315","AT1G06083",1.589,1.86,1.266,1.207,1.224,1.792,1.682
"3316","AT1G27310",110.047,112.413,121.237,128.733,129.181,150.978,172.612
"3317","AT1G27320",34.216,35.282,36.806,37.439,48.017,52.381,63.165
"3318","AT1G27330",48.014,39.935,32.576,28.038,24.542,19.698,20.189
"3319","AT1G27340",32.521,31.337,30.602,30.113,30.466,31.627,31.372
"3320","AT1G27350",45.975,41.784,38.152,32.918,29.213,23.162,21.828
"3321","AT1G27360",1.161,1,0.928,0.734,0.885,0.844,0.976
"3322","AT1G27370",5.535,4.373,4.061,3.532,3.586,3.351,3.473
"3323","AT1G27380",3.628,3.614,3.259,3.09,4.181,3.646,2.407
"3324","AT1G27385",21.626,21.646,17.728,15.852,11.73,9.8,9.702
"3325","AT1G27390",18.881,15.89,14.207,14.2,12.848,11.95,13.044
"3326","AT1G27400",132.557,108.581,101.444,102.341,92.544,68.617,56.672
"3327","AT1G06087",1.58,0.648,1.332,0.75,0.178,0.367,0.392
"3328","AT1G27410",2.861,2.462,2.5,2.532,2.859,4.527,5.685
"3329","AT1G27420",2.876,2.213,2.187,2.441,2.258,2.966,4.831
"3330","AT1G27430",13.927,14.933,14.837,15.144,18.096,17.796,18.984
"3331","AT1G27435",18.769,15.577,14.729,16.867,14.654,10.996,13.82
"3332","AT1G27440",6.567,6.347,6.144,6.579,7.895,7.522,5.601
"3333","AT1G27450",53.648,53.884,54.351,48.639,34.817,29.736,25.77
"3334","AT1G27460",17.791,17.32,15.402,12.632,8.83,7.53,6.446
"3335","AT1G27461",1.41,1.448,1.181,0.909,2.192,1.616,1.958
"3336","AT1G27470",5.658,5.594,4.961,5.756,5.669,5.206,7.634
"3337","AT1G27480",18.029,13.927,10.629,7.608,3.686,2.471,1.458
"3338","AT1G27490",0,0,0,0,0,0,0
"3339","AT1G27500",7.258,6.62,6.327,6.86,6.019,5.833,5.668
"3340","AT1G27510",35.98,37.574,42.026,44.178,57.441,54.15,58.394
"3341","AT1G27520",20.747,24.575,26.616,29.15,42.059,53.249,61.141
"3342","AT1G27530",29.468,32.85,32.549,35.602,39.306,37.966,36.386
"3343","AT1G27535",0,0,0,0,0,0,0
"3344","AT1G27540",7.256,7.524,8.45,7.483,6.923,7.997,9.214
"3345","AT1G27550",0,0,0,0,0,0,0
"3346","AT1G27555",0,0,0,0,0,0,0
"3347","AT1G27560",0,0,0,0,0,0,0
"3348","AT1G06093",0,0,0,0,0,0,0
"3349","AT1G06097",0,0,0,0,0,0.08,0
"3350","AT1G27565",0.096,0.083,0.093,0.065,0,0.095,0.15
"3351","AT1G27570",0,0,0,0,0,0,0
"3352","AT1G06103",0,0,0,0,0,0,0
"3353","AT1G27580",0,0.038,0.018,0,0,0,0.021
"3354","AT1G27595",12.758,14.313,14.419,14.475,17.304,17.803,18.556
"3355","AT1G27600",23.066,26.614,27.816,28.005,32.198,33.859,35.41
"3356","AT1G27610",0.054,0.094,0.102,0.23,0.14,0.131,0.362
"3357","AT1G27620",1.014,1.601,1.642,1.938,2.303,3.386,3.206
"3358","AT1G27630",11.71,13.224,15.64,13.509,15.618,16.288,13.878
"3359","AT1G27640",0.514,0.045,0.156,0.194,0.049,0.263,0.434
"3360","AT1G27650",41.066,53.097,58.306,68.845,84.269,100.549,124.076
"3361","AT1G27660",4.162,3.332,3.325,3.396,4.063,3.457,2.99
"3362","AT1G27670",26.709,28.991,34.118,41.029,47.648,62.917,72.129
"3363","AT1G27671",0,0,0,0,0,0,0
"3364","AT1G27680",5.348,4.791,4.69,4.17,3.381,2.233,2.273
"3365","AT1G27690",6.873,7.5,6.946,6.414,6.566,5.984,7.347
"3366","AT1G27695",7.564,8.78,10.058,7.826,6.761,5.151,5.447
"3367","AT1G27700",6.411,5.362,5.283,4.532,2.752,2.847,2.274
"3368","AT1G27710",0,0,0,0,0,0,0
"3369","AT1G27720",0.274,0.306,0.3,0.254,0.142,0.174,0.176
"3370","AT1G27730",3.423,3.771,2.9,2.418,3.758,3.098,6.229
"3371","AT1G27740",1.099,1.333,0.999,0.67,0.913,0.605,0.53
"3372","AT1G27750",8.772,11.1,11.706,12.087,16.29,17.178,19.052
"3373","AT1G27752",13.355,15.459,16.325,16.16,21.248,22.002,23.637
"3374","AT1G27760",63.588,35.509,36.597,30.697,29.982,26.708,27.27
"3375","AT1G27770",31.799,29.052,29.133,25.269,24.489,20.995,25.808
"3376","AT1G27780",0,0.004,0,0,0,0,0
"3377","AT1G27790",0,0,0,0,0,0,0
"3378","AT1G27800",0,0,0,0,0,0,0
"3379","AT1G27810",0,0,0,0,0,0,0
"3380","AT1G27815",0,0,0,0,0.016,0,0.009
"3381","AT1G27820",0.024,0,0,0.024,0,0,0
"3382","AT1G27840",10.704,10.958,11.056,11.103,11.07,11.697,14.668
"3383","AT1G27850",13.162,14.549,13.046,13.157,14.049,12.892,12.841
"3384","AT1G27860",0.026,0,0,0.026,0.03,0.026,0.026
"3385","AT1G27870",0,0,0,0,0,0,0
"3386","AT1G27880",1.481,1.292,1.128,0.869,0.502,0.478,0.205
"3387","AT1G27890",0.042,0.041,0,0,0,0,0.024
"3388","AT1G27900",6.38,6.323,6.455,6.241,5.474,6.171,6.691
"3389","AT1G27910",8.499,6.697,6.924,6.188,6.385,5.581,5.622
"3390","AT1G27921",0.46,0.452,0.544,0.386,0.474,0.436,0.605
"3391","AT1G27920",0.098,0.038,0.033,0.063,0.1,0.054,0.135
"3392","AT1G27930",9.793,13.168,12.491,12.369,11.514,10.546,11.557
"3393","AT1G27940",0.096,0.052,0.034,0.01,0.041,0.046,0.018
"3394","AT1G27950",364.69,312.52,324.304,336.534,280.969,252.684,228.326
"3395","AT1G27960",5.033,4.336,3.917,3.791,3.983,4.261,5.345
"3396","AT1G27970",62.52,55.771,59.472,60.448,48.779,51.153,54.416
"3397","AT1G27980",12.049,14.983,17.176,18.032,22.749,26.78,37.457
"3398","AT1G27990",2.233,1.295,1.169,1.395,2.102,2.409,2.09
"3399","AT1G28000",0,0.037,0,0,0,0,0
"3400","AT1G28005",0,0,0,0,0,0,0
"3401","AT1G28002",0,0,0,0,0,0,0
"3402","AT1G28010",7.388,5.765,5.783,5.136,6.626,5.617,9.747
"3403","AT1G28020",0,0,0,0,0,0,0
"3404","AT1G28030",0.13,0.084,0.024,0.05,0,0.024,0
"3405","AT1G28040",0.258,0.3,0.112,0.343,0.17,0.129,0.03
"3406","AT1G28050",10.923,12.761,14.174,14.67,17.586,18.755,18.854
"3407","AT1G28060",12.271,12.819,11.448,12.399,15.167,13.684,14.743
"3408","AT1G28070",3.284,3.55,4.141,3.445,3.492,3.881,4.704
"3409","AT1G28080",0.568,0.83,0.852,0.984,1.023,1.04,0.962
"3410","AT1G06113",1.061,1.167,1.474,1.237,0.954,0.728,0.424
"3411","AT1G28090",11.997,10.838,9.712,8.459,6.815,6.217,6.532
"3412","AT1G06117",0.545,0.31,0.666,0.612,0.66,0.435,0.455
"3413","AT1G06123",0.576,1.39,0.446,0.64,1.656,0.937,0.599
"3414","AT1G28100",13.16,14.091,13.477,11.844,12.644,11.712,12.79
"3415","AT1G28110",15.213,10.964,8.794,7.206,5.405,4.489,3.107
"3416","AT1G28120",36.895,29.764,29.215,26.191,25.766,23.148,23.77
"3417","AT1G28130",35.921,23.777,22.568,25.404,27.342,31.526,27.871
"3418","AT1G28135",0.076,0.07,0,0,0,0.076,0.079
"3419","AT1G28140",15.93,14.127,12.779,9.716,8.312,7.041,8.556
"3420","AT1G28150",22.264,21.815,22.519,20.217,18.652,16.16,14.363
"3421","AT1G28160",0,0,0,0,0,0,0
"3422","AT1G28170",0.621,0.127,0.081,0.111,0.038,0.02,0
"3423","AT1G28180",0,0,0,0,0,0,0
"3424","AT1G28190",2.333,2.109,2.112,2.277,2.812,3.179,5.089
"3425","AT1G06127",0,0,0,0,0,0,0
"3426","AT1G28200",25.556,27.66,28.404,31.63,39.504,46.767,53.41
"3427","AT1G28210",1.054,0.849,0.634,0.725,0.956,0.882,1.211
"3428","AT1G28220",0.036,0.052,0.039,0.08,0.04,0,0.022
"3429","AT1G28230",3.619,3.681,4.822,5.473,7.134,10.053,13.348
"3430","AT1G28240",22.716,21.372,21.183,21.131,21.267,19.136,19.8
"3431","AT1G28250",22.608,24.088,20.922,20.617,15.406,15.062,14.935
"3432","AT1G28260",8.914,15.16,16.907,18.207,30.727,31.892,34.977
"3433","AT1G28265",0,0,0,0,0,0,0
"3434","AT1G06133",0,0,0,0,0,0,0
"3435","AT1G28270",0,0,0.018,0,0,0,0
"3436","AT1G28280",25.474,24.226,24.647,28.095,38.774,37.859,44.184
"3437","AT1G28290",94.74,95.226,81.504,89.657,81.006,74.108,53.9
"3438","AT1G28300",0.036,0.018,0.018,0,0,0,0
"3439","AT1G28305",0,0,0,0,0,0,0.064
"3440","AT1G28306",0,0,0,0,0,0,0
"3441","AT1G28310",15.438,15.682,15.343,13.954,14.081,13.513,12.721
"3442","AT1G28320",17.636,22.587,21.723,20.886,21.656,21.157,22.735
"3443","AT1G28323",0,0,0,0,0,0,0
"3444","AT1G28327",0,0,0,0,0.034,0,0
"3445","AT1G28330",178.115,657.91,739.766,907.625,1206.29,1318.508,1028.049
"3446","AT1G28335",0,0,0,0.046,0,0.049,0
"3447","AT1G06147",0,0,0,0,0,0,0.109
"3448","AT1G28340",24.494,25.221,21.209,19.214,16.641,14.881,15.369
"3449","AT1G28350",11.148,10.367,10.032,10.061,9.59,7.717,6.409
"3450","AT1G28360",0.786,0.878,0.728,1.024,1.499,1.381,1.178
"3451","AT1G28370",0.456,0.43,0.64,0.501,0.786,0.329,0.325
"3452","AT1G28375",0,0,0,0,0,0,0
"3453","AT1G28380",10.398,10.165,9.996,10.624,11.928,13.886,23.002
"3454","AT1G28390",2.022,1.585,1.676,1.808,1.418,0.964,1.348
"3455","AT1G06153",0,0,0,0,0,0,0
"3456","AT1G28395",3.386,3.237,3.27,3.177,2.251,1.935,1.954
"3457","AT1G28400",25.638,25.134,21.611,23.835,26.806,24.306,26.611
"3458","AT1G28410",12.669,13.656,15.339,14.046,12.496,10.594,7.802
"3459","AT1G28420",11.793,10.477,9.582,9.578,11.709,10.587,10.838
"3460","AT1G06157",0,0,0,0,0,0,0
"3461","AT1G28430",0,0,0,0.009,0,0.012,0
"3462","AT1G28440",67.651,56.439,59.338,56.09,50.005,51.671,47.463
"3463","AT1G28447",1.435,0.938,1.504,1.862,1.668,2.255,1.375
"3464","AT1G28450",1.89,1.376,3.065,2.418,2.066,1.647,0.833
"3465","AT1G28455",0,0.042,0.051,0.036,0,0,0.054
"3466","AT1G28460",0,0,0,0,0,0,0
"3467","AT1G28465",0,0,0,0,0,0,0
"3468","AT1G28470",2.982,2.989,2.957,2.633,2.67,2.163,2.125
"3469","AT1G06163",0,0,0,0,0,0,0
"3470","AT1G28480",0.164,0.152,0.086,0.04,0.319,0.14,0.41
"3471","AT1G28490",19.274,20.452,21.186,20.791,21.703,19.953,18.841
"3472","AT1G28500",0.022,0.02,0,0,0,0,0.02
"3473","AT1G28510",15.819,13.59,11.757,10.648,9.081,7.135,6.435
"3474","AT1G28520",12.524,14.872,15.965,15.753,18.268,20.764,23.601
"3475","AT1G28530",2.277,1.763,1.726,1.264,0.992,0.77,0.909
"3476","AT1G28540",4.893,4.34,4.936,5.452,6.047,5.215,5.367
"3477","AT1G28550",0.099,0.091,0.058,0.014,0.084,0.079,0
"3478","AT1G28560",1.951,1.538,1.279,1.206,1.098,1.047,1.231
"3479","AT1G28570",25.608,19.245,14.354,10.282,8.755,7.206,8.024
"3480","AT1G28580",110.107,110.271,101.204,88.436,99.61,102.798,130.391
"3481","AT1G28590",0,0.014,0.016,0.011,0,0.015,0
"3482","AT1G28591",0,0,0,0,0,0,0
"3483","AT1G28600",23.315,12.276,10.303,7.31,7.768,6.626,7.228
"3484","AT1G28610",0.218,0.2,0.234,0.242,0.224,0.158,0.137
"3485","AT1G28620",1.518,2.093,2.202,2.442,3.164,4.678,4.661
"3486","AT1G28630",0,0.01,0.01,0,0,0.01,0
"3487","AT1G28640",0.054,0.08,0.078,0.027,0.06,0.078,0.018
"3488","AT1G28650",1.047,1.02,1.071,1.453,1.421,1.234,1.57
"3489","AT1G28660",184.017,120.441,106.553,89.541,66.479,66.053,70.872
"3490","AT1G28670",249.522,125.114,94.646,74.534,50.874,49.724,47.713
"3491","AT1G28685",0.277,0.124,0.107,0.08,0.08,0.096,0.03
"3492","AT1G28680",5.306,4.389,4.137,3.718,3.215,3.127,3.864
"3493","AT1G28690",0.726,0.626,0.578,0.361,0.574,0.402,0.484
"3494","AT1G28695",0,0,0,0,0,0,0
"3495","AT1G28700",0,0,0,0,0,0,0
"3496","AT1G28710",3.08,2.681,1.985,2.046,2.267,1.914,1.849
"3497","AT1G28720",0,0,0,0,0,0,0
"3498","AT1G28730",0.613,0.87,0.649,1.514,0.669,0.68,0.356
"3499","AT1G28740",0.306,0.317,0.316,0.32,0.669,0.68,0.313
"3500","AT1G28750",0.649,0,0,1.018,0,0.654,0.313
"3501","AT1G28770",0,0,0,0,0.303,0.314,0
"3502","AT1G28780",0,0,0,0,0,0,0
