GeneID,60mins,240mins,480mins,720mins,1440mins,2160mins,3600mins
AT4G30097,0,0,0,0,0,0,0
AT4G30110,0.17,0.146,0.168,0.102,0.112,0.072,0.055
AT4G30120,0.092,0.082,0.04,0.008,0.008,0.026,0.04
AT4G30130,0.671,0.8,0.674,1.01,1.099,1.377,1.288
AT4G30140,54.684,35.404,23.739,17.975,11.574,3.638,1.284
AT4G30150,1.62,0.956,1.178,1.439,1.474,1.7,1.948
AT4G30160,28.617,26.889,24.892,27.257,29.003,30.618,31.529
AT4G30170,133.577,89.755,89.213,85.915,73.596,63.898,36.709
AT4G30180,10.212,10.479,8.28,10.987,8.383,6.868,5.28
AT4G30190,279.242,261.941,250.216,251.777,215.047,199.224,174.455
AT4G30200,74.647,91.559,81.264,80.114,66.528,67.631,63.081
AT4G30210,75.687,81.012,76.534,82.462,101.469,111.611,124.245
AT4G30220,42.956,24.236,24.518,26.654,22.023,20.846,19.172
AT4G30230,0.507,0.194,0.183,0.128,0.094,0.158,0.092
AT4G30240,13.575,16.882,13.739,13.997,11.983,11.58,11.886
AT4G30250,0.758,0.403,0.753,0.408,0.214,0.148,0.16
AT4G30260,23.809,27.625,28.382,28.163,30.036,30.24,34.663
AT4G30270,207.584,250.543,364.032,445.054,703.32,1005.036,1385.464
AT4G30280,48.054,18.473,12.29,21.674,27.94,36.194,76.647
AT4G30290,158.76,106.45,80.595,94.78,60.498,56.133,41.548
AT4G30300,0,0,0,0,0,0.085,0
AT4G30310,38.727,41.127,47.401,48.154,52.724,45.428,41.322
AT4G30320,0.255,0.082,0.087,0.252,0.031,0,0
AT4G30330,8.799,5.099,4.89,3.953,3.942,3.227,2.781
AT4G30340,57.17,31.541,27.804,23.666,16.51,14.668,11.966
AT4G30350,20.819,13.883,14.093,12.547,15.621,13.837,12.748
AT4G30360,8.606,9.529,10.48,9.532,10.488,10.793,11.396
AT4G30370,2.803,2.494,3.452,4.404,5.463,5.476,6.49
AT4G30380,0.093,0.072,0.12,0.038,0.04,0.174,0.298
AT4G30390,14.68,18.002,19.876,23.629,31.969,33.115,34.225
AT4G30400,24.603,21.585,20.352,18.638,17.748,16.024,12.145
AT4G30410,21.626,18.495,18.342,20.256,17.422,14.064,11.528
AT4G30420,0.894,1.212,1.005,0.779,0.451,0.534,0.212
AT4G30430,0.108,0.094,0.057,0.117,0.197,0.103,0.148
AT4G08285,0,0,0,0,0,0,0
AT4G30440,103.761,95.331,81.213,83.311,87.335,93.837,100.616
AT4G30450,21.784,20.803,18.46,14.794,9.153,8.439,6.197
AT4G30460,23.569,44.135,29.51,25.056,12.973,12.323,11.632
AT4G30470,132.971,189.8,112.061,116.875,105.746,121.013,109.819
AT4G30480,19.96,18.852,19.182,19.418,19.394,18.365,19.182
AT4G30490,52.153,48.37,38.543,37.57,31.889,33.508,34.085
AT4G30500,12.456,14.13,12.345,10.934,7.833,8.349,6.391
AT4G30510,18.224,12.876,11.505,10.668,11.327,10.562,9.433
AT4G30520,3.956,2.779,3.175,2.847,3.218,2.971,2.928
AT4G30530,40.352,28.341,24.61,25.332,19.739,21.16,20.169
AT4G30540,0,0,0,0,0.025,0,0
AT4G30550,32.319,34.745,34.903,37.203,47.126,55.59,73.769
AT4G30560,1.408,1.563,1.57,1.272,0.88,0.794,0.766
AT4G30570,6.215,4.659,4.662,5.403,6.638,6.152,5.413
AT4G30580,59.935,52.439,55.532,57.288,57.109,53.319,48.099
AT4G30590,0,0,0,0,0,0,0
AT4G30600,54.055,64.234,63.478,65.041,64.208,69.781,72.341
AT4G30610,18.551,8.515,6.336,5.441,3.354,2.852,2.579
AT4G08295,0.58,0.096,0.108,0.112,0.108,0.247,0
AT4G30620,49.273,29.822,30.012,23.061,17.534,13.759,9.561
AT4G30630,5.723,5.935,6.678,7.53,8.218,9.32,9.228
AT4G30640,0.527,0.148,0.112,0.168,0.098,0.081,0.13
AT4G30650,25.554,31.869,26.513,23.316,14.907,6.508,3.263
AT4G30660,2.166,3.42,3.482,3.078,3.099,1.135,0.858
AT4G08305,0.084,0.268,0.648,0.068,0.077,0.156,0.071
AT4G30662,0,0.026,0,0.05,0.076,0.028,0.024
AT4G08315,0,0,0,0,0,0,0
AT4G30670,30.672,39.665,36.161,36.22,41.195,42.338,37.423
AT4G30680,6.048,4.026,4.291,3.463,4.16,3.369,3.191
AT4G08325,0,0,0,0.154,0,0,0
AT4G30690,55.766,67.683,76.904,69.903,73.619,57.314,55.7
AT4G30700,0.854,0.528,0.527,0.475,0.602,0.426,0.515
AT4G30710,3.899,6.054,6.716,6.005,7.026,6.928,6.516
AT4G30720,38.293,23.788,25.347,23.23,24.048,22.285,22.431
AT4G30730,0.224,0.356,0.104,0.151,0.27,0,0.051
AT4G30740,0.15,0.094,0.105,0,0.074,0,0
AT4G30750,12.501,14.559,17.067,18.046,27.81,28.502,31.248
AT4G30760,38.19,34.584,35.813,35.794,36.639,37.746,38.148
AT4G30770,0,0,0,0,0,0,0
AT4G30780,8.366,9.373,9.085,9.243,9.434,10.139,11.043
AT4G30790,12.659,15.49,15.77,17.309,21.314,21.366,23.004
AT4G08355,0,0,0,0.09,0,0,0
AT4G30800,4.364,1.908,1.399,1.107,0.678,0.886,0.643
AT4G30810,27.495,22.855,20.181,17.822,14.741,12.218,11.259
AT4G30820,4.055,3.672,3.612,4.031,4.386,4.495,4.261
AT4G30825,11.646,7.986,6.994,5.656,4.527,4.05,4.513
AT4G30830,0.278,0.86,0.4,0.508,0.527,0.542,0.168
AT4G30840,3.707,1.857,2.014,2.255,2.119,2.147,2.161
AT4G30845,3.187,2.304,1.839,0.983,1.324,1.36,0.774
AT4G30850,18.419,64.677,23.177,24.117,16.226,26.648,21.636
AT4G30860,3.288,2.448,2,1.308,0.941,1.187,0.75
AT4G30870,2.309,2.542,2.443,2.468,2.721,2.457,2.489
AT4G30872,0,0,0,0,0,0,0
AT4G08365,0,0,0,0,0,0,0
AT4G30880,0.266,0.238,0.145,0.141,0.098,0.056,0.156
AT4G30890,24.562,21.114,20.843,19.879,20.216,20.182,21.555
AT4G30900,9.957,10.217,10.776,10.613,10.646,10.96,11.896
AT4G30910,12.098,10.626,15.43,16.559,18.835,21.34,23.532
AT4G30920,49.151,39.556,43.471,41.335,54.159,55.371,59.695
AT4G30930,8.016,4.415,4.844,4.003,3.725,3.594,3.614
AT4G30935,4.886,6.204,7.422,7.997,10.079,11.523,11.177
AT4G30940,3.205,2.946,2.949,2.866,2.183,2.228,2.164
AT4G30950,190.489,160.303,164.221,138.492,104.709,88.321,73.022
AT4G08385,0.091,0,0,0,0,0,0
AT4G30960,314.193,328.454,308.866,297.63,247.044,267.97,261.338
AT4G30970,0,0,0,0,0.054,0.115,0.066
AT4G30975,0.524,0.511,0.47,0.592,0.51,0.756,0.792
AT4G08415,0,0.111,0.114,0.118,0,0.255,0.399
AT4G30980,6.141,5.63,4.757,3.881,5.39,4.532,4.146
AT4G30990,3.958,2.368,2.792,3.617,5.952,7.068,8.121
AT4G30993,13.451,13.584,13.695,11.826,10.913,10.379,10.441
AT4G08425,0,0,0,0,0,0,0
AT4G30996,33.639,24.73,20.922,18.827,12.131,11.686,11.082
AT4G31000,10.989,8.543,7.143,9.265,11.977,14.695,20.797
AT4G31010,3.649,3.628,4.349,4.297,4.9,4.642,4.774
AT4G31020,0.61,0.507,0.431,0.446,0.356,0.198,0.11
AT4G31030,0,0,0,0,0,0,0
AT4G31040,40.933,31.194,32.564,29.368,30.704,28.224,31.025
AT4G31050,6.385,5.832,4.989,4.707,3.451,3.01,3.548
AT4G31060,4.155,3.2,3.122,2.827,3.616,3.089,3.361
AT4G31070,0.36,0.212,0.25,0.26,0.336,0.311,0.344
AT4G31073,0,0,0.046,0,0,0,0
AT4G31075,0,0,0,0,0,0,0
AT4G31080,25.606,32.005,38.547,42.037,50.406,57.864,61.532
AT4G31100,4.223,4.63,4.486,4.263,3.986,4.769,3.529
AT4G31110,4.557,5.069,5.494,5.151,5.357,5.797,5.118
AT4G31115,19.181,22.858,24.043,22.739,19.815,20.272,17.752
AT4G31120,8.61,4.205,5.38,6.322,7.559,8.493,8.774
AT4G31130,50.741,44.057,35.404,37.362,34.492,34.529,31.88
AT4G31140,18.802,22.95,21.447,20.72,21.608,19.251,17.17
AT4G31150,5.364,5.578,6.1,6.216,6.588,6.63,6.865
AT4G31160,6.879,6.729,6.726,7.638,9.707,9.965,10.521
AT4G31170,26.053,25.703,27.346,27.663,31.882,35.957,41.579
AT4G31180,40.339,36.461,44.596,46.318,52.822,57.677,62.469
AT4G31190,0.066,0.051,0.114,0.107,0.061,0,0
AT4G31196,0,0,0,0,0,0,0
AT4G31200,6.641,5.908,6.549,6.99,8.584,7.908,8.642
AT4G31210,7.569,2.095,2.22,2.184,2.496,2.659,2.72
AT4G31230,0.09,0.07,0.094,0.132,0.178,0.193,0.57
AT4G31240,3.485,6.563,6.96,8.166,11.727,12.034,13.869
AT4G31250,0.049,0.063,0.078,0.076,0.028,0.03,0.02
AT4G31248,0,0,0.026,0.026,0.04,0.041,0.041
AT4G31260,0,0,0,0,0,0,0
AT4G31265,0,0.308,0,0,0.314,0.338,0
AT4G31270,5.259,7.178,7.256,8.355,9.449,8.076,6.47
AT4G31290,55.681,71.776,91.376,103.236,151.897,166.077,186.246
AT4G31280,0,0,0,0,0,0,0
AT4G31300,77.916,76.691,83.184,76.988,70.405,68.029,65.739
AT4G31310,14.793,11.193,14.701,12.556,9.474,8.126,5.51
AT4G31320,2.494,0.983,0.967,0.362,0.022,0.046,0.101
AT4G08435,0,0,0,0,0,0,0
AT4G31330,4.833,0.69,0.702,0.704,0.482,0.519,0.536
AT4G31340,138.984,156.079,133.781,130.063,134.506,129.699,120.019
AT4G08445,0,0,0,0,0,0,0
AT4G08465,0,0,0,0,0,0,0
AT4G08475,0,0,0,0,0,0,0
AT4G08495,0,0,0,0,0,0,0
AT4G31350,6.068,5.638,5.126,4.431,3.736,3.449,3.593
AT4G31351,0.528,0.415,0.96,1.115,1.192,1.836,2.658
AT4G31354,0.382,0.426,0.422,0.747,0.756,0.792,1.39
AT4G31355,0.708,0.676,0.662,1.266,1.631,2.524,3.062
AT4G31360,10.005,7.556,7.578,6.867,5.269,5.848,5.135
AT4G31370,0.661,1.216,1.712,1.629,3.114,2.665,3.023
AT4G31380,62.873,94.228,124.511,141.263,146.246,121.788,121.974
AT4G31390,30.293,23.604,29.298,30.715,35.123,31.519,28.581
AT4G31400,1.434,0.995,0.856,0.778,0.707,0.438,0.694
AT4G31398,0.05,0.108,0.046,0.07,0.269,0.434,0.65
AT4G08505,0.406,0.526,0.538,0.712,0.855,1.338,2.765
AT4G31405,0.456,0.728,0.25,0.574,1.01,1.97,2.451
AT4G31408,0.716,0.753,1.042,1.507,1.772,2.042,3.901
AT4G31410,17.783,16.91,20.331,21.954,23.909,25.537,26.902
AT4G31420,26.013,40.707,47.968,54.969,72.931,87.102,89.558
AT4G31430,18.721,19.477,22.003,24.577,33.75,37.006,43.224
AT4G31440,5.319,5.039,5.363,5.064,5.357,4.945,5.66
AT4G31441,6.319,4.96,5.076,4.837,4.402,2.673,4.806
AT4G31450,12.396,14.256,13.622,14.328,15.607,14.672,13.223
AT4G31460,13.072,11.367,12.977,14.248,16.433,18.068,18.04
AT4G31470,2.559,1.798,1.311,0.923,0.55,0.402,0.366
AT4G31480,46.428,47.831,40.999,39.542,34.922,35.62,36.399
AT4G31490,36.3,31.283,26.356,23.436,18.895,18.403,17.615
AT4G31500,33.125,34.218,38.805,41.94,42.611,39.494,40.733
AT4G31510,13.37,21.413,24.986,26.114,32.492,28.328,31.654
AT4G31520,0.081,0.085,0.13,0.136,0.26,0.174,0.198
AT4G31530,9.724,10.209,11.415,9.806,9.058,8.935,9.211
AT4G31540,0,0,0,0,0,0,0
AT4G08515,0,0,0,0,0,0,0
AT4G31550,16.473,20.498,18.2,21.011,29.874,40.494,45.462
AT4G31560,35.12,33.758,37.901,39.969,45.633,37.687,39.364
AT4G31570,9.13,10.115,7.379,10.382,11.589,11.569,11.37
AT4G31580,16.617,14.622,16.436,16.909,17.02,21.248,25.232
AT4G31590,42.6,38.144,36.173,32.371,24.005,19.314,16.989
AT4G31600,9.585,6.97,6.204,5.246,2.984,3.034,2.14
AT4G31610,0.558,0.461,0.327,0.396,0.616,0.557,0.258
AT4G31615,0.216,0.378,0.36,0.218,0.132,0.151,0.167
AT4G31620,0.742,0.44,0.596,0.421,0.486,0.342,0.42
AT4G31630,0.978,0.368,0.224,0.084,0.088,0,0.018
AT4G31640,0.073,0.015,0.168,0.032,0.175,0.054,0.146
AT4G31650,12.393,15.405,16.787,17.099,14.137,11.956,11.632
AT4G31660,0.02,0.038,0,0.075,0.02,0,0
AT4G31670,6.25,8.847,9.25,9.43,9.649,11.035,12.249
AT4G31680,0.033,0.029,0,0,0.032,0,0
AT4G31685,0,0.038,0.036,0.038,0.111,0.042,0.036
AT4G31690,0,0.026,0,0.118,0.05,0.049,0
AT4G31695,0,0,0,0,0,0,0
AT4G31700,202.315,100.965,100.064,88.07,60.555,57.028,50.355
AT4G31710,0.018,0.088,0.117,0.107,0.105,0.034,0.085
AT4G31715,0,0,0,0,0,0,0
AT4G31720,22.215,23.002,26.72,26.638,31.434,32.136,32.906
AT4G08525,0,0,0.061,0,0,0,0.136
AT4G31730,4.077,6.167,5.488,6.048,4.822,5.096,5.364
AT4G31750,15.556,15.914,12.662,13.17,11.954,10.886,10.706
AT4G31740,0,0,0,0,0,0,0
AT4G31760,1.977,1.064,0.834,0.554,0.653,0.452,0.224
AT4G31770,4.683,3.179,3.389,3.066,3.037,2.713,2.376
AT4G31780,42.995,28.726,33.187,30.84,27.491,24.308,22.374
AT4G31790,4.707,2.541,2.962,3.232,3.148,3.332,4.098
AT4G08565,0,0,0,0,0,0,0
AT4G31800,12.922,7.15,6.403,6.32,8.099,7.584,8.19
AT4G31805,2.953,1.168,1.054,0.677,0.406,0.246,0.09
AT4G31810,4.351,2.026,2.444,1.899,1.392,1.775,1.751
AT4G31820,5.844,5.522,6.537,6.579,7.311,5.87,7.063
AT4G31830,3.939,33.025,41.185,48.247,45.521,50.823,43.41
AT4G31840,20.209,12.251,10.799,8.021,3.898,3.05,2.179
AT4G31850,14.226,10.462,10.23,7.095,6.107,5.225,4.729
AT4G08575,0,0,0,0,0,0,0
AT4G31860,38.031,69.056,66.39,70.434,68.669,75.193,77.733
AT4G31870,0.661,0.154,0.05,0.038,0.026,0.028,0.024
AT4G31875,0,0,0,0,0,0,0
AT4G31880,17.334,15.992,14.511,16.131,17.23,18.386,18.694
AT4G31890,2.301,1.753,1.688,1.61,1.237,1.189,0.966
AT4G31895,0,0,0,0,0,0,0
AT4G31900,0,0.012,0,0.01,0,0.006,0
AT4G31910,5.936,5.283,6.806,8.629,10.629,14.441,13.368
AT4G31920,6.369,4.95,5.154,4.409,4.256,4.835,3.99
AT4G31930,3.015,2.367,2.441,2.58,1.995,1.955,2.292
AT4G31940,0.014,0,0,0,0,0,0
AT4G31950,0,0.014,0,0,0,0,0
AT4G08585,0,0,0,0,0,0.1,0
AT4G08595,0,0,0.072,0.074,0,0.072,0.159
AT4G31960,0.118,0,0.027,0.028,0.056,0.031,0
AT4G31970,0.014,0,0,0,0.012,0.026,0.058
AT4G31980,2.675,2.957,3.221,3.2,3.65,3.975,4.391
AT4G08615,1.563,0.24,0.269,1.062,0.287,0.309,0
AT4G08625,4.142,0.73,0.272,1.921,1.958,2.081,0.95
AT4G31985,131.704,76.478,71.921,64.559,37.904,40.85,39.571
AT4G31990,78.439,65.453,67.324,60.624,52.011,52.287,52.12
AT4G32000,9.47,8.165,6.867,6.239,5.745,4.242,3.335
AT4G08635,0,0,0,0,0,0,0
AT4G32010,9.044,9.184,8.929,9.377,12.069,12.159,11.341
AT4G32020,152.95,145.442,141.531,146.664,145.002,142.841,153.424
AT4G32030,21.255,17.232,16.479,17.907,17.52,18.486,17.39
AT4G32040,19.477,22.591,21.774,23.317,29.352,32.082,36.064
AT4G32050,5.122,5.145,4.731,4.43,4.609,4.546,4.583
AT4G32060,117.587,127.062,131.703,156.43,182.3,184.161,163.662
AT4G32070,37.68,49.329,34.227,38.484,35.61,43.038,45.799
AT4G32080,0.026,0.088,0,0.046,0.098,0,0.085
AT4G32090,0,0,0,0,0,0,0
AT4G32100,0.068,0,0,0,0,0,0
AT4G32105,0,0,0,0,0,0,0
AT4G32110,0,0.078,0.04,0.042,0,0,0
AT4G32120,12.417,10.239,9.729,8.614,7.329,7.522,7.096
AT4G32130,26.907,28.248,30.799,32.068,29.918,33.077,30.822
AT4G32140,28.215,26.481,23.334,20.811,14.272,14.721,13.517
AT4G32150,152.801,222.786,260.661,301.107,426.197,484.75,529.902
AT4G32160,10.761,12.598,13.672,16.129,20.276,20.726,22.558
AT4G32170,0,0,0,0.014,0.014,0,0
AT4G32175,5.645,3.698,3.47,2.179,1.835,1.63,1.678
AT4G32180,19.155,20.392,20.794,21.305,22.288,23.626,25.635
AT4G32190,16.982,14.438,12.084,13.277,11.974,10.913,9.449
AT4G32200,0.58,0.76,0.56,0.588,0.599,0.489,0.46
AT4G32205,0.124,0.29,0.367,0.359,0.303,0.074,0.41
AT4G32210,3.182,3.954,5.094,3.458,3.2,3.372,3.316
AT4G32208,0.032,0,0,0,0,0,0
AT4G32212,0.064,0.05,0.103,0.026,0.072,0,0.028
AT4G32215,0,0,0,0,0,0,0
AT4G32220,0,0,0,0,0,0,0.012
AT4G32230,0,0,0,0,0,0,0
AT4G32240,29.66,27.734,26.262,27.047,26.252,25.96,28.139
AT4G32250,9.454,11.666,11.738,12.556,12.999,11.666,12.014
AT4G32260,314.918,311.127,355.892,305.394,261.224,202.173,174.679
AT4G32270,14.794,14.541,17.041,15.1,15.935,15.957,16.276
AT4G32265,0,0,0,0,0,0,0
AT4G32272,7.787,7.806,8.303,8.959,8.062,8.319,7.746
AT4G08665,0.291,0.058,0.196,0.259,0.667,0.302,0.164
AT4G32280,18.569,14.476,19.849,23.363,19.526,17.335,8.508
AT4G32285,49.683,55.225,57.417,59.824,55.325,64.12,68.515
AT4G32290,8.837,8.223,10.22,11.728,13.792,12.75,11.366
AT4G32295,2.648,2.072,2.52,2.464,2.312,2.131,2.244
AT4G32300,13.419,17.616,16.792,17.997,20.217,23.258,26.355
AT4G32320,19.274,16.712,17.727,17.473,22.053,20.148,21.833
AT4G32330,43.394,33.241,30.27,30.036,31.276,28.999,26.84
AT4G32340,9.167,6.949,14.248,15.478,30.762,27.319,27.352
AT4G32342,0.109,0.062,0.064,0.03,0.067,0.037,0
AT4G32350,10.417,9.21,7.717,8.096,7.357,8.1,7.849
AT4G32360,4.137,3.226,3.373,3.662,3.634,3.776,3.537
AT4G32370,0,0,0,0,0,0,0
AT4G32375,0,0,0,0,0,0,0
AT4G32380,0,0,0,0,0,0,0
AT4G32390,39.463,38.252,39.166,36.614,30.087,31.93,34.053
AT4G32400,10.162,7.381,8.329,7.87,8.57,8.668,9.024
AT4G32410,234.868,227.452,204.381,197.322,211.901,224.855,231.744
AT4G32420,11.546,8.093,8.12,8.224,8.241,8.611,8.302
AT4G32430,0.408,0.278,0.203,0.192,0.204,0.259,0.145
AT4G32440,9.417,13.061,15.375,17.867,22.489,22.134,21.821
AT4G32450,2.211,2.945,2.535,3.446,4.127,4.905,5.681
AT4G32460,146.485,129.237,105.14,122.619,110.559,97.811,69.422
AT4G32470,103.939,87.903,88.634,84.225,73.297,66.899,57.645
AT4G32475,0,0,0,0,0,0,0
AT4G32480,50.358,73.125,76.978,93.993,123.169,148.229,169.316
AT4G32490,0.15,0.094,0.116,0,0,0,0
AT4G32500,1.501,1.584,1.334,1.772,1.385,1.155,0.64
AT4G32510,0.034,0.032,0.031,0.039,0.024,0.043,0.016
AT4G32520,20.148,12.752,14.957,14.744,18.852,20.861,24.998
AT4G32530,68.725,67.514,66.001,58.662,42.961,44.469,45.811
AT4G32535,1.859,1.786,2.07,2.201,2.341,2.224,1.866
AT4G32540,0.198,0.108,0.178,0.102,0.121,0.066,0.092
AT4G32551,28.638,24.002,22.435,22.968,24.586,24.693,26.529
AT4G32560,7.73,7.024,7.012,7.134,6.01,6.449,5.484
AT4G32570,28.252,29.643,28.182,23.954,21.633,17.832,16.089
AT4G32580,0.229,0.031,0.178,0.058,0.06,0,0.141
AT4G32590,20.125,16.334,14.003,10.894,5.258,4.515,5.506
AT4G32600,15.181,16.203,16.224,15.009,14.369,13.977,14.019
AT4G32605,5.468,3.12,3.717,3.018,2.966,3.688,3.691
AT4G32610,30.528,26.195,30.437,32.816,39.785,39.511,37.14
AT4G32620,7.495,7.912,6.721,7.652,7.971,8.075,8.513
AT4G32630,0.018,0.025,0.026,0.017,0.018,0.018,0.019
AT4G32640,28.834,32.262,32.825,33.919,39.212,38.406,38.957
AT4G32650,5.495,2.962,4.508,5.857,7.656,9.713,12.906
AT4G32660,17.168,16.453,17.201,18.021,23.902,22.248,22.55
AT4G08705,1.994,1.833,1.485,2.829,3.02,2.774,2.306
AT4G32670,3.004,3.085,3.299,3.702,4.166,4.332,4.654
AT4G32680,14.53,17.271,18.094,19.112,23.322,22.962,23.512
AT4G32690,12,8.39,8.566,8.489,8.044,8.409,8.16
AT4G32700,2.107,1.7,1.441,1.41,1.161,0.942,1.09
AT4G32710,10.886,8.023,7.396,5.967,5.652,4.976,4.82
AT4G32714,0,0,0,0,0,0,0
AT4G32717,0,0,0,0,0,0,0
AT4G32720,22.514,15.125,16.04,16.654,16.496,18.305,17.316
AT4G32730,10.051,8.901,8.063,8.271,7.229,7.632,8.035
AT4G32750,8.037,8.785,9.541,9.767,9.302,9.608,9.498
AT4G32760,57.993,72.7,80.344,93.648,137.276,144.084,161.058
AT4G32765,0,0,0,0,0,0,0
AT4G32770,14.402,22.113,13.292,11.523,8.266,7.748,6.779
AT4G32780,1.778,0.86,1.629,1.694,2.598,2.803,2.621
AT4G32790,5.587,4.069,4.232,3.868,3.2,3.554,4.732
AT4G32800,0.374,0.178,0.232,0.302,0.273,0.427,0.68
AT4G32810,2.484,0.639,1.268,2.084,3.815,4.354,7.62
AT4G32820,4.93,5.223,5.347,5.902,5.598,5.976,5.962
AT4G32830,10.094,5.706,4.861,4.16,3.688,3.696,2.692
AT4G32840,6.307,6.617,5.117,4.918,4.277,3.788,4.347
AT4G32850,26.013,33.011,35.514,39.328,45.88,49.954,51.934
AT4G32860,1.644,3.561,3.45,3.413,5.32,5.169,6.155
AT4G32870,8.054,7.056,4.441,5.271,4.076,4.922,4.576
AT4G32880,7.682,8.258,9.064,8.152,9.21,9.094,8.207
AT4G32890,4.602,7.311,7.654,9.541,12.576,10.603,9.065
AT4G32900,17.054,11.86,12.186,11.998,10.125,11.35,10.251
AT4G32910,9.335,8.019,10.614,11.773,17.783,21.478,29.398
AT4G32915,43.481,25.8,22.511,18.608,12.278,12.331,10.206
AT4G32920,11.718,13.348,12.793,13.206,14.006,14.439,14.496
AT4G32930,29.51,31.322,35.909,31.732,25.858,27.071,23.886
AT4G32940,49.915,97.439,111.462,124.307,139.193,179.279,208.032
AT4G32950,3.362,1.873,1.89,2.13,2.191,0.846,0.566
AT4G32960,11.912,12.791,14.562,13.518,11.671,9.72,10.292
AT4G32970,3.008,2.761,2.678,2.795,2.498,2.416,2.03
AT4G32980,8.537,5.867,5.574,4.031,2.506,1.869,1.418
AT4G08715,0,0,0,0,0,0,0
AT4G32990,0.252,0.27,0.275,0.184,0.317,0.409,0.294
AT4G33000,11.145,11.498,11.067,10.194,7.27,6.078,4.959
AT4G33010,379.431,218.526,202.632,155.714,85.215,74.896,60.24
AT4G33020,0.14,0.04,0.072,0.11,0.135,0.21,0.428
AT4G33030,44.342,38.394,36.626,31.996,25.492,22.718,20.883
AT4G33040,5.719,5.536,4.489,4.755,4.107,4.525,4.285
AT4G33050,2.046,1.88,2.022,2.912,5.351,5.47,8.165
AT4G33060,10.466,9.518,11.354,12.204,15.098,14.192,12.514
AT4G33070,2.506,3.998,3.123,2.498,1.575,0.923,0.604
AT4G08725,0,0,0,0,0,0,0
AT4G33080,51.678,34.471,29.747,30.412,29.168,28.773,29.268
AT4G08755,4.546,3.755,2.583,2.692,1.969,0.742,1.501
AT4G33090,59.449,71.436,71.421,70.662,71.679,68.769,74.114
AT4G33100,4.89,4.147,4.338,5.301,5.454,5.782,7
AT4G33110,90.243,31.867,29.813,24.632,18.725,15.887,13.497
AT4G33120,26.168,7.868,6.662,6.285,4.349,3.291,2.232
AT4G33130,4.138,3.216,2.906,2.622,1.33,1.352,1.015
AT4G33140,8.192,7.992,8.437,6.558,6.138,5.078,4.335
AT4G33145,0.275,0,0.153,0.096,0.103,0.214,0.164
AT4G33150,45.353,138.044,197.51,246.099,507.77,452.842,516.54
AT4G33160,2.532,2.441,2.079,2.385,2.894,2.998,2.527
AT4G33170,0.38,0.176,0.208,0.31,0.174,0.312,0.272
AT4G33180,10.364,12.598,11.511,13.296,16.281,15.764,15.516
AT4G33200,10.602,10.312,9.694,9.639,10.825,10.576,11.559
AT4G33210,19.628,26.496,30.544,31.455,39.467,39.624,45.219
AT4G33220,44.45,36.529,33.696,34.88,25.656,25.312,24.179
AT4G33230,0,0.01,0.01,0,0,0,0
AT4G33240,18.374,24.626,20.913,23.435,23.986,24.958,26.98
AT4G08775,0,0,0,0,0,0,0
AT4G33250,80.009,60.459,69.602,73.379,72.359,74.069,75.794
AT4G33260,6.431,3.459,2.474,2.265,1.778,1.419,1.236
AT4G33270,13.471,7.712,4.865,4.033,3.039,2.22,1.561
AT4G33280,0.566,0.562,0.372,0.401,0.139,0.162,0.12
AT4G33290,0,0,0,0,0,0.017,0
AT4G33300,10.596,10.291,11.64,11.845,14.787,15.841,17.02
AT4G08785,0.294,0.178,0.142,0.078,0.233,0.064,0.164
AT4G33310,0,0,0,0,0,0,0
AT4G33320,0,0.052,0,0,0.024,0,0
AT4G33330,1.426,2.346,2.468,2.561,1.834,1.483,0.718
AT4G33350,31.88,25.939,25.108,23.607,21.123,17.301,14.865
AT4G33355,0.229,0.228,0.129,0.25,0.104,0.082,0.032
AT4G33360,21.69,17.167,15.693,11.581,7.596,7.411,5.799
AT4G33370,0.016,0,0,0,0,0.015,0.039
AT4G33380,45.297,43.712,45.132,48.415,57.115,57.224,56.617
AT4G33390,0.01,0,0.032,0.032,0.016,0,0.01
AT4G33400,5.428,3.517,3.178,3.16,3.231,2.695,2.442
AT4G33410,11.099,10.264,11.348,9.797,9.135,8.976,7.776
AT4G33420,21.503,18.201,23.491,27.151,36.413,48.41,60.033
AT4G33430,25.624,25.631,24.132,24.868,26.922,28.652,31.901
AT4G33440,7.316,5.233,5.497,4.575,4.251,3.663,3.7
AT4G33450,0,0.018,0,0,0.017,0,0
AT4G33460,10.959,10.511,9.793,6.729,5.172,4.444,3.71
AT4G33465,0,0.182,0.19,0.026,0.23,0.21,0.296
AT4G33467,6.873,20.924,15.891,14.893,24.792,25.212,27.677
AT4G33470,16.186,24.503,18.757,14.348,16.582,13.805,15.332
AT4G33480,24.337,18.265,21.512,20.101,25.632,21.441,21.453
AT4G33490,2.811,7.436,8.38,8.09,11.361,10.173,11.823
AT4G33495,2.691,2.208,2.365,2.349,3.287,3.872,5.2
AT4G33500,17.521,16.121,15.927,11.431,7.739,6.367,4.798
AT4G33510,45.382,44.662,52.04,46.579,53.349,55.134,62.606
AT4G33520,15.46,10.007,9.768,8.064,7.184,6.851,6.369
AT4G33530,39.428,33.852,30.773,27.741,27.072,26.395,27.542
AT4G33540,32.716,53.118,61.108,59.297,56.212,49.27,45.798
AT4G33550,44.127,220.813,183.216,176.925,124.812,118.736,84.244
AT4G33560,5.931,4.478,3.517,3.521,2.348,2.326,1.633
