"GeneID","X60mins","X180mins","X360mins","X720mins","X1440mins","X2880mins"
"4228","AT1G34097",0,0,0,0,0,0
"4229","AT1G34100",0.258,0.322,1.089,0.637,0.675,0.51
"4230","AT1G34110",3.887,5.093,6.193,6.23,4.883,6.672
"4231","AT1G34120",2.842,4.097,4.777,5.173,4.309,4.396
"4232","AT1G34130",6.689,9.99,15.756,25.837,8.059,8.54
"4233","AT1G34140",0,0,0,0,0,0
"4234","AT1G34150",3.728,4.604,4.662,5.178,3.099,4.06
"4235","AT1G34160",1.707,0.722,1.228,2.296,1.159,1.062
"4236","AT1G34170",0,0,0,0,0,0
"4237","AT1G34180",0.119,0.24,0.356,0.323,0.18,0.19
"4238","AT1G34190",19.166,17.135,20.211,21.814,17.32,19.386
"4239","AT1G34200",3.855,6.47,6.681,8.174,4.765,6.311
"4240","AT1G34210",15.367,21.782,15.499,13.344,16.113,17.931
"4241","AT1G34220",8.578,11.646,14.631,11.589,8.993,8.976
"4242","AT1G34230",0,0,0,0,0,0
"4243","AT1G34240",0,0,0,0,0,0
"4244","AT1G34245",0.164,0.134,0.351,0.074,0.078,0.043
"4245","AT1G34250",0,0,0,0,0,0
"4246","AT1G34260",4.346,4.091,5.554,6.092,3.626,5.138
"4247","AT1G34270",3.024,4.635,4.957,5.547,3.318,3.707
"4248","AT1G34281",0,0,0,0,0,0
"4249","AT1G34290",0,0,0,0,0,0
"4250","AT1G34300",4.594,4.62,7.263,7.97,3.499,4.787
"4251","AT1G34310",0,0.02,0,0,0,0
"4252","AT1G06747",0,0,0,0,0,0
"4253","AT1G34315",0.587,0.9,1.063,1.478,0.977,1.077
"4254","AT1G34317",0.248,1.072,0.828,1.186,0.938,0.669
"4255","AT1G34320",13.108,19.465,20.491,23.446,16.503,19.053
"4256","AT1G34330",0,0,0,0,0,0
"4257","AT1G34340",6.012,10.394,19.751,19.024,8.213,8.264
"4258","AT1G34350",5.508,6.993,7.117,7.652,6.226,4.686
"4259","AT1G34355",0.314,0.191,0.272,0.304,0.166,0.336
"4260","AT1G34360",2.183,2.418,3.09,4.49,2.353,2.146
"4261","AT1G34370",13.596,18.037,19.476,20.904,12.005,13.726
"4262","AT1G06753",1.655,1.76,2.575,5.367,1.071,1.688
"4263","AT1G34380",2.407,2.286,4.117,10.195,3.386,2.197
"4264","AT1G34390",0,0,0,0,0,0
"4265","AT1G34392",0,0,0,0,0,0
"4266","AT1G34400",0,0,0.088,0,0,0
"4267","AT1G34405",0,0,0,0,0,0
"4268","AT1G34403",0,0,0,0,0,0
"4269","AT1G34410",0,0,0,0,0,0
"4270","AT1G34418",51.07,58.15,39.698,54.985,100.757,80.838
"4271","AT1G34420",0.827,0.462,0.804,2.04,0.611,0.966
"4272","AT1G34430",40.749,39.77,44.507,59.344,44.639,45.605
"4273","AT1G34440",0.08,0,0,0,0,0
"4274","AT1G34460",0.138,0.176,0.268,0.385,0.105,0.205
"4275","AT1G06757",0,0,0.08,0.249,0.092,0
"4276","AT1G06773",0.139,0,0.114,0,0,0
"4277","AT1G34470",6.425,8.709,8.533,9.471,7.108,7.967
"4278","AT1G34480",0.335,0.258,0.574,0.598,0.618,0.29
"4279","AT1G34490",0,0,0,0,0,0
"4280","AT1G34500",0,0,0,0,0,0
"4281","AT1G34510",0,0,0,0,0,0
"4282","AT1G34520",0,0,0,0,0,0
"4283","AT1G34530",0,0,0,0,0,0
"4284","AT1G34540",0,0,0,0.018,0.039,0
"4285","AT1G34545",0,0,0,0,0,0
"4286","AT1G06777",0,0,0,0,0,0
"4287","AT1G06783",0,0,0,0,0,0
"4288","AT1G34550",14.621,10.931,11.313,15.613,10.207,11.843
"4289","AT1G34560",0.052,0,0,0,0,0
"4290","AT1G34570",9.213,23.671,22.92,24.032,23.341,20.038
"4291","AT1G34575",0,0.021,0,0,0,0
"4292","AT1G34580",1.243,1.982,1.882,0.621,0.888,1.947
"4293","AT1G34590",0,0,0,0,0,0
"4294","AT1G34600",0,0,0,0,0,0
"4295","AT1G34610",0,0,0,0,0,0
"4296","AT1G34620",0,0,0,0,0,0
"4297","AT1G34630",3.226,3.785,4.663,5.173,3.912,3.833
"4298","AT1G06787",0,0,0,0,0,0
"4299","AT1G34640",4.054,12.834,14.558,7.364,14.959,9.536
"4300","AT1G34650",0,0,0.012,0.014,0,0
"4301","AT1G34660",0,0,0,0,0,0
"4302","AT1G34670",0,0,0,0,0.023,1.43
"4303","AT1G34680",0,0,0,0,0,0
"4304","AT1G34690",0,0,0,0,0,0
"4305","AT1G34700",0,0,0,0,0,0
"4306","AT1G34710",0,0,0,0,0,0
"4307","AT1G34720",0,0,0,0,0,0
"4308","AT1G34730",0,0,0,0,0,0
"4309","AT1G34740",0,0,0,0,0,0
"4310","AT1G34750",12.689,6.782,9.287,26.12,9.47,10.351
"4311","AT1G34760",2.482,9.863,10.228,6.58,4.826,4.277
"4312","AT1G34770",1.685,1.328,1.615,3.087,2.463,1.694
"4313","AT1G34780",9.395,17.078,22.77,13.273,10.831,9.679
"4314","AT1G34844",0.253,0.402,0.638,0.307,0.33,0.312
"4315","AT1G34842",0,0.031,0.07,0,0.027,0.032
"4316","AT1G34904",0,0,0,0,0,0
"4317","AT1G34967",0,0.009,0,0,0,0
"4318","AT1G34790",0,0,0,0,0,0
"4319","AT1G34792",0,0,0,0,0,0
"4320","AT1G06797",0,0,0,0,0,0
"4321","AT1G34795",0,0,0,0,0,0
"4322","AT1G34797",0,0,0,0,0,0
"4323","AT1G34800",0,0,0,0,0,0
"4324","AT1G34803",0,0,0,0,0,0
"4325","AT1G34805",0,0,0,0,0,0
"4326","AT1G34807",0,0,0,0,0,0
"4327","AT1G34808",0,0,0,0,0,0
"4328","AT1G34810",0,0,0,0,0,0
"4329","AT1G34812",0,0,0,0,0,0
"4330","AT1G34813",0,0,0,0,0,0
"4331","AT1G34815",0,0,0,0,0,0
"4332","AT1G34817",0,0,0,0,0,0
"4333","AT1G34818",0,0,0,0,0,0
"4334","AT1G34820",0,0,0,0,0,0
"4335","AT1G34822",0,0,0,0,0,0
"4336","AT1G34823",0,0,0,0,0,0
"4337","AT1G34825",0,0,0,0,0,0
"4338","AT1G34827",0,0,0,0,0,0
"4339","AT1G34828",0,0,0,0,0,0
"4340","AT1G34830",0,0,0,0,0,0
"4341","AT1G34836",0,0,0,0,0,0
"4342","AT1G34840",0,0,0,0,0,0
"4343","AT1G34850",0,0,0,0,0,0
"4344","AT1G34855",0,0,0,0,0,0
"4345","AT1G34860",0,0,0,0,0,0
"4346","AT1G34910",0,0,0,0,0,0
"4347","AT1G34930",0,0,0,0,0,0
"4348","AT1G35030",0,0,0,0,0,0
"4349","AT1G35035",0,0,0,0,0,0
"4350","AT1G35040",0,0,0,0,0,0
"4351","AT1G35050",0,0,0,0,0,0
"4352","AT1G35060",0,0,0,0,0,0
"4353","AT1G35080",0,0,0,0.025,0,0
"4354","AT1G35090",0,0,0,0,0,0
"4355","AT1G35100",0,0,0,0,0,0
"4356","AT1G35110",0,0,0,0,0,0
"4357","AT1G35112",2.016,1.533,2.628,4.265,1.651,2.422
"4358","AT1G35115",7.984,6.722,8.055,12.787,7.53,8.486
"4359","AT1G35120",0,0,0,0,0.29,0
"4360","AT1G35130",0,0,0.012,0.052,0.041,0.015
"4361","AT1G35140",22.298,8.161,7.966,28.414,9.422,3.77
"4362","AT1G35143",0,0,0,0,0,0
"4363","AT1G35146",0,0,0,0,0,0
"4364","AT1G35150",0,0,0,0,0,0
"4365","AT1G35160",38.291,38.626,52.191,61.362,35.349,32.377
"4366","AT1G35170",0,0,0,0,0,0
"4367","AT1G35180",1.98,5.396,3.651,2.745,4.79,3.198
"4368","AT1G35181",0,0,0,0,0,0
"4369","AT1G35183",0,0.058,0.094,0.184,0,0.056
"4370","AT1G35186",0,0,0.02,0,0,0
"4371","AT1G06817",0,0,0,0,0,0
"4372","AT1G06823",0,0,0,0,0,0
"4373","AT1G35190",7.254,9.503,11.124,9.456,9.747,7.815
"4374","AT1G35200",0.323,0.442,0.302,0.2,0.129,0.143
"4375","AT1G35210",2.303,2.585,6.117,10.582,3.664,4.857
"4376","AT1G35215",0.066,0,0.06,0.028,0.089,0
"4377","AT1G06827",0,0,0,0,0,0
"4378","AT1G35220",2.609,2.758,4.074,8.033,2.801,3.051
"4379","AT1G35230",2.965,6.974,7.867,8.741,7.643,5.205
"4380","AT1G06837",0.536,0.572,0.507,0.764,0.991,0.061
"4381","AT1G35240",0,0,0,0,0,0
"4382","AT1G35242",0,0,0,0,0,0
"4383","AT1G35250",0,0.02,0,0.03,0,0
"4384","AT1G35255",0.036,0,0,0.032,0,0.076
"4385","AT1G35260",0.138,0.192,0.523,1.01,0.5,1.32
"4386","AT1G06853",0,0,0,0,0,0
"4387","AT1G35270",0,0,0,0,0,0
"4388","AT1G35280",0,0.016,0,0,0,0
"4389","AT1G35290",0.308,0.209,0.068,0.201,1.05,1.046
"4390","AT1G35300",0,0,0,0,0,0
"4391","AT1G35310",0.124,0.132,0.61,0.534,0.501,0.75
"4392","AT1G35320",1.15,1.794,1.285,1.439,1.648,1.387
"4393","AT1G35330",0,0,0.031,0,0,0.561
"4394","AT1G06857",0,0,0,0,0,0
"4395","AT1G06863",0,0,0,0,0,0
"4396","AT1G35340",25.427,29.691,31.572,32.492,32.845,28.275
"4397","AT1G35350",8.355,9.562,8.808,9.14,4.778,5.168
"4398","AT1G06867",0.098,0,0,0.088,0,0.308
"4399","AT1G06873",0,0,0,0,0,0
"4400","AT1G06877",3.622,8.617,2.042,3.265,0.777,0.306
"4401","AT1G35353",0,0,0,0,0,0
"4402","AT1G35360",0,0,0,0,0,0
"4403","AT1G35365",0,0,0,0,0,0
"4404","AT1G06883",0,0,0,0,0,0.037
"4405","AT1G35370",0,0,0,0,0,0
"4406","AT1G35375",0,0,0,0,0,0
"4407","AT1G35380",0,0,0,0,0,0
"4408","AT1G35390",0,0,0,0,0,0
"4409","AT1G35400",0,0,0,0,0,0
"4410","AT1G35405",0,0,0.008,0,0,0
"4411","AT1G35410",0,0,0,0,0,0
"4412","AT1G35420",32.154,53.566,70.305,49.288,37.981,45.285
"4413","AT1G35430",5.448,8.593,7.737,8.341,9.718,9.312
"4414","AT1G35435",0.249,0,0,0,0,0
"4415","AT1G35440",0,0,0,0,0,0
"4416","AT1G35450",0,0,0,0,0,0
"4417","AT1G35460",12.64,12.625,11.785,11.626,17.787,16.529
"4418","AT1G06897",0,0,0,0,0,0
"4419","AT1G35465",0,0,0,0,0,0
"4420","AT1G35467",0,0,0,0,0,0
"4421","AT1G35470",7.758,7.03,8.999,8.886,8.705,8.544
"4422","AT1G35480",0,0,0,0,0,0
"4423","AT1G35490",0,0,0,0,0,0
"4424","AT1G35500",0,0,0,0,0,0.182
"4425","AT1G35510",19.514,15.173,12.035,15.682,18.494,18.96
"4426","AT1G35513",0.713,1.528,2.02,0.422,0.664,0.566
"4427","AT1G35515",0.608,1.912,1.338,0.863,1.607,1.89
"4428","AT1G35516",20.562,23.787,33.505,33.249,29.95,28.866
"4429","AT1G35520",0,0,0,0,0,0
"4430","AT1G35530",0.384,0.201,0.227,0.746,0.364,0.414
"4431","AT1G35535",0,0,0,0,0,0
"4432","AT1G35537",0,0,0,0,0,0
"4433","AT1G06907",0,0,0,0,0,0
"4434","AT1G35540",0,0,0,0,0,0
"4435","AT1G35545",0,0,0,0,0,0
"4436","AT1G35550",0,0,0,0,0,0
"4437","AT1G35560",9.84,13.515,10.014,8.774,14.439,20.219
"4438","AT1G35570",0,0,0,0,0,0
"4439","AT1G35580",26.041,22.588,24.969,21.23,16.582,20.038
"4440","AT1G35590",0,0,0,0,0,0
"4441","AT1G35600",0,0,0,0,0,0
"4442","AT1G35610",0,0.02,0.028,0,0.05,0
"4443","AT1G35612",3.702,20.912,44.27,15.248,8.16,8.668
"4444","AT1G35614",0,0,0,0,0,0
"4445","AT1G35617",0,0,0,0,0,0
"4446","AT1G06913",0,0,0,0,0,0
"4447","AT1G35620",10.291,27.072,38.755,26.928,19.051,19.259
"4448","AT1G35625",0.063,0.034,0.026,0,0,0.035
"4449","AT1G35630",0.033,0.034,0.03,0.029,0.03,0
"4450","AT1G06917",0,0,0,0,0,0
"4451","AT1G35640",0,0,0,0,0,0
"4452","AT1G35645",0,0,0,0,0,0
"4453","AT1G35647",0,0,0,0,0,0
"4454","AT1G35650",0,0,0,0,0,0
"4455","AT1G35660",2.204,1.989,2.023,3.152,2.457,2.742
"4456","AT1G35663",0,0,0,0,0,0
"4457","AT1G35670",17.3,15.018,12.536,7.685,19.559,23.571
"4458","AT1G35680",268.543,259.192,259.254,309.77,339.007,252.109
"4459","AT1G35690",0,0,0,0,0,0
"4460","AT1G35700",0,0,0,0,0,0
"4461","AT1G35710",8.023,12.457,17.767,102.402,23.468,26.752
"4462","AT1G35720",49.128,56.891,89.827,218.222,87.978,77.865
"4463","AT1G35730",0.086,0.218,0.149,0.131,0.111,0.037
"4464","AT1G35735",0,0,0,0.007,0.007,0
"4465","AT1G35740",0,0,0,0,0,0
"4466","AT1G35745",0,0,0,0,0,0
"4467","AT1G06927",0,0,0,0,0,0
"4468","AT1G35750",0,0,0,0,0,0
"4469","AT1G35760",0,0,0,0,0,0
"4470","AT1G35770",0.036,0.013,0,0,0,0
"4471","AT1G35780",6.664,4.54,5.874,7.008,6.332,5.904
"4472","AT1G35790",0,0,0,0,0,0
"4473","AT1G35820",0,0,0,0,0,0
"4474","AT1G06933",0,0,0.107,0,0,0
"4475","AT1G06937",0,0,0,0,0,0
"4476","AT1G35830",0.393,0.622,0.63,0.532,0.192,0.279
"4477","AT1G35840",0,0,0,0,0,0
"4478","AT1G35850",0,0,0,0,0,0
"4479","AT1G35860",0,0,0,0,0,0
"4480","AT1G35870",0,0,0,0,0,0
"4481","AT1G35880",0,0,0,0.08,0.045,0
"4482","AT1G35890",0,0,0,0,0,0
"4483","AT1G35895",0,0,0,0,0,0
"4484","AT1G35910",0.706,0.662,0.148,0.266,0.495,0.793
"4485","AT1G35920",0,0,0,0,0,0
"4486","AT1G35930",0,0,0,0,0,0
"4487","AT1G35940",0,0,0,0,0,0
"4488","AT1G35950",0,0,0,0,0,0
"4489","AT1G35960",0,0,0,0,0,0
"4490","AT1G35970",0,0,0,0,0,0
"4491","AT1G35980",0,0,0,0,0,0
"4492","AT1G35990",0,0,0,0,0,0
"4493","AT1G35995",0,0,0,0.014,0,0
"4494","AT1G36000",0,0,0,0,0,0
"4495","AT1G36010",0,0,0,0,0,0
"4496","AT1G36005",0,0,0,0,0,0
"4497","AT1G36020",0,0,0,0,0,0
"4498","AT1G06943",0,0,0,0,0,0
"4499","AT1G36030",0,0,0,0,0,0
"4500","AT1G36035",0,0,0,0,0,0
"4501","AT1G36040",0,0,0,0,0,0
"4502","AT1G36050",15.115,14.011,15.37,16.403,10.401,11.035
"4503","AT1G36060",0.018,0,0.245,0.205,0.07,0.22
"4504","AT1G36070",2.854,4.645,6.829,7.57,5.017,4.859
"4505","AT1G06947",0,0,0,0,0,0.17
"4506","AT1G06953",0,0.168,0.125,0,0.146,0
"4507","AT1G06957",0,0,0.65,0,0,0
"4508","AT1G36078",0,0,0,0,0,0
"4509","AT1G36080",0,0,0,0,0,0
"4510","AT1G36085",0,0,0,0,0,0
"4511","AT1G36090",0,0,0,0,0,0
"4512","AT1G36095",0,0,0,0,0,0
"4513","AT1G36100",0,0,0,0,0,0
"4514","AT1G36105",0,0,0,0,0,0
"4515","AT1G06963",0.041,0.044,0.034,0.037,0.231,0
"4516","AT1G36110",0,0,0,0,0,0
"4517","AT1G36120",0,0,0,0,0,0
"4518","AT1G36130",0,0,0,0,0,0
"4519","AT1G36140",0,0,0,0,0,0
"4520","AT1G36150",0,0,0,0,0.042,0.046
"4521","AT1G36160",42.262,34.784,23.424,24.88,44.026,49.422
"4522","AT1G36180",0.88,1.46,2.199,2.389,1.2,1.707
"4523","AT1G36185",0,0,0.012,0.006,0,0.008
"4524","AT1G36190",0,0,0,0,0,0
"4525","AT1G36200",0,0.01,0,0,0,0
"4526","AT1G36210",0,0,0,0,0,0
"4527","AT1G36220",0,0.07,0,0,0,0
"4528","AT1G36225",0,0,0,0,0,0
"4529","AT1G36230",0,0,0,0,0,0
"4530","AT1G36240",0,0,0,0,0,0
"4531","AT1G36250",0,0,0,0,0,0
"4532","AT1G36260",0,0,0,0,0,0
"4533","AT1G36270",0,0,0,0,0,0
"4534","AT1G36272",0,0,0,0,0,0
"4535","AT1G06967",0,0,0,0,0,0
"4536","AT1G36280",5.963,7.223,6.166,8.614,8.324,7.767
"4537","AT1G36290",0,0,0,0,0,0
"4538","AT1G36300",0,0,0,0,0,0
"4539","AT1G06973",0,0,0,0,0,0
"4540","AT1G36305",0.007,0,0,0,0,0
"4541","AT1G36310",14.841,15.146,12.939,18.72,16.48,14.72
"4542","AT1G36320",58.031,64.241,61.311,56.331,66.742,61.349
"4543","AT1G36330",0,0,0,0,0,0
"4544","AT1G36325",0,0,0,0,0,0
"4545","AT1G36340",0,0,0,0,0,0.052
"4546","AT1G36350",0,0,0,0,0,0
"4547","AT1G36360",0,0,0,0,0,0
"4548","AT1G36370",17.169,15.544,15.009,13.82,15.636,18.686
"4549","AT1G36380",4.221,10.003,13.364,10.997,10.513,9.191
"4550","AT1G36390",18.953,23.447,26.652,28.227,27.53,20.59
"4551","AT1G06977",0.614,0.898,0.384,0.757,0.78,0.748
"4552","AT1G36395",0,0,0,0,0,0
"4553","AT1G36400",0,0,0,0,0,0
"4554","AT1G36403",0,0,0,0,0,0
"4555","AT1G36406",0,0,0,0,0,0
"4556","AT1G36420",0,0,0,0,0,0
"4557","AT1G36430",0,0,0,0,0,0
"4558","AT1G36440",0,0,0,0,0,0
"4559","AT1G36441",0,0,0,0,0,0
"4560","AT1G36445",0,0,0,0,0,0
"4561","AT1G36450",0,0,0,0,0,0
"4562","AT1G36460",0,0,0,0,0,0
"4563","AT1G36470",0,0,0,0,0,0
"4564","AT1G36480",0,0,0,0,0,0
"4565","AT1G36485",0,0,0,0,0,0
"4566","AT1G36490",0,0,0,0,0,0
"4567","AT1G36495",0,0,0,0,0,0
"4568","AT1G36500",0,0,0,0,0,0
"4569","AT1G36510",0,0,0,0,0,0
"4570","AT1G36520",0,0,0,0,0,0
"4571","AT1G36530",0,0,0,0,0,0
"4572","AT1G36540",0,0,0,0,0,0
"4573","AT1G36550",0,0,0,0,0,0
"4574","AT1G36560",0,0,0,0,0,0
"4575","AT1G36570",0,0,0,0,0,0
"4576","AT1G36580",0.039,0.042,0,0,0,0
"4577","AT1G36590",0,0,0,0,0,0
"4578","AT1G36595",0.128,0,0,0,0,0
"4579","AT1G36600",0.342,0.019,0.014,0.016,0,0
"4580","AT1G36605",0.498,0,0,0,0,0
"4581","AT1G36610",0.307,0,0.009,0,0.021,0.012
"4582","AT1G36620",0.131,0.032,0,0.016,0.009,0.01
"4583","AT1G36622",1.867,0.978,0.662,0.362,1.004,0.557
"4584","AT1G36623",0,0,0,0,0,0
"4585","AT1G06983",0,0,0,0,0.072,0.239
"4586","AT1G36630",0.004,0,0,0,0,0
"4587","AT1G36627",0,0,0,0,0,0
"4588","AT1G36640",0,0,0,0,0,0
"4589","AT1G36650",0,0,0,0,0,0
"4590","AT1G06987",0,0,0,0,0,0.32
"4591","AT1G36660",0,0,0,0,0,0
"4592","AT1G36670",0,0,0,0,0,0
"4593","AT1G36675",0,0.413,0.417,0.036,0.158,0.368
"4594","AT1G36680",0.276,0.397,0.472,0.368,0.2,0.456
"4595","AT1G06993",0,0.368,0.212,0.196,0.106,0.242
"4596","AT1G36690",0,0,0,0,0,0
"4597","AT1G36700",0,0,0,0,0,0
"4598","AT1G36710",0,0,0,0,0,0
"4599","AT1G36720",0,0,0,0,0,0
"4600","AT1G36730",127.436,88.248,65.14,81.187,87.927,86.043
"4601","AT1G36740",0,0,0,0,0,0
"4602","AT1G36745",0,0,0,0,0,0
"4603","AT1G36750",0,0,0,0,0,0
"4604","AT1G36756",0,0,0,0,0,0
"4605","AT1G36763",0,0,0,0,0,0
"4606","AT1G36770",0,0,0,0,0,0
"4607","AT1G36775",0,0,0,0,0,0
"4608","AT1G36790",0,0,0,0,0,0
"4609","AT1G36795",0,0,0,0,0,0
"4610","AT1G36800",0,0,0,0,0,0
"4611","AT1G36810",0,0,0,0,0,0
"4612","AT1G36830",0,0,0,0,0,0
"4613","AT1G36840",0,0,0,0,0,0
"4614","AT1G36850",0,0,0,0,0,0
"4615","AT1G36880",0,0,0,0,0,0
"4616","AT1G36890",0,0,0,0,0,0
"4617","AT1G36910",0,0,0,0,0,0
"4618","AT1G36915",0,0,0,0,0,0
"4619","AT1G36920",0,0.164,0.036,0.034,0.036,0.04
"4620","AT1G36922",0,0,0,0.044,0,0.054
"4621","AT1G36925",0,0,0,0,0,0
"4622","AT1G06997",0,0,0,0,0,0
"4623","AT1G36927",0,0,0,0,0,0
"4624","AT1G36933",0,0,0,0,0,0
"4625","AT1G36936",0,0,0,0,0,0
"4626","AT1G36940",0.082,0.608,1.524,0.76,0.4,0.452
"4627","AT1G36942",0,0,0,0,0,0
"4628","AT1G36950",0,0.054,0,0.084,0,0
"4629","AT1G36960",0,0,0,0,0,0
"4630","AT1G36970",0,0,0,0,0,0
"4631","AT1G36975",0,0,0,0,0,0
"4632","AT1G36980",28.575,44.02,49.06,40.485,39.27,36.065
"4633","AT1G36990",6.656,6.29,5.663,7.445,6.3,7.955
"4634","AT1G36992",0,0,0,0,0,0
"4635","AT1G37000",0,0,0,0,0,0
"4636","AT1G37010",0,0,0,0,0,0
"4637","AT1G07003",0,0,0,0,0,0
"4638","AT1G37012",0,0,0,0,0,0
"4639","AT1G37015",0,0,0,0,0,0
"4640","AT1G37020",0,0,0,0,0,0
"4641","AT1G37030",0,0,0,0,0,0
"4642","AT1G37035",0,0,0,0,0,0
"4643","AT1G37036",0,0,0,0,0,0
"4644","AT1G37037",0,0,0,0,0,0
"4645","AT1G37038",0,0,0,0,0,0
"4646","AT1G37040",0,0,0,0,0,0
"4647","AT1G37045",0,0,0,0,0,0
"4648","AT1G37050",0,0,0,0,0,0
"4649","AT1G37060",0,0,0,0,0,0
"4650","AT1G37057",0,0,0,0.009,0,0
"4651","AT1G37063",0,0,0,0,0,0
"4652","AT1G37070",0,0,0,0,0,0
"4653","AT1G37080",0,0,0,0,0,0
"4654","AT1G07007",0,0,0,0,0,0
"4655","AT1G37090",0,0,0,0,0,0
"4656","AT1G37095",0,0,0,0,0,0
"4657","AT1G37100",0,0,0,0,0,0
"4658","AT1G37110",0,0,0,0,0,0
"4659","AT1G37113",0.02,0,0,0,0,0
"4660","AT1G37120",0,0,0,0,0,0
"4661","AT1G07013",0,0,0,0,0,0
"4662","AT1G37130",209.108,253.923,176.397,162.241,318.989,426.293
"4663","AT1G37140",0,0,0,0,0,0.046
"4664","AT1G37150",0.053,0.208,0.287,0.184,0.23,0.169
"4665","AT1G37160",0,0,0,0,0,0
"4666","AT1G37170",0,0,0,0,0,0
"4667","AT1G37180",0,0,0,0,0,0
"4668","AT1G07017",0,0.444,0.212,0.37,0.154,0.086
"4669","AT1G37190",0,0,0,0,0,0
"4670","AT1G37200",0,0,0,0,0,0
"4671","AT1G37210",0,0,0,0,0,0
"4672","AT1G37275",0,0,0,0,0,0
"4673","AT1G37340",0,0,0,0,0,0
"4674","AT1G37405",0,0,0,0,0,0
"4675","AT1G37471",0,0,0,0,0,0
"4676","AT1G37537",0,0,0,0,0,0
"4677","AT1G37603",0,0,0,0,0,0
"4678","AT1G37669",0,0,0,0,0,0
"4679","AT1G37735",0,0,0,0,0,0
"4680","AT1G37801",0,0,0,0,0,0
"4681","AT1G37867",0,0,0,0,0,0
"4682","AT1G37933",0,0,0,0,0,0
"4683","AT1G37999",0,0.01,0.029,0.008,0.016,0
"4684","AT1G07023",0,0,0.084,0,0,0
"4685","AT1G07027",0,0,0.104,0,0.204,0.114
"4686","AT1G38065",0,0,0,0,0,0
"4687","AT1G38131",0.905,1.184,1.809,2.862,3.143,2.899
"4688","AT1G38140",0,0,0,0,0,0
"4689","AT1G38149",0,0,0,0,0,0
"4690","AT1G38158",0,0,0,0,0,0
"4691","AT1G38167",0,0,0,0,0,0
"4692","AT1G38176",0,0,0,0,0,0
"4693","AT1G38185",0,0,0,0,0,0
"4694","AT1G38194",0,0,0,0,0,0
"4695","AT1G38203",0,0,0,0,0,0
"4696","AT1G38212",0,0,0,0,0,0
"4697","AT1G38221",0,0,0,0,0,0
"4698","AT1G38230",0,0,0,0,0,0
"4699","AT1G38240",0,0,0,0,0,0
"4700","AT1G38250",0,0,0,0,0,0
"4701","AT1G38260",0,0,0,0,0,0
"4702","AT1G38270",0,0,0,0,0,0
"4703","AT1G38280",0,0,0,0,0,0
"4704","AT1G38290",0,0,0,0,0,0
"4705","AT1G38300",0,0,0,0,0,0
"4706","AT1G38310",0,0,0,0,0,0
"4707","AT1G38320",0,0,0,0,0,0
"4708","AT1G38330",0,0,0,0,0,0
"4709","AT1G38340",0,0,0,0,0,0
"4710","AT1G38350",0,0,0,0,0,0
"4711","AT1G38360",0,0,0,0,0,0
"4712","AT1G38380",0,0,0,0,0,0
"4713","AT1G38390",0,0,0,0,0,0
"4714","AT1G38400",0,0,0,0,0,0
"4715","AT1G38410",0,0,0,0,0,0
"4716","AT1G38416",0,0,0,0,0,0
"4717","AT1G38423",0,0,0,0,0,0
"4718","AT1G38430",0,0,0,0,0,0
"4719","AT1G38440",0,0,0,0,0,0
"4720","AT1G38450",0,0,0,0,0,0
"4721","AT1G38460",0,0,0,0,0,0
"4722","AT1G38550",0,0,0,0,0,0
"4723","AT1G38710",0,0,0,0,0,0
"4724","AT1G38790",0,0,0,0,0,0
"4725","AT1G38870",0,0,0,0,0,0
"4726","AT1G39030",0,0,0,0,0,0
"4727","AT1G39110",0,0,0,0,0,0
"4728","AT1G39190",0,0,0,0.008,0,0
"4729","AT1G39270",0,0,0,0,0,0
"4730","AT1G39350",0,0,0,0,0,0
"4731","AT1G39430",0,0,0,0,0,0
"4732","AT1G39510",0,0,0,0,0,0
"4733","AT1G39511",0,0,0,0,0,0
"4734","AT1G39060",0,0,0,0,0,0
"4735","AT1G39513",0,0,0,0,0,0
"4736","AT1G39070",0,0,0,0,0,0
"4737","AT1G39515",0,0,0,0,0,0
"4738","AT1G39590",0,0,0,0,0,0
"4739","AT1G39670",0,0,0,0,0,0
"4740","AT1G39750",0,0,0,0,0,0
"4741","AT1G39830",0,0,0,0,0,0
"4742","AT1G39910",0,0,0,0,0,0
"4743","AT1G39990",0,0,0,0,0,0
"4744","AT1G40070",0,0,0,0,0,0
"4745","AT1G40069",0,0,0,0,0,0
"4746","AT1G40071",0,0,0,0,0,0
"4747","AT1G40072",0,0,0,0,0,0
"4748","AT1G40073",0,0,0,0,0,0
"4749","AT1G40074",0,0,0,0,0,0
"4750","AT1G40075",0,0,0,0,0,0
"4751","AT1G40077",0,0,0,0,0,0
"4752","AT1G40078",0,0,0,0,0,0
"4753","AT1G40079",0,0,0,0,0,0
"4754","AT1G40080",0,0,0,0,0,0
"4755","AT1G40081",0,0,0,0,0,0
"4756","AT1G40083",0,0,0,0,0,0
"4757","AT1G40084",0,0,0,0,0,0
"4758","AT1G40085",0,0,0,0,0,0
"4759","AT1G40086",0,0,0,0,0,0
"4760","AT1G40087",0,0,0,0,0,0
"4761","AT1G40089",0.106,0.056,0,0,0.024,0.084
"4762","AT1G40091",0,0,0,0,0,0
"4763","AT1G40090",0,0,0,0,0,0
"4764","AT1G40093",0,0,0,0,0,0
"4765","AT1G40095",0,0,0,0,0,0
"4766","AT1G40097",0,0,0,0,0,0
"4767","AT1G40099",0,0,0,0,0,0
