"GeneID","X60mins","X180mins","X360mins","X720mins","X1440mins"
"5630","AT1G07603",0.888,0.228,0.492,0.058,0.116
"5631","AT1G50020",55.925,47.977,35.229,23.705,23.078
"5632","AT1G07607",2.575,1.696,1.583,1.542,1.267
"5633","AT1G50030",7.343,5.408,7.915,11.053,8.796
"5634","AT1G50040",0.162,2.391,5.207,3.472,3.274
"5635","AT1G50050",0,0.046,0,0,0
"5636","AT1G50055",0.196,2.218,4.47,6.916,2.054
"5637","AT1G50060",0,0.06,0,0,0
"5638","AT1G50070",0,0,0,0,0
"5639","AT1G50080",0,0,0,0,0
"5640","AT1G50090",0,0,0,0,0
"5641","AT1G50100",0,0,0,0,0
"5642","AT1G50110",1.571,0.99,0.306,0.091,0.07
"5643","AT1G50120",5.277,3.89,4.431,7.495,5.409
"5644","AT1G50130",0.058,0,0.015,0.025,0.084
"5645","AT1G50140",8.203,11.611,15.915,28.794,22.105
"5646","AT1G50160",0,0,0,0,0
"5647","AT1G50170",19.304,13.918,14.695,13.694,6.992
"5648","AT1G50180",1.369,1.406,0.964,1.663,1.196
"5649","AT1G50190",0.154,0.05,0.066,0.148,0.22
"5650","AT1G50200",55.916,75.085,79.215,99.256,105.422
"5651","AT1G50210",0,0,0,0,0
"5652","AT1G50220",0,0,0,0,0
"5653","AT1G50240",0.383,0.147,0.242,0.159,0.065
"5654","AT1G50250",240.276,260.017,160.801,75.571,39.216
"5655","AT1G50260",6.893,14.861,12.434,13.151,16.328
"5656","AT1G50270",0.774,0.968,0.684,0.86,0.481
"5657","AT1G50280",1.894,1.37,1.332,0.668,0.151
"5658","AT1G50290",4.184,12.555,21.881,25.849,12.619
"5659","AT1G50300",6.598,11.018,14.084,24.439,22.576
"5660","AT1G07617",0,0,0,0,0
"5661","AT1G50310",0.182,0.227,0.442,0.662,0.224
"5662","AT1G50320",161.364,113.362,156.125,137.736,99.061
"5663","AT1G50325",0,0,0,0,0
"5664","AT1G07623",0,0,0,0,0
"5665","AT1G07627",0,0,0,0,0
"5666","AT1G50330",0,0,0,0,0
"5667","AT1G50340",0,0,0,0,0
"5668","AT1G50350",0,0,0,0,0.086
"5669","AT1G50360",3.085,1.697,1.713,2.405,1.899
"5670","AT1G50370",14.611,17.059,24.785,30.244,38.928
"5671","AT1G50380",7.444,8.448,10.813,14.203,8.378
"5672","AT1G50390",4.651,1.65,1.706,2.01,2.302
"5673","AT1G50400",0.339,0.276,0.41,1.367,1.74
"5674","AT1G50410",3.004,3.6,5.044,7.81,6.377
"5675","AT1G50420",5.561,6.822,7.487,5.835,5.409
"5676","AT1G50430",26.191,16.574,17.116,20.241,10.085
"5677","AT1G50440",4.263,4.997,6.087,10.503,5.716
"5678","AT1G07637",0.166,0.183,0.154,0.692,0.177
"5679","AT1G50450",41.98,29.857,36.817,57.784,30.411
"5680","AT1G50460",8.389,8.889,10.897,10.445,8.432
"5681","AT1G50470",0,0,0,0,0
"5682","AT1G50480",40.24,60.099,122.856,173.492,145.371
"5683","AT1G50490",2.467,1.586,1.844,1.524,1.395
"5684","AT1G50500",5.568,4.958,5.712,11.746,8.744
"5685","AT1G50510",6.593,4.577,8.661,9.339,5.441
"5686","AT1G50520",0.538,0.702,1.362,3.176,2.507
"5687","AT1G50530",0,0,0,0,0.128
"5688","AT1G50550",0,0.045,0,0.034,0.122
"5689","AT1G50560",0.103,0.092,0.061,0.034,0.275
"5690","AT1G07647",0,0,0,0,0
"5691","AT1G50570",6.188,9.407,13.095,18.169,15.994
"5692","AT1G07653",1.101,0.609,1.447,2.074,2.173
"5693","AT1G50575",12.293,5.643,4.749,1.97,0.291
"5694","AT1G50580",0.11,0.032,0,0,0.089
"5695","AT1G50590",2.995,2.353,1.902,1.649,3.832
"5696","AT1G50600",12.527,22.198,25.648,30.865,36.404
"5697","AT1G50610",0.016,0,0.017,0,0
"5698","AT1G50620",2.441,2.673,4.184,5.742,3.647
"5699","AT1G50630",3.276,5.179,5.664,3.915,2.162
"5700","AT1G07657",0,0,0,0.215,0
"5701","AT1G50640",16.273,56.392,66.143,61.905,52.52
"5702","AT1G50650",0,0,0,0,0
"5703","AT1G50659",0,0.092,0.042,0.135,0.044
"5704","AT1G50660",8.059,13.152,12.785,12.508,11.422
"5705","AT1G07663",0.379,0.105,0.186,0.723,0.567
"5706","AT1G50670",16.927,16.485,16.861,26.17,28.98
"5707","AT1G50680",0,0,0,0,0
"5708","AT1G50690",0,0,0,0,0
"5709","AT1G50700",0.608,0.401,0.282,0.638,0.206
"5710","AT1G07667",0,0,0,0,0
"5711","AT1G50710",5.012,2.61,2.502,1.304,0.393
"5712","AT1G50720",0,0,0,0,0
"5713","AT1G07673",0,0,0,0,0
"5714","AT1G50730",4.031,4.623,6.241,9.235,8.401
"5715","AT1G50732",24.008,22.684,30.075,27.572,15.624
"5716","AT1G50735",0,0,0,0,0
"5717","AT1G50740",17.435,13.066,19.716,21.657,26.956
"5718","AT1G50745",0.444,0.493,0.66,0.874,0.395
"5719","AT1G50750",0.262,0.074,0.094,0.542,0.372
"5720","AT1G07683",0,0,0,0,0
"5721","AT1G50760",0,0,0,0,0
"5722","AT1G50770",0,0,0,0.034,0.018
"5723","AT1G50780",0.039,0,0.193,0.16,0.165
"5724","AT1G50790",0.248,0.229,0.178,0.158,0.406
"5725","AT1G50820",0,0,0,0,0
"5726","AT1G50810",0,0.011,0.01,0,0
"5727","AT1G50830",0.074,0.016,0.03,0.024,0
"5728","AT1G50840",13.062,12.396,13.514,14.976,8.174
"5729","AT1G50850",0,0,0,0,0
"5730","AT1G50860",0,0,0,0,0
"5731","AT1G50870",0,0,0,0,0
"5732","AT1G50880",0,0,0,0,0
"5733","AT1G50890",2.694,1.857,0.95,0.68,0.922
"5734","AT1G50900",69.241,41.04,56.578,56.23,29.372
"5735","AT1G07693",0.583,0.326,0,0.248,0
"5736","AT1G50910",0.521,0.162,0.328,0.536,0.115
"5737","AT1G07697",0,0,0.098,0.267,0
"5738","AT1G50920",36.127,45.924,44.169,43.939,47.776
"5739","AT1G50930",0,0,0,0,0
"5740","AT1G50940",6.721,8.377,10.044,8.504,7.474
"5741","AT1G07703",0.118,0.13,0.45,0.682,1.661
"5742","AT1G50950",0.39,0.542,0.821,1.595,1.141
"5743","AT1G07707",0,0,0,0,0
"5744","AT1G50960",0,0,0,0,0
"5745","AT1G50970",2.171,1.439,2.628,4.569,4.906
"5746","AT1G50980",0,0,0,0,0
"5747","AT1G50990",0,0,0,0,0
"5748","AT1G51000",0,0,0,0,0
"5749","AT1G51010",0,0,0,0,0
"5750","AT1G51020",0,0,0,0,0
"5751","AT1G51030",0,0,0,0,0
"5752","AT1G51035",0,0,0,0,0
"5753","AT1G51040",0,0,0,0,0
"5754","AT1G51050",0,0,0,0,0
"5755","AT1G51055",0.073,0,0.144,0,0.078
"5756","AT1G51060",52.183,25.469,20.828,15.337,9.194
"5757","AT1G51070",55.102,33.612,25.556,12.624,3.68
"5758","AT1G51080",4.346,3.788,2.921,4.176,0.928
"5759","AT1G51085",0,0,0,0,0
"5760","AT1G51090",1.621,3.595,5.561,5.643,1.469
"5761","AT1G51100",17.688,14.688,12.474,13.977,5.668
"5762","AT1G51110",89.145,62.987,57.627,35.794,4.949
"5763","AT1G51120",0,0,0,0,0.083
"5764","AT1G51130",0.495,0.942,1.355,2.822,3.628
"5765","AT1G51140",11.663,9.088,8.249,9.586,11.046
"5766","AT1G51150",0,0,0,0,0
"5767","AT1G51160",8.525,7.827,12.024,12.785,18.892
"5768","AT1G51170",1.387,2.659,2.402,1.889,0.929
"5769","AT1G07717",0,0,0,0,0
"5770","AT1G07723",0,0,0,0.306,0
"5771","AT1G51172",0,0,0,0,0
"5772","AT1G51175",0,0,0,0,0
"5773","AT1G51190",0,0,0,0.046,0
"5774","AT1G51200",101.053,165.81,341.619,640.774,1054.443
"5775","AT1G51210",0,0,0,0.022,0
"5776","AT1G51220",0,0,0,0,0
"5777","AT1G51230",0,0,0,0,0
"5778","AT1G51240",0,0,0,0,0
"5779","AT1G51250",0,0,0,0,0
"5780","AT1G51260",0,0,0,0,0
"5781","AT1G51270",2.701,2.742,3.917,7.476,9.977
"5782","AT1G51290",0,0,0,0,0
"5783","AT1G51300",0,0,0,0,0
"5784","AT1G51310",11.727,14.581,16.445,25.657,17.858
"5785","AT1G51320",0,0.04,0,0,0
"5786","AT1G51330",0.07,0,0.131,0,0.179
"5787","AT1G51340",20.406,7.55,8.307,6.606,2.194
"5788","AT1G51350",8.518,6.79,9.259,12.441,12.259
"5789","AT1G51355",0.362,0.178,0.116,0.164,0.077
"5790","AT1G51360",7.104,14.242,25.41,24.942,20.056
"5791","AT1G51370",1.111,2.115,3.002,5.774,8.484
"5792","AT1G51380",0.786,0.978,2.032,4.189,2.032
"5793","AT1G51390",6.034,4.762,4.89,3.438,2.29
"5794","AT1G07733",0,0.558,0,0,0
"5795","AT1G51400",3.004,5.753,11.345,8.54,8.378
"5796","AT1G07737",0,0,0,0,0
"5797","AT1G51402",0.082,0,0,0,0.07
"5798","AT1G07743",0.253,0.953,1.64,3.273,1.953
"5799","AT1G51405",0.47,0.297,0.536,0.29,0.148
"5800","AT1G51410",0.057,0.032,0,0,0.03
"5801","AT1G51420",0.045,0,0,0,0
"5802","AT1G51430",7.346,7.557,13.268,14.636,6.829
"5803","AT1G51440",5.301,9.666,6.163,6.586,1.597
"5804","AT1G51450",2.213,2.971,3.546,5.153,2.862
"5805","AT1G51460",0.084,0.056,0.052,0.099,0.072
"5806","AT1G51470",0,0,0,0,0
"5807","AT1G51480",0,0,0,0,0
"5808","AT1G51490",0,0,0,0,0
"5809","AT1G51500",37.291,30.617,35.499,31.877,32.965
"5810","AT1G51510",21.806,31.457,39.089,46.186,45.3
"5811","AT1G51520",0.505,0.152,0.556,1.389,1.816
"5812","AT1G51530",0.034,0,0.097,0.168,0.465
"5813","AT1G51538",0,0,0.084,0.073,0.204
"5814","AT1G51540",2.705,2.786,2.576,2.803,3.35
"5815","AT1G51550",0.516,1.566,3.64,2.977,2.684
"5816","AT1G07753",0,0,0,0,0
"5817","AT1G51560",7.819,5.307,6.205,6.447,4.412
"5818","AT1G51570",14.676,12.156,11.843,9.935,2.766
"5819","AT1G51580",8.059,4.232,3.362,1.784,0.594
"5820","AT1G51590",4.502,6.022,8.282,11.312,8.844
"5821","AT1G07757",0.216,0,0,0,0
"5822","AT1G51600",5.635,5.634,5.562,5.259,4.928
"5823","AT1G51610",2.132,2.314,5.756,9.328,5.031
"5824","AT1G51620",0.277,0.436,0.245,0.321,0.442
"5825","AT1G51630",6.504,5.748,5.546,5.697,1.412
"5826","AT1G51645",0.029,0.064,0.178,0.346,0.145
"5827","AT1G51640",0,0,0,0,0
"5828","AT1G51650",102.861,126.326,162.819,191.464,126.525
"5829","AT1G51660",7.122,3.022,3.476,4.673,6.617
"5830","AT1G51670",0.607,0.379,0.134,0.418,2.281
"5831","AT1G51680",55.8,38.816,18.541,8.61,1.222
"5832","AT1G51690",8.582,9,10.007,10.024,9.107
"5833","AT1G07763",0,0,0,0,0
"5834","AT1G51700",16.169,12.498,12.991,10.391,10.401
"5835","AT1G51710",23.258,38.364,45.199,37.989,43.35
"5836","AT1G51720",6.434,9.975,13.012,17.936,21.386
"5837","AT1G51730",21.715,29.433,29.7,23.995,14.864
"5838","AT1G51740",4.144,4.55,6.891,5.809,5.986
"5839","AT1G51745",3.942,4.362,3.577,3.053,1.407
"5840","AT1G51750",0.021,0.024,0,0.052,0.17
"5841","AT1G51760",7.425,11.409,19.409,29.936,26.173
"5842","AT1G51770",0,0,0.028,0,0.029
"5843","AT1G51780",0,0,0,0.113,0
"5844","AT1G51790",0.061,0.022,0.019,0.167,0.185
"5845","AT1G51800",0.094,0.137,0.068,0.101,0.153
"5846","AT1G51802",0.112,0,0,0,0
"5847","AT1G51805",10.656,5.722,5.572,6.141,0.456
"5848","AT1G51810",0,0,0,0,0
"5849","AT1G07767",0,0,0,0,0
"5850","AT1G51820",0.042,0.032,0.014,0.092,0.015
"5851","AT1G51823",0,0,0,0,0
"5852","AT1G51830",0,0,0,0,0
"5853","AT1G51840",0,0,0,0,0
"5854","AT1G51850",0.014,0.016,0.042,0,0
"5855","AT1G51860",0,0.086,0.071,0.127,0.852
"5856","AT1G51870",0,0.015,0.012,0.011,0
"5857","AT1G51880",0,0,0,0,0
"5858","AT1G51890",0.025,0.042,0.538,0.212,0.241
"5859","AT1G51900",0,0,0,0,0
"5860","AT1G51910",0,0,0,0,0
"5861","AT1G51913",0,0,0,0,0
"5862","AT1G51915",0,0,0,0,0
"5863","AT1G51920",0.13,0.144,0,0,0
"5864","AT1G51930",0,0,0,0,0
"5865","AT1G51940",0.568,0.871,1.538,3.452,0.552
"5866","AT1G07773",0,0,0,0,0
"5867","AT1G51950",11.442,17.067,19.31,28.846,50.501
"5868","AT1G51960",0.033,0.038,0.16,0.141,0.162
"5869","AT1G51965",1.016,1.999,2.756,4.048,2.168
"5870","AT1G51970",0,0,0,0,0
"5871","AT1G51980",80.352,67.566,69.905,50.261,49.403
"5872","AT1G51990",0.037,0,0,0,0
"5873","AT1G52000",18.911,13.454,10.759,28.624,4.404
"5874","AT1G52010",0,0,0,0,0
"5875","AT1G52020",0,0,0,0,0
"5876","AT1G52030",0.31,0.121,0.028,0.316,0
"5877","AT1G52040",7.208,4.278,0.702,25.149,0.968
"5878","AT1G07777",0,0,0,0,0
"5879","AT1G52050",0,0,0,0,0
"5880","AT1G52060",0,0,0,0,0
"5881","AT1G52070",0,0,0,0,0
"5882","AT1G52080",0.781,2.007,1.265,1.607,1.818
"5883","AT1G52085",0,0,0,0,0
"5884","AT1G07783",0,0,0,0,0
"5885","AT1G52087",0,0,0,0,0
"5886","AT1G52090",0,0,0,0,0
"5887","AT1G52100",0,0,0,0.016,0
"5888","AT1G52110",0,0,0,0.018,0
"5889","AT1G52120",0,0,0.026,0.021,0
"5890","AT1G52130",0,0,0,0,0
"5891","AT1G52140",1.43,3.56,4.694,4.601,2.727
"5892","AT1G52150",3.364,7.131,11.335,12.819,4.437
"5893","AT1G52155",0.89,1.046,1.046,1.535,0.886
"5894","AT1G52160",1.948,2.284,3.231,7.635,5.09
"5895","AT1G52170",0,0,0,0,0
"5896","AT1G52180",0,0,0,0,0
"5897","AT1G07787",0,0,0,0,0
"5898","AT1G07793",0,0.1,0.084,0,0.23
"5899","AT1G52190",7.964,5.462,6.705,8.044,0.908
"5900","AT1G52191",0,0,0,0,0
"5901","AT1G52200",0.16,0.434,1.59,1.16,1.674
"5902","AT1G52210",0,0,0,0,0
"5903","AT1G52211",0,0,0,0.148,0.074
"5904","AT1G52220",195.142,168.574,151.095,100.351,30.035
"5905","AT1G52230",1042.002,572.085,541.308,257.243,20.936
"5906","AT1G52240",1.233,0.942,0.657,0.294,0.038
"5907","AT1G52245",0.53,1.566,1.282,0.184,0.038
"5908","AT1G52260",1.864,1.66,1.551,2.984,1.622
"5909","AT1G52270",0.378,0.358,0.721,1.22,0.265
"5910","AT1G52280",11.254,10.82,4.652,3.066,0.288
"5911","AT1G52290",3.851,1.618,1.846,2.264,0.101
"5912","AT1G52300",222.067,200.841,208.615,228.702,213.926
"5913","AT1G52310",3.223,3.818,4.87,6.986,2.737
"5914","AT1G52315",0.547,0.616,0.258,0.286,0.196
"5915","AT1G52320",3.201,5.111,8.78,13.03,11.018
"5916","AT1G52325",0,0,0,0,0
"5917","AT1G52330",0.071,0.04,0.07,0.088,0.06
"5918","AT1G52340",9.66,8.869,7.598,4.938,3.809
"5919","AT1G07803",0,0,0,0,0
"5920","AT1G52342",21.071,16.5,22.342,14.791,14.402
"5921","AT1G52343",0.041,0.228,0.886,0.412,0.647
"5922","AT1G52347",2.148,3.772,5.857,10.081,16.136
"5923","AT1G52350",0,0,0,0,0
"5924","AT1G52360",12.843,13.994,12.54,13.542,12.494
"5925","AT1G52370",6.713,7.389,6.611,7.646,7.768
"5926","AT1G52380",7.96,7.197,7.857,9.866,8.874
"5927","AT1G52390",0.157,0.348,0,0.39,0.168
"5928","AT1G52400",22.502,8.654,3.47,52.172,0.815
"5929","AT1G52410",3.086,4.027,2.589,11.947,1.39
"5930","AT1G52415",0.072,0,0,0,0
"5931","AT1G52420",10.289,12.896,13.034,16.41,10.813
"5932","AT1G52430",0.085,0.012,0.032,0.036,0.012
"5933","AT1G52440",0,0,0,0,0
"5934","AT1G52450",0.068,0.064,0.034,0.074,0
"5935","AT1G52460",0,0,0,0.04,0
"5936","AT1G52470",0,0,0,0,0
"5937","AT1G52490",0,0,0,0,0
"5938","AT1G52495",0,0,0,0,0
"5939","AT1G52500",4.172,4.32,3.335,3.346,2.882
"5940","AT1G52510",69.68,44.629,31.875,13.577,1.475
"5941","AT1G07807",0.368,0.554,0.378,0.104,0
"5942","AT1G52520",2.013,2.707,2.326,2.828,1.684
"5943","AT1G52530",0.068,0,0,0.058,0
"5944","AT1G07813",0,0,0,0,0
"5945","AT1G52540",4.577,3.837,3.596,4.277,10.17
"5946","AT1G52550",9.165,9.579,10.613,11.049,16.781
"5947","AT1G52560",389.906,184.26,116.292,33.618,72.906
"5948","AT1G52565",6.165,13.59,5.255,6.438,19.027
"5949","AT1G52570",0.77,0.274,0.404,2.032,1.902
"5950","AT1G52580",0.038,0,0.08,0.095,0.066
"5951","AT1G07823",0,0,0,0.042,0.056
"5952","AT1G52590",53.154,29.203,32.513,51.577,41.414
"5953","AT1G52600",13.499,10.202,17.194,33.617,28.749
"5954","AT1G52603",0,0,0,0,0
"5955","AT1G07827",0,0,0,0,0
"5956","AT1G52610",0,0,0,0,0
"5957","AT1G07833",0,0,0,0,0
"5958","AT1G52615",0,0,0,0,0
"5959","AT1G52618",1.373,4.269,4.018,5.06,1.062
"5960","AT1G52620",0.724,0.904,0.646,0.655,0.214
"5961","AT1G52630",1.756,1.764,2.357,3.766,2.111
"5962","AT1G52640",0.188,0.078,0.164,0.312,0.15
"5963","AT1G52650",0.117,0.032,0.151,0.124,0.05
"5964","AT1G07837",0,0,0,0,0
"5965","AT1G52660",0,0,0,0,0
"5966","AT1G52670",19.785,8.448,12.272,6.591,1.556
"5967","AT1G52680",0,0,0,0.046,0
"5968","AT1G52690",0.726,1.369,1.225,1.248,8.24
"5969","AT1G52695",0,0,0,0,0
"5970","AT1G52696",0,0,0,0,0
"5971","AT1G52700",0.598,0.664,1.796,2.03,0.895
"5972","AT1G52710",2.304,7.872,19.709,48.753,46.456
"5973","AT1G52720",6.203,15.66,31.265,33.112,34.259
"5974","AT1G52730",11.924,12.094,10.565,10.313,9.665
"5975","AT1G52740",42.125,79.554,148.262,179.811,289.192
"5976","AT1G52750",0.348,0.039,0.142,0.132,0.201
"5977","AT1G52760",13.645,17.117,14.389,15.018,13.712
"5978","AT1G52770",0.846,0.41,0.28,0.168,0.024
"5979","AT1G52780",1.641,2.235,2.685,3.489,1.138
"5980","AT1G52790",0.22,0.05,0.09,0.334,0.317
"5981","AT1G52800",0.232,0.148,0.298,0.192,0.12
"5982","AT1G52810",0,0,0.048,0.506,0.534
"5983","AT1G52820",2.183,3.582,5.703,6.574,4.724
"5984","AT1G52825",4.934,6.101,9.411,11.527,5.867
"5985","AT1G52827",11.269,27.975,12.259,11.263,11.992
"5986","AT1G52830",1.149,0.907,0.339,0.16,0.388
"5987","AT1G52840",0,0,0,0,0
"5988","AT1G52850",0,0,0,0,0
"5989","AT1G52857",0,0,0,0,0
"5990","AT1G52855",2.639,3.506,2.525,1.548,1.896
"5991","AT1G52860",0,0,0,0,0
"5992","AT1G52870",790.44,1004.192,1037.07,990.322,494.022
"5993","AT1G52880",3.789,2.777,2.671,3.099,4.059
"5994","AT1G52890",1.386,3.422,6.162,18.653,116.285
"5995","AT1G07843",0,0,0,0,0.238
"5996","AT1G52900",0,0,0,0,0
"5997","AT1G52905",1.261,0.382,0.578,0.802,0.696
"5998","AT1G52910",1.192,0.332,0.921,0.245,0.212
"5999","AT1G07847",0,0,0,0,0
"6000","AT1G52920",0.394,0.205,0.384,0.28,0.291
"6001","AT1G52930",15.279,11.587,12.937,18.084,12.22
"6002","AT1G52940",0,0,0,0,0
"6003","AT1G52942",0,0,0,0,0
"6004","AT1G52950",0,0,0,0,0
"6005","AT1G52960",0,0,0,0,0
"6006","AT1G52970",0,0,0,0,0
"6007","AT1G52980",27.521,35.624,38.584,61.333,41.955
"6008","AT1G52990",0.099,0.074,0,0.219,0.07
"6009","AT1G53000",11.616,9.638,10.7,7.139,4.41
"6010","AT1G53010",0,0,0,0,0
"6011","AT1G53020",0,0,0,0,0.037
"6012","AT1G53023",0,0,0,0,0.046
"6013","AT1G53025",1.22,0.683,0.891,1.172,0.603
"6014","AT1G53030",11.436,12.371,23.668,28.182,38.313
"6015","AT1G53035",0.081,0.272,0.159,0.867,0
"6016","AT1G53040",1.743,0.88,0.825,1.596,0.288
"6017","AT1G53050",3.708,2.577,2.922,2.694,0.566
"6018","AT1G53060",0.408,1.233,1.407,0.43,0.134
"6019","AT1G53070",0.218,0.034,0.093,0.408,0
"6020","AT1G53080",0,0.087,0,0.032,0
"6021","AT1G53090",10.532,6.254,6.04,5.527,4.752
"6022","AT1G53100",0.05,0.028,0.948,1.497,3.76
"6023","AT1G07853",0,0,0,0,0
"6024","AT1G53110",0.544,4.199,9.998,16.501,15.149
"6025","AT1G53120",12.338,7.95,9.966,10.052,5.794
"6026","AT1G53130",0,0,0,0,0
"6027","AT1G07857",0,0,0,0,0
"6028","AT1G07863",0,0,0,0,0
"6029","AT1G53140",0.532,0.233,0.119,0.111,0.122
"6030","AT1G53160",3.517,1.868,2.532,2.272,0.786
"6031","AT1G53163",0.205,0.152,0,0.142,0.036
"6032","AT1G53165",3.955,6.321,7.59,8.288,7.976
"6033","AT1G07873",0.362,0,0,0.205,0.258
"6034","AT1G53170",27.591,14.704,19.729,28.915,38.505
"6035","AT1G53180",0.816,0.287,0.816,1.121,1.01
"6036","AT1G53190",10.502,15.111,17.315,13.055,11.834
"6037","AT1G53200",1.682,1.74,3.104,4.812,3.131
"6038","AT1G53210",57.967,147.129,235.265,408.251,397.425
"6039","AT1G53220",0,0,0,0,0
"6040","AT1G53230",0.111,0.149,0.092,0.182,0.118
"6041","AT1G53233",0.064,0.024,0.079,0.157,0
"6042","AT1G53240",197.218,107.278,103.147,58.769,14.515
"6043","AT1G53250",3.609,9.158,14.31,28.85,27.319
"6044","AT1G53260",0.204,0.065,0.03,0.147,0.21
"6045","AT1G53265",0,0,0,0,0
"6046","AT1G53270",0.157,0.199,0.236,0.845,0.753
"6047","AT1G53280",54.083,47.584,50.151,55.141,40.591
"6048","AT1G53282",0,0,0,0,0
"6049","AT1G53285",0,0,0,0,0
"6050","AT1G53290",3.724,2.226,1.9,0.932,0.558
"6051","AT1G53300",7.835,3.462,2.941,2.684,0.712
"6052","AT1G53310",13.475,8.851,9.524,8.934,5.721
"6053","AT1G53320",9.303,34.691,68.776,109.997,117.603
"6054","AT1G53325",0,0,0,0,0
"6055","AT1G53330",0.12,0.134,0.284,0.644,0.706
"6056","AT1G53340",0,0,0,0,0
"6057","AT1G53345",0.276,0.138,0.361,0.46,0.176
"6058","AT1G53350",1.572,1.904,1.704,2.288,0.561
"6059","AT1G53360",0,0,0,0,0
"6060","AT1G53366",0,0,0,0,0
"6061","AT1G53370",0,0,0,0,0
"6062","AT1G53380",3.773,4.341,3.371,3.316,1.678
"6063","AT1G53390",2.519,1.431,1.472,1.9,0.897
"6064","AT1G53400",8.958,45.817,55.548,46.779,45.187
"6065","AT1G07877",0.484,1.145,1.75,2.487,3.917
"6066","AT1G53410",5.127,13.245,13.736,17.988,19.47
"6067","AT1G53420",0,0.016,0.03,0.012,0.012
"6068","AT1G53430",3.794,2.282,2.019,2.399,1.365
"6069","AT1G53440",1.974,1.355,1.655,2.922,1.032
"6070","AT1G53450",2.525,4.971,9.596,15.548,3.659
"6071","AT1G53460",4.426,6.136,11.831,19.391,23.207
"6072","AT1G53470",0.463,0.668,0.398,0.396,0.378
"6073","AT1G07883",0,0,0,0,0
"6074","AT1G53480",0,0,0,0.056,0
"6075","AT1G07887",0,0,0,0,0
"6076","AT1G53490",0.109,0.203,0.471,0.784,0.602
"6077","AT1G53500",3.992,2.294,2.55,2.374,0.965
"6078","AT1G07893",0,0,0,0,0
"6079","AT1G53510",11.631,11.29,15.308,29.981,28.275
"6080","AT1G53520",41.803,26.139,26.848,8.932,2.454
"6081","AT1G53530",7.619,6.244,3.817,3.582,3.178
"6082","AT1G53540",7013.983,18491.394,8998.097,3241.47,2004.096
"6083","AT1G53541",14.767,6.673,4.178,2.512,0.792
"6084","AT1G07897",31.421,14.183,6.465,4.388,1.757
"6085","AT1G53542",22.701,6.959,7.641,3.344,0.944
"6086","AT1G07903",0,0,0,0,0
"6087","AT1G07907",4.189,0.444,1.077,0.668,0
"6088","AT1G53550",4.843,1.244,1.34,0.596,0.55
"6089","AT1G53560",22.894,68.057,89.8,114.612,183.21
"6090","AT1G53570",10.429,19.326,24.553,38.236,52.279
"6091","AT1G53580",13.784,71.704,137.601,177.036,263.049
"6092","AT1G53590",5.912,13.415,17.684,19.181,18.94
"6093","AT1G53600",0.13,0.065,0.136,0.364,0.346
"6094","AT1G07913",0,0,0,0,0
"6095","AT1G53610",0,0,0,0,0
"6096","AT1G07917",0,0,0,0,0
"6097","AT1G53620",0,0,0.218,0.123,0.242
"6098","AT1G53625",0.124,0.138,0.577,0.414,0.61
"6099","AT1G53630",0,0,0,0,0
"6100","AT1G53633",0.091,0.511,0.646,0.226,0.6
"6101","AT1G07923",0,0,0,0,0
"6102","AT1G07927",0,0,0,0,0
"6103","AT1G53635",0,0,0,0,0
"6104","AT1G53640",0,0,0,0.035,0
"6105","AT1G53645",8.755,7.268,8.114,6.961,1.975
"6106","AT1G53650",1.852,2.891,2.881,4.652,4.251
"6107","AT1G53655",0,0.108,0,0.16,0.564
"6108","AT1G53660",0,0,0,0,0
"6109","AT1G53670",114.833,98.596,123.633,112.513,99.909
"6110","AT1G53680",3.506,4.484,1.833,3.418,6.375
"6111","AT1G53690",2.331,2.207,0.91,0.905,0.253
"6112","AT1G53700",0.418,0.122,0.282,0.238,0.093
"6113","AT1G53705",0,0,0,0,0
"6114","AT1G53708",0,0,0,0,0
"6115","AT1G07933",0,0,0,0,0
"6116","AT1G53710",2.079,3.21,4.628,6.406,5.716
"6117","AT1G53720",4.34,7.164,7.963,10.553,4.872
"6118","AT1G53730",25.409,42.889,51.296,49.739,47.548
"6119","AT1G53750",53.136,58.216,49.441,47.325,51.011
"6120","AT1G53760",3.692,2.92,4.429,7.112,14.025
"6121","AT1G53770",2.249,2.787,2.857,2.947,1.556
"6122","AT1G53780",9.42,14.684,25.316,39.182,40.395
"6123","AT1G53790",0.38,0.398,0.524,0.764,0.668
"6124","AT1G53800",7.515,8.36,9.852,14.161,7.151
"6125","AT1G53801",0,0,0,0,0
"6126","AT1G53810",0,0,0,0,0
"6127","AT1G53815",0,0,0,0,0
"6128","AT1G53820",0,0,0,0,0
"6129","AT1G07937",0,0,0,0,0
"6130","AT1G53830",0.08,0.067,0.056,0.48,0.218
"6131","AT1G53840",11.875,15.726,18.718,16.041,4.096
"6132","AT1G53850",19.846,19.396,16.516,16.844,20.523
"6133","AT1G53860",0.024,0.316,0.274,0.582,0.026
"6134","AT1G53870",0,0,0,0,0
"6135","AT1G53875",0,0,0,0,0
"6136","AT1G53880",0,0,0,0,0
"6137","AT1G53885",0,0,0,0,0
"6138","AT1G53887",0,0.169,0.622,0.421,0.14
"6139","AT1G53890",0,0.026,0,0,0
"6140","AT1G53900",0,0,0,0,0
"6141","AT1G53903",0,0,0,0,0
"6142","AT1G53910",16.621,29.29,45.881,67.002,58.801
